filename,id,2HG M0,2HG M1,2HG M2,2HG M3,2HG M4,2HG M5,2OG M0,2OG M1,2OG M2,2OG M3,2OG M4,2OG M5,3PG M0,3PG M1,3PG M2,3PG M3,aconitate M0,aconitate M1,aconitate M2,aconitate M3,aconitate M4,aconitate M5,aconitate M6,alanine M0,alanine M1,alanine M2,alanine M3,aspartate M0,aspartate M1,aspartate M2,aspartate M3,aspartate M4,citrate M0,citrate M1,citrate M2,citrate M3,citrate M4,citrate M5,citrate M6,FBP M0,FBP M1,FBP M2,FBP M3,FBP M4,FBP M5,FBP M6,G3P M0,G3P M1,G3P M2,G3P M3,glutamate M0,glutamate M1,glutamate M2,glutamate M3,glutamate M4,glutamate M5,glutamine M0,glutamine M1,glutamine M2,glutamine M3,glutamine M4,glutamine M5,lactate M0,lactate M1,lactate M2,lactate M3,malate M0,malate M1,malate M2,malate M3,malate M4,palmitate M0,palmitate M1,palmitate M2,palmitate M3,palmitate M4,palmitate M5,palmitate M6,palmitate M7,palmitate M8,PEP M0,PEP M1,PEP M2,PEP M3,pyruvate M0,pyruvate M1,pyruvate M2,pyruvate M3,sedoheptulose M0,sedoheptulose M1,sedoheptulose M2,sedoheptulose M3,sedoheptulose M4,sedoheptulose M5,sedoheptulose M6,sedoheptulose M7,serine M0,serine M1,serine M2,serine M3,succinate M0,succinate M1,succinate M2,succinate M3,succinate M4
11,glc2 21% 4 b,80462912.39,4561070.023,3393680.111,457836.4654,467148.2156,9319.708726,33377723.69,937509.0619,4268562.861,204960.5132,0,0,26603414.17,1278874.602,24736156.18,253513.9339,43413111.08,6318920.45,31126688.51,4057063.046,5484923.069,626699.6847,0,26137764.31,2623296.395,3608799.933,147309.8773,1137948230,111723177.8,273889461.2,33136016.29,17756607.23,380787248.6,60928639.8,282982696.9,36669929.34,54381417.74,6006118.709,2434781.706,3686105.084,511601.4415,44585271.01,2155638.968,5332395.426,39489.24396,0,8410043.886,1107643.676,7959829.904,168231.4843,2858026920,274758455,600412203.2,98606861.56,92192668.5,12471214.21,1139391093,64785450.1,10451277.27,0,1117397.696,548590.0733,1767556568,84342682.76,612521085.1,14317864.54,639302046.1,62398366.35,152465170.9,18128581.4,8881767.201,441167327.6,74805559.42,7575636.005,0,141518.3231,0,0,0,0,4253698.318,152521.112,6287383.49,54465.66724,83129294.6,4201827.659,37831114.98,724117.6409,134233.044,0,132593.1864,0,0,0,0,0,85082137.18,3678267.969,3074118.247,0,37796237.67,2452225.517,3401403.877,535322.768,378462.6651
12,glc2 21% 4 c,59645584.89,3213809.864,4284262.201,542254.1427,316710.6909,0,33902892.15,973071.6678,5223194.117,129647.2212,0,0,29067876.66,1384657.817,26550895.57,289129.9739,45721249.64,6447449.891,32711914.11,3878992.38,6014912.485,497575.3289,93933.65375,30426607.02,2820223.534,3974873.718,0,1265861208,124712384.9,304907784.4,36557018.59,18580040.77,411936180.1,63749818.01,299060620.5,37900117.74,56210369.7,6266224.874,2445575.434,4149217.956,441678.7155,47146667.57,2144317.338,5640859.535,63376.42246,0,9193916.296,990243.5266,9661198.513,0,3181803041,299456676,656278259.9,102724476.4,97220504.91,12823667.49,1387754658,75051306.42,12285004.33,700411.6498,1198079.429,654883.8603,1067770709,59538500.07,596109634.8,13526948.04,665933662.5,63531096.61,158763036.8,17618171.09,8351414.283,444917908.8,77114626.42,8632169.21,0,0,0,0,0,0,4610649.502,137989.3297,6757430.578,75790.73776,53381334.37,3065401.33,33984899.91,541088.5378,23147.24631,0,213666.9705,0,0,0,0,0,83521131.19,3693975.286,3711141.673,15664.24095,44942201.55,2303565.01,3370782.436,519132.4892,421753.9229
16,glc2 0.5% 2 a,14986497.53,1100521.688,135830.0199,0,0,0,3936552.039,0,0,0,0,0,2945488.561,45309.95987,2253357.519,0,11783935.54,927666.1358,4265816.953,271783.6175,597868.7714,0,0,4857844.32,108757.5661,343054.6473,0,165726598.2,9569357.897,31046724.89,1545484.756,1068748.655,88395872.22,8590722.532,42418275.66,3095745.563,6142295.06,293131.3712,70382.43102,1183432.287,32947.44016,7991879.914,126940.7187,1206210.966,0,0,1511246.998,187711.1446,851523.0555,0,415833859.1,32482484.23,77920897.24,6890913.02,10090779.51,681828.6501,395658238.6,21730843.54,1626136.577,0,0,157394.5119,484664573.8,17457998.97,31169777.35,283828.9573,90624110.63,4924913.772,10337960.52,158389.8167,242202.7429,110138679.7,16778800.76,1138911.544,0,0,0,0,0,0,571234.5604,0,970850.8565,0,39352248.57,1385054.43,10676428.48,33201.42643,11675.4263,0,0,0,0,0,0,0,29961767.02,869265.4256,375093.217,0,21931370.41,719863.1921,207753.5166,0,0
17,glc2 0.5% 2 b,10808792.86,723399.4976,172139.4786,0,0,0,3783766.318,0,0,0,0,0,3378129.826,48135.18056,2576515.755,0,12312675.88,1001098.691,4964568.602,408333.3951,774150.5118,0,0,4929452.576,98953.51934,358316.3456,0,159033464.4,10040730.04,30764801.09,1542247.8,1175643.529,99261836.29,10807472.1,52505212.61,3946174.897,7866645.848,342210.8152,114827.054,1146660.104,24789.92766,8038323.759,127816.7728,1198715.736,0,0,1416644.618,160579.1847,822185.799,0,436345253,35427187.48,90106577.43,8727172.229,11972406.49,1031319.446,446789364.3,24735568.68,2222847.939,0,0,506462.7017,780383762.5,27926929.7,34328610.46,313748.7673,85253906.82,4751793.08,11502917.43,253291.42,276455.4681,163245363.9,20446144.61,2936613.523,0,0,0,0,0,0,689748.1792,0,922554.7953,0,30356203.25,1071564.382,6614957.445,0,28459.23674,0,0,0,0,0,0,0,29599665.18,893856.4511,363827.4407,0,26394098.02,962337.2063,309597.7089,0,0
18,glc2 0.5% 2 c,14941515.29,1025543.454,176681.9111,0,0,0,4408934.011,0,0,0,0,0,3631005.956,0,2733055.069,0,25423869.75,1710281.635,4808967.022,214052.8691,739785.1865,0,0,6324203.955,115552.1686,388592.013,0,206242021.8,12235709.77,36132917.86,1692153.097,1311758.118,552067951.1,39339118.44,44264164.26,3273498.205,6460801.727,0,57393.79409,1324646.745,51200.14163,9091411.717,184146.5407,1351238.128,0,0,1742527.619,308022.3711,965892.814,0,483454923.6,39206914.55,97731044.72,8718872.85,12512800.71,891575.7749,541040936.3,29828527.61,2576623.629,0,0,339184.1292,1130076980,39028684.09,34094190.49,288297.3068,158081775.5,7744078.094,11695386.18,227528.7129,120281.9733,341555404.7,56316438.46,3989728.887,0,0,0,0,0,0,661106.1837,0,916095.7922,0,34128690.24,1256351.317,6218087.942,0,14323.58049,0,0,0,0,0,0,0,43551496.36,1340561.485,410632.9113,0,28214047.26,779417.511,305374.8814,0,0
19,glc2 0.5% 3 a,69909972.99,1320629.308,360124.0891,0,0,0,2990259.614,0,0,0,0,0,4688954.039,65041.12467,3506444.257,0,14972167.1,1289348.38,6961767.165,539364.0931,1252036.41,0,0,6393343.661,216430.9439,642684.846,0,225898687.2,14264136.45,53819989.03,2661063.622,2245005.282,105403346.1,11235900.35,64168629.22,5261744.117,11892000.02,527947.2194,203872.2881,2181697.893,77941.16018,10252598.88,291000.1133,2115714.953,0,0,1838054.709,216454.877,1186589.517,22818.03573,611911652.9,48817198.55,131505965.8,13616762.23,21133127.1,2028626.491,746157257.4,40484675.22,3884452.955,0,337478.9138,744701.972,462615866.1,17582654.51,74835674.03,995911.5273,112207426.5,6380800.819,18290560.93,624689.6666,334643.4091,160051891.3,16499326.78,623429.2676,0,0,0,0,0,0,923689.5969,12464.41374,1424167.266,0,60489770.69,2561503.852,25584940.45,177055.3311,13907.55671,0,0,0,0,0,0,0,37909665.71,1151837.872,540956.8422,0,14567056.47,680436.9649,421498.3244,19651.83154,105309.2682
20,glc2 0.5% 3 b,8332743.04,1081497.997,410651.3524,0,0,0,6390325.574,16131.29122,246009.0795,0,0,0,5408438.34,86031.47893,3913130.392,0,16101404.57,1332180.271,7326740.126,692016.3304,1375916.027,18402.29789,0,6086993.164,149549.5795,688947.1375,0,222883127.3,14543400.29,52921081.73,3155903.973,2355366.107,111529628.3,12059281.02,69422957.68,5927681.316,12625528.97,687760.1372,274670.9295,2080835.885,88972.46289,9928689.008,306304.0668,1927465.255,0,0,1897797.753,257409.9913,1124929.629,55017.12823,625124931,52040055.07,144070584.3,15568405.71,22676922.84,1980800.385,706957532.4,39336777.04,4327709.164,0,309907.3346,371469.6319,384869881.9,15721873.43,75811103.86,1032097.354,118313568.9,7021447.254,19729077.81,768250.4954,654761.1823,118949300.3,20388019.89,1500601.157,0,0,0,0,0,0,1179221.961,0,1671697.753,0,57907968.2,2521061.457,25406475.33,171791.2017,15000.22718,0,0,0,0,0,0,0,35880312.88,1138936.673,625993.0291,0,16563383.38,745527.9563,496289.7486,27212.66948,84635.06948
21,glc2 0.5% 3 c,20048065.78,1348551.593,357414.1708,0,0,0,4021995.886,0,0,0,0,0,5336719.785,111632.2077,4115045.446,0,14270461.42,1184695.765,7088750.99,550112.6192,1290805.809,0,0,5733340.043,187680.4472,647104.0365,14463.23129,225509844,14249279.78,52372843.35,2892770.74,2316373.194,107356274.1,11425416.47,66780286.57,5299326.727,12116251.6,595656.7923,274276.3535,2277812.551,81307.39981,10911358.46,279232.374,1926347.574,0,0,1958056.377,276236.835,1126521.261,0,619019898.9,50297516.94,138250138.4,14028326.05,21373723.18,2083970.944,784815829.9,44101836.03,4317631.59,0,368345.5957,1132006.562,662796182.6,23879494.98,66928281.15,915005.5662,101252976.7,6107472.801,17785743.24,668905.438,405049.9469,92352070.18,16184659.32,1524479.863,0,0,0,0,0,0,956190.588,0,1512572.478,0,37447537.83,1553314.846,12945020.23,62364.42056,15318.09079,0,0,0,0,0,0,0,39967335.24,1258941.374,570139.6313,0,13615344.31,805345.9814,411494.2853,20811.48448,71997.72595
22,glc2 0.5% 4 a,16605017.98,1277043.681,949870.1405,41867.63898,142148.692,0,6705015.757,0,0,0,0,0,6102163.499,102466.7074,5020157.282,0,16486982.19,1506357.039,9548494.365,819445.1669,2036635.074,36252.45104,0,9232497.67,349350.2163,1156338.454,0,308701790.4,20997560.56,91062761.19,4921537.022,4290330.298,122784547.5,13272329.29,87789442.08,7435903.475,18759012.58,1046104.374,544824.1408,2017499.501,76654.9393,11761865.28,321815.009,2020152.044,0,0,3290917.469,451190.8764,2593441.669,62698.84807,819061186.1,67303277.46,203006656.9,22295636.9,38527178.74,3381418.075,1222467737,68330894.99,7811285.935,270389.9351,1012566.002,771100.2515,410528270.7,18102754.59,150632210.4,2366339.298,131507731.5,7672674.82,27704320.46,934134.4985,1203052.866,229112201.3,40687648.73,3225410.089,0,0,0,0,0,0,1129642.318,11783.59573,1913383.829,0,37559579.17,1606255.419,19984181.29,144563.0729,15555.61932,0,0,0,0,0,0,0,62887363.98,2029551.143,1032238.119,0,26503145.54,731820.3942,478180.7564,0,0
23,glc2 0.5% 4 b,22599453.56,1241304.778,626900.5396,20674.966,62350.4865,0,6379432.721,0,0,0,0,0,5750124.538,93409.9666,4575856.82,0,16224403.63,1490963.907,9156917.061,875636.9351,2016907.403,0,0,7937888.964,328489.072,918287.134,0,269216677,18735259.26,74340062.34,4702062.518,3819646.715,134834216.9,14939348.92,89762471.98,8068645.146,18952026.83,1154449.983,590927.591,1853946.311,53927.79528,10085510.45,305472.4488,1730141.602,0,0,2808102.121,351512.2705,2007097.267,0,770241214.8,67051960.27,200671178.7,22917014.42,36754489.57,3379759.127,1170992413,64793174.44,8390797.413,506137.2983,862826.9298,689753.6077,509872850.1,20733428.69,122063083.8,1748742.697,125607760.2,7888988.138,25000109.22,1258170.956,845683.6068,162148768.7,30694149.04,3454638.803,0,0,0,0,0,0,1008346.492,0,1611769.212,0,45259357.49,1904985.411,21704988.05,159513.7032,0,0,0,0,0,0,0,0,51297135.63,1682524.536,895570.6788,0,30643508.14,550320.1991,506169.503,34497.02447,103269.9478
24,glc2 0.5% 4 c,17604254.58,658009.6271,540810.5611,0,64521.04335,0,6341180.704,0,0,0,0,0,6633945.721,137855.2151,5161099.143,0,16584538.61,1513815.998,9072331.243,745081.1875,1853251.41,31112.98337,0,7299391.055,321364.4273,1017728.472,18570.07482,302945583.5,20136881.39,81679491.23,4255888.534,3877514.648,123955347.2,13290487.38,84440227.91,6919983.534,16827790.24,786727.0993,414415.2618,2261314.335,73072.11984,12239047.53,376453.6645,2348628.736,0,0,3208544.322,332467.5539,2219853.596,0,864739873.9,68853586.63,202244186.3,21025012.9,36290781.59,2815327.907,1376355309,77070574.36,9139884.632,308342.1621,1316903.45,949554.9504,442402683.6,18328382.05,121033924.1,1874238.946,114470402.2,6183061.764,22595940.63,681589.8622,721719.6648,152032194.6,27387095.64,2111794.663,0,0,0,0,0,0,1189036.583,0,1460859.667,0,46294026.52,1949319.617,22581714.44,160356.5952,28635.8243,0,0,0,0,0,0,0,56528645.69,1808719.816,886108.1838,0,11830508.46,823828.7328,422848.6107,26689.40954,65051.50667
25,q5 21% 1 a,32734501,375766.7759,0,89200.00739,0,463170.5824,238252.105,0,0,0,0,1106330.406,8856488.971,100502.5435,0,0,10829093.98,1237007.076,1433180.564,542831.281,4113853.786,433062.3162,0,4486446.155,283189.2147,200723.9401,1177383.85,171405033.7,19667829.11,29268675.28,7871957.386,88408809.17,69370527.59,10614641.83,12686503.2,4948616.685,35670944.82,3288542.074,0,13128772.5,578991.063,0,0,0,0,0,2202944.742,239700.2841,0,0,318309728.6,61751421.21,35924800.83,162472747.3,22421487.62,552507406,8398350.27,358487.8308,0,2459991.208,16954544.09,517361403,589665466.2,20967025.31,0,0,93323181.31,8651789.256,10533438.15,2457433.086,36512737.41,94635479.65,14782177.01,2219329.733,0,0,0,0,0,0,1498272.551,0,0,0,70595271.41,2431633.433,0,0,0,0,0,0,0,0,0,0,24291664.33,621186.0793,0,0,13589283.72,1067388.654,465033.9196,35701.78596,1661389.335
26,q5 21% 1 b,9391935.492,784455.5352,0,58268.59871,0,421668.8466,1566705.124,0,0,0,0,1007272.267,8245597.855,63457.76398,0,0,11349664.66,1218200.638,1151119.987,528032.434,3796409.796,424646.7911,0,3958146.272,267864.1574,154751.4296,1079928.076,150019517,17178823.98,24647098.77,6402243.654,74988380.62,78525521.7,11908637.4,14781050.44,5388767.803,39223616.82,3857156.202,0,12478861.75,459497.5913,0,0,0,0,0,1965778.771,148346.4494,0,0,299897317.4,57943394.34,33942138.7,152312935.4,20414354.07,516964666.8,7053657.832,673347.364,163330.7516,2050590.622,12721415.85,403540021.6,493725014.3,16993776.62,39681.37233,0,97091463.84,7531273.89,9522201.352,2147305.029,30022943.46,96979202.2,15744543.89,1662131.609,0,0,0,0,0,0,1655966.302,0,0,0,63797596.54,1924039.601,0,0,35073.53643,0,0,0,0,0,0,0,20717475.73,504212.6673,0,0,29476349.15,944707.0866,439316.8647,0,1380679.691
27,q5 21% 1 c,8840238.615,742429.8465,0,55225.53943,0,395038.0272,931163.5402,0,0,0,0,838496.3678,7737422.971,62229.47913,0,0,11915077.45,1236689.101,1201036.854,584300.9085,4077191.874,396189.6289,0,4039361.365,256535.9609,183475.3339,942412.0552,156837524.9,17721107.23,25368754.32,6803246.459,77873426.86,80499772.9,12144784.31,14389400.83,5692484.888,41031525.03,3853855.477,0,12415423.28,469071.7455,0,0,0,0,0,1903652.294,148283.7226,0,0,323223258.5,60756479.71,36359821.34,162261012.7,21275156.87,563568038.4,9538903.1,0,196530.5826,1846930.566,14881332.28,449547327.7,504448392.6,17609594.9,43974.98839,0,95920830.82,7747323.541,9498393.297,1984693.575,32327655.34,139811788.7,23524785.51,2253101.04,0,0,0,0,0,0,1432277.901,0,670193.3631,0,47090314.43,1407874.732,0,0,0,0,0,0,0,0,0,0,22192307.06,576814.52,0,0,11024944.87,1229410.188,508527.4162,16635.96119,1650809.924
