filename,id,2HG_M0,2HG_M1,2HG_M2,2HG_M3,2HG_M4,2HG_M5,2OG_M0,2OG_M1,2OG_M2,2OG_M3,2OG_M4,2OG_M5,alanine_M0,alanine_M1,alanine_M2,alanine_M3,aspartate_M0,aspartate_M1,aspartate_M2,aspartate_M3,aspartate_M4,citrate_M0,citrate_M1,citrate_M2,citrate_M3,citrate_M4,citrate_M5,citrate_M6,glutamate_M0,glutamate_M1,glutamate_M2,glutamate_M3,glutamate_M4,glutamate_M5,glutamine_M0,glutamine_M1,glutamine_M2,glutamine_M3,glutamine_M4,glutamine_M5,lactate_M0,lactate_M1,lactate_M2,lactate_M3,malate_M0,malate_M1,malate_M2,malate_M3,malate_M4,pyruvate_M0,pyruvate_M1,pyruvate_M2,pyruvate_M3,serine_M0,serine_M1,serine_M2,serine_M3,succinate_M0,succinate_M1,succinate_M2,succinate_M3,succinate_M4
37,glc2 0.5% 2 a,2230791.523,161093.2916,56523.39489,0,2624.347493,3530.097271,2226685.702,145098.462,266080.9242,10358.18035,26045.67986,11923.04038,9028.827408,792.6430231,177194.2105,2211.076495,15813304.74,885677.9555,1532209.304,52235.54234,11061.89096,41675215.98,3569465.655,5741085.528,393614.1507,651836.6248,0,0,66049075.75,4539815.819,7728119.269,363419.2471,741425.7642,0,202520130.6,13067519.87,238293.2719,0,0,0,241073776.3,10327691.76,41402962.91,818670.8742,26697301.87,1414585.313,2069125.529,69943.86566,18926.30648,22113235.87,1146158.229,10513448.78,168665.3784,3599176.426,152832.946,115810.5899,0,391975.7086,10884.00267,1995.638831,0,1688613.298
38,glc2 0.5% 2 b,2270512.767,158216.2221,62541.59246,441.0220964,2780.416819,3558.497986,2446446.911,160315.7474,307878.0533,13525.32443,25889.12882,15198.15528,167996.3219,0,190626.729,2032.634114,18834536.16,1043948.266,1880838.796,59415.89987,21487.96573,44985077.31,3907993.147,6977653.994,426800.7406,764781.0661,30849.30919,165.9427526,72401621.6,5062964.631,8786761.62,450312.5547,830533.9171,2864.958702,195673286.6,12657137.98,223213.4879,0,0,8167.867874,292243401.1,11820709.24,44531498.05,895439.738,27333028.79,1510329.893,2443844.669,84199.13426,28449.02699,14034966.65,780086.4221,5999676.379,75311.06359,3897396.286,166889.6621,137044.2786,0,479426.0331,30580.10264,3490.847137,0,696909.7365
39,glc2 0.5% 2 c,2322294.45,156350.9947,57572.31113,757.3911882,3623.824399,8796.07638,2342470.279,158697.3721,288501.3618,12185.87742,27268.6218,7535.375438,139569.7268,39507.52735,178682.9614,2555.155298,19377228.96,1080475.087,1938376.816,62297.77368,18277.28375,47528402.62,4125009.322,7275913.667,439912.798,778708.5957,2439.999474,166.4743507,185510.5571,5048113.239,8674788.974,426193.7584,842438.1341,10000.81099,219660886.9,13973761.24,239091.1961,0,0,2015.364603,383909433.1,15200675.7,46084832.23,850958.4411,24727345,1364846.31,2079344.87,72885.85836,18986.18228,30317297.14,1538942.444,12190486.16,170322.5086,4333109.641,181385.6323,128956.8928,0,629610.0172,33986.55103,2334.472473,0,1833417.545
40,glc6 0.5% 2 a,2283701.932,170009.8065,120369.7571,12583.39206,22701.80968,23527.83981,2860145.279,199415.0932,579511.7589,84346.2256,104010.5913,84360.52387,201568.0809,1249.515922,12842.17559,631849.243,18494913.3,1015626.426,870130.9894,3917751.78,159679.1504,44158909.49,3889334.962,12541972.12,2867581.456,1115332.876,3212844.492,107575.1629,84679532.02,6162055.835,17129025.73,2532665.112,2903169.567,2035472.028,224831064,14525754.51,258285.4628,0,0,1450.847845,319074253.6,12191465.04,3304384.847,109454587.2,30357158.11,1653401.078,1266146.163,5318466.289,256208.3982,16052835.71,711077.0599,580755.3322,23986591.28,3526233.008,100856.3222,15682.64576,396685.1213,548992.2192,23691.45167,20582.25074,0,1509621.166
41,glc6 0.5% 2 b,2516774.596,180109.9299,131238.4485,22177.27305,21786.00248,26371.93478,2851202.169,199657.4437,582906.2947,85385.95081,96637.62148,87286.39483,70619.56588,0,13959.83008,652677.8628,25567825.27,1451815.128,1174098.082,5277657.998,217806.4817,44688035.12,3985157.321,15176792.04,3652792.963,1402496.255,3882389.425,135142.2835,108507066.8,7872107.677,22688066.09,3420734.556,3810814.977,2626620.784,248085414,15752525.76,296439.7125,0,0,0,650315524.4,24552919.52,4202944.437,134752857.7,33241671.2,1769682.712,1465814.857,5826761.171,268955.0799,14960172.48,624836.5304,329691.3723,14054206.32,5566360.27,160872.8989,20685.75505,479183.9037,637417.6956,27817.0629,28369.08573,0,1830783.761
42,glc6 0.5% 2 c,2242431.29,157960.3663,103015.9673,14566.92601,13210.55507,23359.45157,2184015.69,147748.343,452775.5162,77603.03283,78339.81566,70767.97339,133580.0864,3689.829769,7820.953999,483263.2604,20685191.35,1125051.842,1011789.877,4269638.973,189320.392,46058802.69,4056982.157,12683786.35,3280588.261,1202035.25,3277964.647,115045.7618,79545801.31,5772435.616,16800755.14,2808669.555,2825610.02,1901711.602,209548631.6,13482592.09,212072.2127,0,0,298.952233,488752040.4,18473856.69,2796281.92,89505939.54,24847103.48,1388154.205,1113951.381,4404295.815,220907.6462,11261790.78,521709.6667,206290.7703,11114774.86,5189299.196,146643.2199,10901.33089,374324.7049,643424.1411,11331.76677,18613.30231,0,899791.8926
43,q5 0.5% 2 a,2425480.855,166457.5477,9944.084885,43894.8101,27225.07523,871983.9312,1346827.267,87193.8629,63667.86942,217614.3942,122525.6433,4255553.542,134451.5765,1651.908274,0,418.8143205,24754636.57,1311492.57,417165.6735,2448182.255,3032989.428,56205935.53,4622858.809,873194.8128,3261132.728,4060169.226,9858079.216,118198.013,35063152.61,2552519.966,2063794.935,6036495.687,3469063.377,114316498.6,852442.1307,12858.95121,0,69466.29109,9947370.649,343278454.1,1891234574,70732130.19,35255.65416,21343.80611,32696516.15,1747768.799,531864.7197,3091928.514,4658017.402,49038811.06,2095894.537,0,7934.935366,10004311.57,362811.1736,934.4177072,0,950044.3171,21260.20691,5482.723137,0,1251727.728
44,q5 0.5% 2 b,1868913.394,137987.358,10666.42093,38568.26249,25768.92395,773823.7228,1163747.679,74071.76134,52827.21812,174084.1397,111917.5059,3705467.648,127771.789,366.7088267,0,1513.402556,21398871.73,1103822.504,330865.1551,2179917.68,2613997.192,53405392.22,4402875.177,662355.4979,3104263.219,3750185.357,9372062.329,106095.8442,30211953.11,2132692.221,1707943.122,5028650.223,3074397.746,101710116.2,801746.3977,4885.144765,0,51268.23764,9918960.433,343582562.3,1485935721,54719527.51,222861.7426,3987.997192,32345779.73,1745278.649,498797.5574,3113822.976,4496179.643,32765795.37,1435360.046,0,6086.436759,7455984.315,274903.146,0,0,760812.1349,19691.18482,9434.873258,0,171924.9845
45,q5 0.5% 2 c,1703077.514,119180.785,3019.70928,19421.54158,14101.70485,403444.9,706396.6014,37517.95986,25479.46726,99105.75894,53821.79667,2013947.534,4939.704832,96.78723433,0,0,13979115.67,770960.4983,240414.4173,1326211.91,1794751.675,45518649.31,3763537.62,352142.2454,1866876.07,2480876.201,5620047.779,60966.52239,20466337.21,1466318.78,1054947.024,3378145.685,1985862.7,65466554.07,363329.4707,2404.105392,0,31072.83926,5734314.476,203738787.3,221608081,8321034.693,28936.0318,61777.8902,23787229.23,1258783.782,290905.6271,1580307.429,2605592.07,10792322.9,479577.5637,0,2884.334009,3018163.024,81621.6836,0,0,322586.4518,3767.085235,0,0,0
46,lac3 0.5% 2 a,2332042.338,166504.0216,110974.387,9344.165377,13444.38529,19298.65548,2411306.499,161727.7589,425610.797,48930.14043,43250.34711,38312.99027,156247.8353,1027.720502,4160.26051,453736.0132,15429177.51,842644.3383,448363.5395,1378693.046,52257.99289,47685298.45,4116454.404,9685383.313,1743753.401,582039.2493,1309828.262,946.8081003,75750700.41,5483000.789,13320250.76,1562543.549,1208662.17,821660.4506,136148183.9,8621369.037,166112.0858,0,0,45195.98043,505846906.2,18879350,4766352.835,658.1423527,27681442.72,1434064.652,848135.8131,2278711.746,104335.8235,11572407.85,552222.6643,27015.64521,7599522.11,4383008.792,175294.9328,0,16776.70724,387320.6674,3761.041031,34632.62748,0,0
47,lac3 0.5% 2 b,2443980.648,183196.3802,106320.7463,7272.376154,19525.72119,15635.7149,2631373.44,179925.4537,495324.7612,59792.59523,51578.76082,53244.07528,640886.9207,27032.39545,4108.965999,476297.4637,15286450.88,821298.5229,489780.5413,1581180.594,70973.37004,51452308.5,4474155.057,11668375.38,2236516.871,724809.4593,1604894.537,345.2228741,76748458.94,5645830.411,14513020.4,1814361.851,1449266.618,947311.8549,155499190.4,10080754.73,187630.4358,0,0,3659.921278,346324172.3,13068251.48,4926091.285,242822374.5,28867713.87,1523283.203,948414.7995,2663506.66,114448.8309,9184636.368,393197.9696,8012.513466,8036845.212,3413874.494,137180.1971,780.107216,17372.06644,439133.6431,11484.12897,17978.96731,0,1027871.961
48,lac3 0.5% 2 c,2388806.057,170298.2607,91324.22577,14091.16101,10793.78102,21896.06367,2376325.874,157612.7258,434751.4526,53260.1656,46040.86392,48069.11525,5754.270805,944.9549067,3329.233242,408646.4927,16119240.99,858788.489,458192.521,1415367.569,58004.19773,46271501.34,3949927.879,9767240.333,1857546.378,609710.0948,1343564.194,224.6998594,72911479.52,5116083.416,13856213.97,1673474.889,1347683.261,914566.1406,164032155.4,10439245.69,217818.812,0,0,5842.326743,1090223377,39409792.86,4698264.397,227737978,31568096.09,1704701.597,967476.12,2454786.832,119010.7239,25882424.33,1119703.087,17495.24679,7416533.372,7553229.342,291105.655,0,16199.60782,683152.9017,40183.50141,13298.06763,0,1724231.019
49,glc2 21% 3 a,2903099.463,211738.1136,131892.6483,11157.39646,15191.35251,10700.14546,4365134.251,314792.5709,587553.5352,46943.52744,61369.11168,14031.70626,215088.3427,530.9487349,433428.0924,6413.95128,34025398.21,2292897.78,5245454.641,315372.4296,197897.0225,65621708.5,6673316.615,25343343.33,1964777.874,3446868.368,240829.579,43819.01719,142816601.8,10992817.08,18268393.77,1581019.911,2092803.417,61770.66374,174261704.4,11156641.01,223487.7063,0,0,3509.174294,309131138.4,13916223.97,81606707.54,1703979.621,60441947.93,3954269.24,8211781.673,512388.6665,292596.8408,11260211.07,748933.5576,6107999.337,96949.08372,3668212.888,249882.1878,342862.4381,622.5360102,1322124.331,74183.48894,69038.06117,0,0
50,glc2 21% 3 b,2827597.254,317626.6553,154499.792,8855.521522,22878.67544,4996.491233,4684254.851,348906.9801,604345.8442,49084.39115,64094.37349,14735.15762,147003.0204,3985.40883,438770.7311,568.2499464,35710037.65,2424165.001,5406606.596,349718.2522,198473.7054,72586263.82,7528723.159,29795460.21,2325452.629,4120714.656,267780.7177,69.23989554,146999720.5,11487948.24,19615538.73,1644683.895,2114611.534,65355.43279,173079792.2,11163126.07,218341.7875,0,0,0,528477160.5,22659591.59,105028060.5,2220004.532,64331363.02,4225906.437,9175701.198,602400.8248,323648.9186,15647707.65,909360.4588,7925648.501,130523.5387,4058195.844,231648.3576,366370.7829,2369.43018,1160676.025,58070.96797,119811.4726,2779.401554,866055.7416
51,glc2 21% 3 c,3071158.215,234828.0319,164432.0195,9708.600148,21932.81754,3741.365041,4768466.389,370950.6346,653235.0145,55866.64987,67880.43716,12350.26438,244495.1714,1081.473203,590086.305,12722.97881,38145129.31,2517392.448,5668729.766,337916.8104,206441.3363,74900683,7658994.256,28544382.5,2207215.653,3946040.499,232549.9419,55034.02308,153944806.4,11740428.32,20658355.63,1732240.152,2205463.235,92913.03017,217694210,13857910.64,267663.984,0,0,0,612967633.1,25361154.11,100175615.3,2068687.879,58004521.06,3855252.954,8184163.318,527307.2038,306095.4189,18572566.24,1085042.918,9343230.805,161254.3161,4478903.942,292545.4277,374843.3102,4993.32002,1490051.12,86855.07401,122891.5364,0,0
52,glc6 21% 3 a,3018125.235,219775.0174,260081.4976,40558.81872,55663.17214,43974.61945,4648158.564,348060.1818,1113552.48,175257.7297,239656.379,150163.9595,148253.6076,360.3531928,39027.14249,1443607.012,36174914.36,2387567.709,5118926.956,8195706.507,1088061.8,53875193.96,5518149.568,44059756.94,7117913.3,7445309.892,11124081.43,1261789.116,148864540,11397617.81,34269710.66,5399099.87,7148563.348,3876651.662,227278138,14445538.72,350648.4917,0,0,496.7409653,735145801.8,27473490.72,7621440.986,244919801.6,60658982.7,3973973.24,8543469.436,13169135.72,1881547.221,16303637,721695.5484,485746.493,19313117.29,5614204.338,266886.5496,72627.23751,903908.6102,1514333.847,88943.76653,228543.1428,24117.47955,0
53,glc6 21% 3 b,2548460.472,189760.1753,183820.9254,32957.53232,40274.56506,37706.40382,3336958.281,239356.1939,802619.1432,132264.293,172145.0905,114603.1924,104030.4112,1396.39954,29618.23743,1008886.593,26328119.1,1744353.496,3851895.068,5872646.382,834969.1873,48228059.05,4829831.954,32221659.04,5319846.737,5645748.926,8148372.315,953722.8934,112430226.4,8619220.952,26493235.61,4390538.723,5561921.055,3111427.935,195237538.9,12784435.61,271536.9563,0,0,948.5409256,572536335.7,21623550.56,6363305.511,204680188.3,50373412.41,3248979.03,6803936.898,9995915.525,1479765.204,12587274.64,613582.3666,429479.1502,17934518.57,4358087.996,193776.1375,58079.49807,689993.8995,966750.061,65462.36405,131579.808,19139.78633,1819465.618
54,glc6 21% 3 c,2440992.931,185927.3524,196497.8556,28031.23758,45336.85262,25437.90278,3344315.377,245522.8226,773533.3702,130859.9067,173852.7016,119087.1143,298762.6481,6751.9623,23890.00375,801.2936561,27327929.94,1826738.66,4073196.031,6381004.845,844424.0359,49585035.61,4996150.237,35299214.36,5858857.623,6010679.908,9027637.44,1036089.986,109219651.9,8375068.171,25064526.79,4031901.518,5124429.817,3029754.167,148414237,9552966.29,197962.273,0,0,0,283036049.4,10860696.97,4953370.257,160713002.1,48590313.6,3096158.616,6655391.377,10316551.67,1448944.108,6998999.05,376465.1696,241157.7169,11736957.39,2902231.403,156057.5146,53681.96836,670688.2826,1010218.749,43166.5382,159425.8725,5763.539433,887657.7913
55,q5 21% 3 a,2188597.953,176145.0649,35156.96361,227360.9729,55086.23104,1743749.558,1460894.877,172646.6134,141155.0808,899015.3128,239790.1828,7421257.997,1994296.096,158.4458979,905.2390396,24821.6261,26843092.48,2087538.885,3643712.501,3047900.312,23710045.91,67301145.91,6760677.846,6326749.293,6892529.16,35264966.92,9710975.327,320156.8117,43193062.13,5311605.105,4383578.874,26489697.64,6810939.376,210987937.1,1157263.972,989.7166653,0,111802.1141,11767286.24,413214640.6,662218557.1,25179111.24,341432.1801,1841691.279,48628666.02,3717070.348,6242639.812,4970985.519,41512668,31339142.44,1345287.19,0,280584.6817,5102752.277,160383.0706,0,0,688860.6409,26789.98649,122710.2709,12709.5844,743463.9341
56,q5 21% 3 b,1913035.989,155123.7209,20010.62388,147271.173,37153.68213,1089265.367,1164428.113,135361.4422,107412.821,681232.8931,165748.2712,5437097.848,171401.7634,2381.46449,0,15149.34657,23463076.48,1830042.529,2779342.919,2242533.499,17485100,60088437.34,5894365.873,4328864.878,4851787.731,24970313.4,6814796.285,218217.1608,32171881.81,4010284.772,3218398.2,19338725.31,4693785.029,148817662.2,1128902.479,17116.87761,226.7744647,51528.7798,7307332.15,250749229.1,789552111.7,29610697.86,227845.5242,900611.1352,39519492.11,2899300.833,4648720.562,3576274.897,29984165.63,23132867.95,1008153.649,0,104420.1196,10227654.29,364938.4159,0,0,764130.6331,29869.64365,77894.49933,7400.322591,985650.8343
57,q5 21% 3 c,2103767.352,180960.394,33635.53647,229120.6675,54489.25385,1758319.753,1528678.635,175623.3076,137707.6191,943794.5488,223025.9961,7583138.03,73670.26554,696.9914057,0,25041.63144,31097276.21,2543917.69,4179896.26,3546850.234,27511840.12,64362225.73,6629324.752,6286039.573,7189272.989,36844226.11,9876265.297,336180.658,51685986.51,6430532.57,5164234.183,32810875.57,8013312.601,252220522.4,1010710.715,1159.059459,242.301307,117745.0697,12201391.64,424975867.1,602281644.4,22636426.9,295722.0914,1574551.537,48281398.29,3825275.776,6359776.122,5056746.714,41956168.7,25584175.99,1147493.891,0,178253.7008,5039470.898,162111.61,0,0,1039743.611,45319.04803,181205.3078,7857.053901,1104630.888
58,lac3 21% 3 a,3574049.944,276999.4215,277367.7081,40041.85775,34869.98042,29467.06601,5749583.245,440062.1061,995287.3387,150804.9317,105930.5598,66133.81144,97509.41129,3997.286051,18305.76001,1151621.175,46740352.84,3075785.734,4541167.236,4918780.074,471078.4774,76116187.23,7512590.868,39132268.25,7864720.58,4604334.55,4309529.966,293196.9265,231478326.1,18038552.61,39495412.87,5638480.956,3958313.155,1838504.316,302558830.1,19355705.06,451636.9832,0,0,135455.3796,830808431.9,31572835.69,8991967.087,428060942.4,76814110.96,4805216.826,7075453.991,7650160.579,735368.1397,19901572.24,915859.7573,214263.2286,15013355.38,5413729.324,207697.5977,3317.066256,62961.14976,1776636.413,99973.60427,198001.1223,2937.861089,2979408.203
59,lac3 21% 3 b,3019852.476,226383.2139,219276.0475,27565.00763,25752.43049,20061.20854,3509196.094,266511.5606,594398.3321,92440.24979,66523.46377,45963.61267,97234.47419,38815.28484,6566.82099,641149.4024,27393825.72,1822076.016,2546477.135,2803782.19,287760.2474,62442668.37,5928501.498,24978342.43,5088347.552,2823336.253,2774904.228,190458.0189,116554752.2,9154002.899,20396515.39,3062264.593,2154293.015,971015.1015,162552474.5,10419592.84,241307.2927,0,0,4499.2983,458849353.4,17333726.15,4469895.749,216701214.9,50793572.63,3293816.655,4672928.669,4989691.078,486795.1246,13285788.85,608043.8533,58075.92412,8578860.091,3663267.657,149803.737,903.3879017,23036.72141,1097210.247,37090.36281,67321.88042,0,816846.3114
60,lac3 21% 3 c,2541452.802,190924.8215,131252.5812,15340.69543,13803.95448,7523.673254,3409844.762,240678.2895,557810.9231,82139.76286,56935.47507,40613.0373,2271789.236,62412.04105,10095.43486,614721.7766,27361647.85,1755731.21,2393209.787,2735215.761,254972.0645,67490181.25,6396896.333,27142604.66,5553300.602,2979114.163,3101927.539,215022.0367,125405352.4,9943054.257,20926221.25,3023937.233,2249433.496,1123918.48,160484601.8,10073765.8,249497.2443,0,0,1775.462931,560247350.2,21143301.45,3829666.265,180797995.9,59578023.12,3805900.033,5285559.785,5873232.816,569949.3391,13594746.17,557039.8524,15316.99054,6111889.896,8428797.116,304793.7769,909.995658,23862.77712,1090309.75,45218.40772,82326.12272,1691.663316,738445.9303
61,glc2 0.5% 3 a,2956848.44,225760.3625,131850.0647,4178.165103,6511.86015,3295.470207,3816842.704,239275.0902,442556.3579,20680.13005,43493.01125,0,10870.42973,49676.4217,402671.979,7923.830111,21560275.73,1184598.01,2157558.351,68002.17816,20488.12276,48423473.16,4218634.66,8468144.707,566207.2594,953772.3281,84496.67362,0,102087333,7138517.508,11782143.05,617512.8101,1142301.912,1122.635095,263055806.8,16881049.01,308251.2857,0,0,5542.701246,338452116.5,14393059.53,80112040.82,1543021.793,36271832.07,1980033.072,3143531.715,105598.9082,38392.66533,25803568.01,1407746.887,15418100.67,246305.1139,4143320.054,202321.0935,220980.4868,866.5276739,840805.3412,23712.4863,10790.81052,0,1087892.367
62,glc2 0.5% 3 b,2712152.681,185723.8393,126926.6523,4420.088145,9884.843828,2776.340217,3829105.392,259837.0658,470036.8364,16816.05127,46975.40738,0,95700.57161,340.2891076,411417.8201,10367.73877,27161528.65,1509565.561,2855696.326,101251.1688,31772.0983,56640121.85,4988455.817,11315389.18,709133.8106,1238741.982,57663.69913,80.99664111,123816863.9,8543146.131,14697833.74,776198.9441,1516445.186,6878.204357,240514908.6,15453834.96,269254.5409,0,0,953.5107483,363246266,15294923.54,79285861.38,1486758.892,35314732.08,1935617.731,3275997.91,112070.8021,38442.75587,23107749.13,1270254.625,13842549.44,206507.3859,3725063.602,193414.0895,274161.4426,0,830164.2499,8384.429242,6644.855141,0,3805122.767
63,glc2 0.5% 3 c,2559251.461,203784.6534,111785.7233,3010.773618,15708.57815,10232.96739,3558325.754,236458.2832,438185.7373,17603.27615,46032.16996,8348.103331,205938.8363,914.2493784,337489.8098,6355.518416,20797298.96,1146724.121,2005180.224,64650.9456,25775.97068,55282810.17,4796231.49,9572022.874,578578.1767,1036535.426,40834.7036,227.9222185,87925807.92,6211810.851,10991661.27,559408.6632,1026269.951,16495.59695,162082408.5,10412225.9,195977.7655,0,0,0,591383998.6,23285029.16,62996386.5,1294939.189,33134544.5,1847622.484,3042089.32,104356.928,42602.13369,19922350.03,1051056.019,8968728.483,133572.1407,5457811.487,229392.7015,196522.0621,0,667380.4257,29497.4372,13117.31238,0,2714636.292
64,glc6 0.5% 3 a,3103922.554,218968.5689,255318.2347,27200.45559,41723.19941,42793.61733,4060936.665,277953.9594,820827.5306,97214.39029,139600.5229,121055.4018,122744.5133,636.981848,25747.149,1068015.387,21303043.06,1182888.88,886653.8631,4428391.951,165182.8597,49923406.57,4408001.284,16174912.36,2698636.828,1316797.044,4024756.711,127765.6215,93309042.72,6650664.893,18600420.52,2188702.051,3000616.098,2076987.766,213103528,13409447.64,270406.4292,0,0,1587.532162,403743839.3,15173520.7,5939394.385,197218077.1,36657240.34,1915764.008,1401716.326,6559575.085,249677.1125,14981036.92,684787.9004,830675.1015,33003091.87,3695376.041,99982.28801,21436.98552,561057.5923,690256.3358,12040.75422,40433.39723,0,755240.9646
65,glc6 0.5% 3 b,2569564.599,190701.5504,163525.564,21683.50153,28882.02232,39470.92568,3130797.168,212990.9129,671477.912,84432.62268,114976.9739,92535.63161,790965.3904,700.6507773,20370.35332,794996.5535,18770929.59,1026809.277,796194.014,3757354.218,153064.6977,45134299.98,3927289.711,12676065.7,2197297.976,1084122.855,3087348.446,104277.2493,80250417.8,5646400.017,16870861.45,2071823.824,2740601.056,2035376.714,213062677.5,14023831.7,232700.1414,0,0,908.3989376,240308888.8,9031059.632,4277416.123,140202793.1,31968096.21,1797170.304,1242344.753,5287899.303,232382.3485,12815585.71,567407.2143,658501.1902,28116309.17,3595340.6,96868.94123,21072.01328,435517.8991,429338.1258,16381.50471,17765.31514,0,1996665.885
66,glc6 0.5% 3 c,2797811.19,201374.9572,169648.3649,21890.73658,28900.97847,35577.60506,3648619.9,261874.1133,769144.1175,97134.55694,130856.9434,110826.9991,85868.84339,0,19248.65594,930279.5029,22831062.08,1256243.174,1006516.512,4568736.679,184449.9472,47711776.56,4283213.259,16077824.42,2937641.017,1377239.652,3950674.191,140150.7861,101584989.6,7233695.759,21414567.41,2707009.888,3423943.88,2433010.455,245703557.4,15718641.05,272617.9241,0,0,0,430923101.5,16207372.52,5342732.57,174974670.5,34747362.74,1872924.547,1415557.827,5894363.392,251523.1786,18564270.95,785683.6668,788452.4001,31707981.84,4849442.433,134920.6547,25123.37244,545201.3183,878897.0136,27356.51527,22842.28623,0,345136.547
67,q5 0.5% 3 a,1522745.043,111534.109,8647.82945,30435.21894,24083.21554,751883.4667,884534.878,49025.00421,43267.07486,126410.3274,85547.18233,3032069.679,252971.3428,1105.653032,279.8990786,3328.981821,14015844,749189.6062,299664.2487,1885500.209,1638908.841,46253948.16,3794203.759,520047.8851,1808041.518,1753448.545,5718227.098,60227.41843,20037597.31,1354534.664,1195674.125,3118024.268,2060754.494,69502438.5,298471.7532,3818.039715,0,33127.54655,4906087.521,172844422.7,354090680.7,13501462.72,11148.24637,15251.07036,24601670.72,1266554.196,331520.2318,2641590.751,2672171.839,22147599.79,927794.0243,0,6832.3744,3743548.229,126549.0286,0,0,261661.9605,7288.821778,3074.001595,0,0
68,q5 0.5% 3 b,2324244.84,171107.7326,22157.8319,69700.309,43075.80123,1502980.359,1634513.137,108588.7197,88288.65922,272102.4573,159123.2876,5751843.564,86584.12287,1851.526961,0,593.939475,26157415.31,1371481.944,601068.7794,3620095.745,3261993.424,54984645.75,4550268.853,754257.9922,3494797.022,3524434.324,11205357.38,136542.5254,41045666.45,2930241.701,2530211.388,6780814.018,4342583.459,142172346.2,595845.4222,0,0,55615.61267,11974783.1,414099476.6,622273857.5,23445175.03,142082.4932,196556.2955,32609183.16,1710016.331,556229.5811,3905230.695,4183168.475,45188798.86,1861619.605,0,18748.60407,5075286.569,152891.7727,0,0,521932.9477,21539.37755,6666.231149,0,2707974.692
69,q5 0.5% 3 c,1796359.157,141507.3349,12899.82094,40410.10395,20704.24711,829890.4474,1118910.907,65724.65706,60027.94591,175072.4794,108605.409,3816882.707,132458.0846,44462.13551,0,1079.386665,15504710.83,816995.4172,326269.2746,2021700.725,1894597.719,49157730.24,4031291.855,481397.0166,2460778.106,2508752.278,7808885.582,91386.81937,23167156.38,1680099.372,1411481.11,3731025.052,2337459.98,78190021.4,288204.0512,0,0,39369.28045,7302880.844,250673399.2,408784926.1,15758568.52,89685.8167,27467.50789,27884342.19,1474863.161,437480.5663,3125072.986,3441866.951,29147848.85,1161643.121,0,9414.581029,3935291.004,128720.942,0,0,366017.6283,8411.007248,0,0,908346.731
70,lac3 0.5% 3 a,2713839.906,190644.2913,157717.4973,17776.79723,6987.966907,15620.77299,3631386.664,252860.228,533424.0727,49985.14739,37490.29525,62290.23205,144154.4272,915.0944944,10364.80706,779202.037,16811910.25,916252.0134,366817.3554,1295871.257,45127.91616,54364086.77,4609110.776,9691597.305,1634702,466172.7608,1187399.15,104.2015633,92428846.39,6415912.745,13431751.57,1425399.004,1008793.803,1015255.583,224212808,14630905.56,265385.6112,0,1291.159808,1117574.865,471911100.2,17780875.83,5692602.37,285843484.4,39701958.65,2057232.14,894329.4347,2874127.352,101684.4044,20410906.93,798864.0638,251943.7867,17998085.45,4631761.545,175815.6472,0,37396.79454,657169.2492,21994.08608,23380.94384,0,968928.9198
71,lac3 0.5% 3 b,2776464.423,201781.1139,147604.3811,11190.84093,7738.242419,22908.61037,3557870.985,236404.6714,552031.2081,55872.91523,40436.2681,50888.69779,15618.56757,1056.696127,8599.243232,601611.9332,18457797.73,985422.294,419301.0191,1277501.426,46025.00714,51589200.18,4384248.957,9602154.748,1545507.977,443203.8789,1004595,203.5128016,91734286.4,6370578.043,14439399.22,1514841.937,1148804.837,933523.3863,198596587.5,12581101.06,244389.0654,0,0,710619.8055,786116867.5,29283011.37,6364056.61,313190247.3,37356964.11,1943166.737,887556.7832,2456747.001,96167.6692,25994699.82,1085473.332,311097.8285,19497581.5,7428698.847,290607.7684,876.677201,28079.12612,697629.351,24153.39512,10978.98699,0,175260.3305
72,lac3 0.5% 3 c,2777018.594,179344.3455,178966.9498,13383.42834,9620.485574,13567.26891,4118451.2,279374.9271,655230.2772,67280.90535,54666.20846,51615.52768,105956.5017,1107.660761,10668.68415,787900.9448,23408194.67,1243364.044,583506.8815,1915034.523,54416.57614,51413753.42,4364308.891,11618835.1,1922206.447,532269.0222,1246968.429,277.8404353,115513023.5,8094242.257,18662395.56,1922367.322,1393395.573,937188.45,251644840.5,16171961.73,329405.9316,0,0,23339.9657,608646029.8,22668719.23,7510941.881,364205244.6,36361020.1,1911115.047,958574.8054,2847824.466,91397.26549,27739498.08,1217222.079,391994.0554,25210776.27,5871128.534,237960.9236,1508.112958,42881.49338,831725.1829,16883.97106,41709.61371,0,0
73,glc2 21% 4 a,4285992.889,345423.6239,392885.1699,31253.39088,40747.98234,4668.391292,6085975.581,480323.364,923880.295,83816.90222,109155.3728,12996.39147,1451095.595,614.2149867,789404.364,24311.02658,36159564.48,2515063.232,5949793.185,411532.3859,247043.2341,77656790.83,8091348.101,34042680.62,2762906.395,5094867.873,363574.804,98273.32796,172182562.9,13605023.59,26356228.95,2477790.863,3053987.441,157594.7487,272732141.4,17511802.35,398113.4373,0,0,0,467965753.3,22731798.03,190730862.2,4188998.215,73749773.43,4790200.674,11604719.15,783023.8877,479759.3824,15235451.81,1016189.374,10882935.4,211250.3315,4415355.112,297117.0529,472078.7099,2409.268897,1349249.789,99483.83779,146270.9908,2567.383409,1169484.433
