filename,id,2HG_M0,2HG_M1,2HG_M2,2HG_M3,2HG_M4,2HG_M5,2OG_M0,2OG_M1,2OG_M2,2OG_M3,2OG_M4,2OG_M5,alanine_M0,alanine_M1,alanine_M2,alanine_M3,aspartate_M0,aspartate_M1,aspartate_M2,aspartate_M3,aspartate_M4,citrate_M0,citrate_M1,citrate_M2,citrate_M3,citrate_M4,citrate_M5,citrate_M6,glutamate_M0,glutamate_M1,glutamate_M2,glutamate_M3,glutamate_M4,glutamate_M5,glutamine_M0,glutamine_M1,glutamine_M2,glutamine_M3,glutamine_M4,glutamine_M5,lactate_M0,lactate_M1,lactate_M2,lactate_M3,malate_M0,malate_M1,malate_M2,malate_M3,malate_M4,pyruvate_M0,pyruvate_M1,pyruvate_M2,pyruvate_M3,serine_M0,serine_M1,serine_M2,serine_M3,succinate_M0,succinate_M1,succinate_M2,succinate_M3,succinate_M4
37,glc2 0.5% 2 a,3019374.165,207407.3819,108190.3262,3414.648424,12015.81697,1269.513226,2088299.182,145281.1426,319574.7889,18907.12329,32591.99654,11043.46412,1574638.475,82098.58381,245960.1263,9697.666075,49063701.16,2862332.527,6291243.764,232469.9487,133388.2936,3513655.677,305381.2399,2076501.303,297781.0889,374200.8823,56378.40449,528.9984084,122569398.2,9241582.177,18586885.4,1187961.56,1990072.01,0,298735893.8,19025043.26,357527.3219,0,0,5345.373626,1109693080,42317833.43,53379421.88,2267194.475,33179432.02,1997702.929,4457269.065,187726.9398,183997.7794,21727839.48,1160592.525,6816703.45,106745.446,6883291.436,310868.5353,265796.3633,2023.305658,925495.7012,31613.072,30468.23292,0,0
38,glc2 0.5% 2 b,3551368.17,238092.0798,114238.1831,3042.001557,10917.2203,9717.65542,2407994.17,174628.3509,376647.8978,19835.92846,43137.75667,5061.881124,2488906.672,129734.2187,242542.7262,3371.37325,50055521.57,2929832.441,6120346.879,266982.1298,142105.6311,3074475.554,259061.0536,1357.205451,231804.0756,263170.6692,30159.59985,228.0102385,126112013.3,9650759.79,19690619.26,1280860.838,1938757.722,59041.7709,265807250.5,16903788.44,337694.5014,0,0,7172.332646,1408113063,53868749.86,55782540.79,1349850.29,37329585.7,2155468.058,5012387.309,199041.9142,230737.2871,19944504.46,988612.5303,5316381.232,66504.10186,10190372.4,484475.1991,240017.6009,0,752157.4133,69613.18595,44240.46852,0,0
39,glc2 0.5% 2 c,3792428.788,254663.1825,116493.8179,4233.744524,2464.124366,1483.833103,2483562.676,175383.0579,376430.5473,23469.54097,37763.18428,0,1295619.42,68441.34292,263579.9724,4548.273143,49083019.48,2859076.73,6257841.449,242778.8189,147220.6577,3682083.414,318494.5902,783.4925595,174764.0226,221295.5004,22368.08492,41.89145193,128417680.4,9748794.464,19880054.21,1327107.5,1930382.098,32484.67293,302658926.4,19412711.78,417712.9572,0,0,6698.306513,776605531.8,30386181.65,57650830.15,1371210.731,37390874.13,2222014.948,4792546.522,205131.0012,169870.2627,18984184.46,990984.7864,6829539.259,89877.47592,5346064.102,252499.1963,279732.9614,1290.453565,609075.5094,45283.15708,38398.78888,0,0
40,glc6 0.5% 2 a,3171694.371,225392.2945,156906.7228,39098.6429,26946.77166,49698.62879,2030703.046,150956.9865,516071.1535,95815.29516,106721.4105,87278.38185,1179820.206,0,16538.41471,678245.4938,43753346.94,2509513.407,3616585.887,10548975.95,780642.3187,2178197.688,184538.9154,73863.79931,13468.80672,853.9042694,7056.525962,42.34065527,115061763.9,8667746.024,29930423.45,5589120.998,5896192.411,3998154.376,269613125.6,17460037.53,374429.4376,0,0,0,1072356845,39723123.94,3750196.531,119097723.6,33956654.47,1998234.661,3082907.33,7984480.85,806848.9273,12993747.71,649207.5574,240217.6748,10062509.3,5182164.861,283556.9848,31991.66459,619924.4754,874996.5183,31827.80194,78528.54573,1424.962664,0
41,glc6 0.5% 2 b,3542443.225,248229.8884,177181.8283,49521.90245,24187.76023,38609.36284,2396956.447,175857.7483,633838.9809,112480.6695,122302.5633,96769.5351,1870579.331,0,10046.89037,663705.9385,47107330.69,2828640.179,4000545.363,11019947.19,888504.5867,3610532.14,307913.9748,5725.936058,37105.53984,99.86029736,3005.730495,113.0116734,119771353.2,9397362.513,31903174.82,5812859.147,6020663.59,4009828.586,301989918.6,19331287.71,346438.2727,0,0,1103.089328,1314063112,49574527.11,4526979.915,144026730.6,35920032.89,2127201.346,3296475.472,8271160.535,827143.2595,18058217.99,789604.8882,355068.3515,14680324.41,7867697.003,379817.8533,33828.53363,646579.7828,616788.9407,34479.20431,83880.28454,752.3568407,0
42,glc6 0.5% 2 c,5859509.654,399600.9223,139432.7416,38687.7767,15538.7792,34200.50023,2225373.087,161173.6396,553606.6719,98060.29785,102375.8651,83041.89019,1577189.055,0,9665.436189,593027.1824,44116053.98,2554258.734,3576934.785,9948707.575,740295.5899,3118753.671,262401.5695,445.9060276,390.5862952,0,0,1151.977292,110991651.5,8384466.304,28803718.84,5247487.252,5277898.36,3509009.283,257632553.8,16647467.84,351410.9824,0,0,0,1323494095,49834006.47,3762717.943,114232985.9,34668237.47,2041680.79,2701743.319,6907869.804,669253.8506,19001269.3,920328.6691,335485.7124,13819083.61,7099114.762,363452.2402,23921.45084,583437.9545,840975.8661,49576.5813,80044.23814,8830.676613,0
43,q5 0.5% 2 a,2729548.503,102064.2888,5511.133509,59380.27039,24712.00956,683963.7732,991850.0526,71373.46873,37324.81653,246044.7606,84616.99405,2976051.328,1506900.462,56071.48422,0,3534.760386,46275939.94,2522719.061,1424803.632,2883150.677,11619644.91,3465661.616,294185.2617,550182.6503,0,28990.78698,1104.751628,398.4034154,53458902.6,4141532.483,2505291.918,13544820.34,4835428.209,156737148.1,536497.8258,1379.471384,0,51809.01014,13928157.2,477331392.2,872005101,32692167.88,55553.45876,187385.4809,29912816.54,1707724.844,1058962.205,1999009.46,8693729.139,24864135.4,1053957.565,0,22245.53716,5716475.43,204978.4189,0,0,797110.9285,43224.74571,29106.69267,0,0
44,q5 0.5% 2 b,2651970.429,109149.1282,10212.27835,73593.03701,29825.51835,810742.448,1162841.771,93300.39357,60073.74928,309526.2234,100267.8269,3431240.641,1257673.675,50698.42254,0,3506.931652,47285581.75,2672748.187,1623221.408,3169741.697,12419678.74,1854189.786,157213.4906,454046.4575,888.5477702,26651.5564,767.7323452,128.5849934,54925485.18,4624612.584,2745412.068,14279288.62,4987063.557,157841797,572428.7319,1314.142038,0,56269.84304,10551122.28,371912904.6,942621495.7,35414259.51,115012.2442,65469.85862,34902019.08,2004493.705,1319995.906,2446185.472,10607801.23,17985387.9,835770.6272,0,13876.31315,4618037.668,154953.9609,0,0,808326.5427,18731.37323,24013.16882,1338.449907,0
45,q5 0.5% 2 c,2530999.568,176850.0498,6277.566332,57608.76114,21575.21472,658416.1679,965507.7805,75630.1225,51612.6751,241795.7356,86239.19061,2876254.365,1167810.219,53980.82457,0,2142.924778,44755450.91,2512084.444,1499071.82,2982181.318,11255890.35,1251486.23,112520.1686,269621.933,1144.449452,2870.87381,542.5788005,156.7147385,51757064.62,4242163.901,2565730.558,12672558.36,4502032.315,148041641.5,1516841.528,18140.32828,0,81233.78481,9657393.855,337975144.3,867218391.3,32374264.87,115708.4207,32936.56373,29854137.88,1685069.036,1042440.261,2016537.39,8581435.193,16798791.34,763436.3193,0,7466.311649,4465902.863,161257.1255,0,0,547232.6795,24848.04568,28901.88283,1078.090472,0
46,lac3 0.5% 2 a,3233192.5,228663.5591,170131.1807,42281.98541,18900.41756,40310.70304,2291445.87,165043.222,568357.3101,89382.61313,83688.71397,66925.58114,1112287.608,48375.78951,3377.086969,663059.2653,42398052.54,2408521.891,3017396.628,6393612.476,505626.7771,2380921.24,202871.5867,22609.3664,306.064648,490924.0724,595.1366308,226.0865955,131817152.2,10090524.84,34135096.08,5470960.466,4746494.518,3006575.186,267030201.1,17005518.8,360244.8279,0,434.1048032,19796.48898,1017680926,38176701.11,6944562.379,329659340.2,35912952.44,2104320.895,2888393.044,5605536.266,566941.4115,14700843.72,720035.9499,110379.6916,9626805.34,5287991.81,228446.021,0,60296.14931,495771.5527,43937.41737,90646.90159,0,0
47,lac3 0.5% 2 b,2959555.75,204444.4991,150108.0208,28107.99394,23082.85956,30016.25304,2156395.029,157326.5149,576183.1695,95145.16996,87829.00758,71558.31002,959384.6561,37076.83079,5694.674702,544433.9919,36583183.96,2113774.86,2684309.452,5576855.823,443005.7058,925915.7758,79918.16445,2412.470164,1003.075537,501.4914414,1030.317995,123.5189056,113916856.4,8934753.971,30168054.29,4869701.471,4236475.403,2774448.597,190471903.2,12149427.85,256140.0313,0,0,6275.205276,885192490,33398163.07,4604091.436,228900003.7,31908129.12,1883471.461,2780037.166,5225772.538,571760.8207,11860481.17,571915.8898,28751.34185,6840334.029,4353526.716,175981.4377,747.5295084,50782.91961,979303.4179,27838.95347,63162.32178,877.6252661,0
48,lac3 0.5% 2 c,3325928.529,242449.5018,154752.7638,26896.73845,17844.66927,32755.0568,2316782.787,179012.5268,582035.9835,89998.4181,93345.22222,75197.709,1435916.794,70033.28548,3704.733485,574981.0109,40253905.99,2277231.398,2807212.054,5771535.398,491777.9497,839413.6637,71340.01688,1496.302675,695.5228211,0,2252.761081,441.2751819,120610144.3,9129830.835,31205014.73,5043972.644,4319097.514,2605600.479,190519977.5,12265334.41,265391.3508,0,3495.870611,1930.80122,1164327049,43068584.31,4442092.621,214621868.2,34242607.01,2048581.738,2767058.921,5196950.392,531882.1838,17498807.81,829941.2964,21879.80148,6618964.785,6671272.144,274492.0843,0,52423.00583,861331.9339,53234.88366,77276.54674,0,0
49,glc2 21% 3 a,3594485.014,272112.8466,171014.205,9582.407775,14812.85117,3078.43954,5500396.938,422182.9816,751051.2256,62642.05972,84718.90361,15424.97939,1483155.656,71535.41441,573676.337,11645.28149,42523140.23,2686286.201,5884224.281,318851.4104,205029.4371,322090.5599,31016.65794,10487.52403,0,3598.3157,1295.207843,40.53265127,174387791.5,13403449.18,23440166.07,1974878.274,2616813.829,61270.02221,252032762.4,15990501.64,344675.4617,0,0,4272.193283,462535428.1,19961406.18,102359984.3,1979361.752,59485517.29,3791112.051,8459920.571,506412.3129,426354.758,15957576.87,954715.766,8982563.083,149925.8743,5286184.831,299492.109,425818.8148,2965.684423,771124.1354,96038.86022,76724.49008,0,708954.5108
50,glc2 21% 3 b,3100728.104,237795.1088,198888.4345,17498.39957,16279.6872,4457.070034,5724023.453,443887.2119,821691.5257,67914.65439,90537.40256,9885.059202,2595555.843,121971.341,568373.6563,13141.78489,45506990.04,2822108.24,6148060.315,362413.518,208100.9443,556611.2125,54020.2177,21038.35613,706.9536498,5494.213698,734.9719192,43.91600852,177237112.7,13655314.19,24495244.4,2049946.66,2684400.015,131114.7652,258303864.1,16608196.54,319383.4006,0,0,8840.390442,702905231.3,29144135.27,114449608.9,2326768.769,57764177.91,3785568.128,9068227.793,576042.8157,490653.7274,20658622.63,1213523.573,10745311.41,190839.1129,9847591.771,498120.9306,451196.6853,3022.29403,875992.4968,80506.30257,84653.8285,0,728129.6643
51,glc2 21% 3 c,3502013.577,252030.8618,231125.1517,15310.90665,17684.26856,4860.222728,6074112.484,467807.8574,839022.6673,73264.96226,101136.7853,11373.99365,1927183.801,104461.7223,665649.6687,8977.763667,48539989.35,3034290.082,6833560.427,379244.4595,218640.7055,1361991.851,112233.8983,66329.13838,0,1334.263372,120928.1246,34.15575656,200683120.8,15344554.87,27194231.48,2252655.996,2904928.414,112888.6274,305215321.4,19460190.53,385547.565,0,0,3115.883816,770454753.7,32312968.22,134941134.2,2688011.913,61133715,3951238.449,9371312.239,573056.6373,457560.5213,23513047.43,1433834.197,12095810.29,206459.7086,6755690.767,365170.936,491296.3447,2280.487652,954316.4234,74108.19114,78949.11035,1443.057924,419476.049
52,glc6 21% 3 a,3827060.806,281560.9514,529554.7518,81685.74232,104989.7992,84338.22587,7013227.364,528242.1243,1796503.016,286427.7111,404888.3808,252896.7997,2091197.663,35864.3966,53472.92899,1987981.015,51015360.07,3181765.65,6736772.595,11115708.51,1487775.408,323126.8002,27462.49403,8435.235082,1745.441536,2164.102234,1465.468647,87.4312309,223673908.3,16741267.43,54727300.68,8686888.63,11621054.72,7043503.384,311269894.1,19560844.64,420146.0343,0,0,4614.462847,907619349.3,34018798.07,9987577.287,319180570.4,64276856.59,4188226.003,9747238.065,15478012.81,2213651.066,17003350.92,821307.5196,523545.9865,19695874.73,7793862.107,518098.4892,132755.8921,1474003.217,1341868.651,109852.6223,265039.0044,34014.00856,0
53,glc6 21% 3 b,4097146.964,287159.3383,554540.1175,95107.4563,113696.2662,93324.17235,6998178.472,556482.3882,1845473.803,299218.0164,421720.7312,252962.8654,1791280.134,5182.791646,52841.74897,1929038.37,50472359.02,3277158.873,6816368.284,11302807.74,1583333.832,798146.6597,70036.49897,8633.998534,1066.89195,607.7016886,5955.658591,1255.631198,219228389.4,16764845.25,55335877.28,8794605.304,11769615.71,6809197.539,344309667.1,21938071.03,492742.5205,0,0,2156.039599,794566154.9,29433203.32,11587713.84,369664364.4,64086960.36,4257682.273,10068702.88,15840211.9,2296794.335,14450811.19,731863.5378,665626.0881,25094170.42,6407137.39,406769.7463,116702.1322,1445418.935,1150928.887,78455.79641,274681.9927,42161.39822,0
54,glc6 21% 3 c,4224554.083,287977.7914,352750.9986,53548.70308,77868.73441,61589.0572,5908843.755,454947.4846,1422529.311,219095.7517,320658.8979,195773.4217,1782023.497,1235.684697,43366.96079,1643482.355,47078363.73,3006248.839,5793110.143,10294268.65,1321184.614,1434483.699,128105.9957,4715.259179,1289.16342,2275.036741,1012.207563,4742.956085,192250591.7,14614839.57,44812868.39,7254539.467,9342901.453,5338887.266,365910582.3,23581478.5,531964.6655,0,0,0,740809811,27776944.04,9800750.159,323316680.5,58611990.33,3751854.394,8084244.306,13748569.46,1774171.187,18807497.44,914252.2235,922222.9307,33205838.85,6600079.259,349674.8609,87209.16604,1272982.829,968602.7494,89928.51756,173569.0405,16195.9546,362766.8282
55,q5 21% 3 a,3756783.953,281421.4737,44162.87935,285620.512,74291.61059,2104302.048,2037402.595,215457.7589,174736.3299,1067267.011,277153.2272,8733853.548,4511341.004,205725.5235,941.2836485,31703.77015,36670542.47,2540014.723,3597123.333,3133507.853,22818773.04,3509295.325,297521.3882,1994467.799,255.150775,55977.12844,585.7680194,10155.58291,56029997.51,6457497.778,5201978.159,30707126.89,8023079.859,243276754.8,1682269.62,28532.09664,0,169081.6069,16903823.86,607785093.4,3233587230,120376873.8,667353.6304,1327460.839,52461283.92,3745724.334,5169561.104,4441609.814,34252270.43,98395901.87,4073621.802,0,308761.7646,13390593.2,445640.5263,0,0,809042.9335,69341.10337,108860.3981,10209.27994,0
56,q5 21% 3 b,3192828.7,256124.0605,75181.64736,447771.2405,110680.0361,3328232.913,2524998.035,293872.4472,258987.5857,1539185.821,368473.7319,11809016.1,3664544.394,192304.2361,3006.718346,32728.35489,43395542.28,3222957.098,4912349.457,4450668.879,30814879.07,3968585.231,343049.8926,1866055.415,0,803.9405009,606.2019437,5738.829931,77174491.36,9406241.935,7522247.718,44886917.9,10845320.78,338731018.3,1118051.463,8505.679311,0,233466.9091,21942230.61,767003000.5,1661011439,63015389.12,555677.4049,2786536.689,53920525.73,4253602.578,7566472.27,6257637.16,47588986.62,58984313.88,2627075.146,2960.00266,408102.6043,10509647.98,281269.896,1217.464882,0,801281.0477,62802.05534,225170.5074,25080.10184,0
57,q5 21% 3 c,3029742.838,250334.1689,51569.12146,318544.6054,78260.76558,2479435.141,2065471.084,243852.3016,194095.279,1194328.756,304426.0785,9741996.257,2750504.807,159606.6651,643.281632,22215.70798,40169666.46,2882495.033,4278271.531,3734966.553,27593107.44,4060395.143,351283.3282,1327198.243,1661.578054,1941.616624,1111.541665,0,64707238.88,7539078.862,6067762.398,35709021.43,9035229.47,285408276.9,1591865.749,7942.601813,0,195734.0704,20865165.28,717576850.2,863296412.2,32528198.13,411348.2922,2367017.107,45227640.32,3455884.033,5926674.683,5032549.567,38829465.86,56678813.29,2444226.333,0,350624.7625,8382211.039,236243.7237,0,0,673990.932,42236.81753,154783.2264,16894.77898,0
58,lac3 21% 3 a,5427507.623,401355.0954,497530.8074,74417.71769,46184.76521,56565.19208,7824122.076,609192.0301,1356232.293,193766.6777,138674.1036,81693.4142,4132772.102,204012.3534,29423.09051,1567248.415,53791474.23,3310129.603,3909141.879,4386709.291,375237.4156,3778258.79,328722.6893,285.3051265,466.320375,1195720.804,942655.6485,1067.383268,258905942.8,19910071.48,44275342.55,6192043.669,4487090.057,2045555.189,521371290.8,33256086.97,633925.0973,0,0,16129.79345,1462164538,54937803.18,16189800.32,780821300.9,74822317.51,4925546.589,7111042.575,7528079.002,768115.6332,53198449.89,2203299.404,796789.3284,42538947.07,15188614.67,621193.2333,3805.659204,85797.71252,1518814.351,120655.6538,216224.9234,6949.740875,0
59,lac3 21% 3 b,5051520.596,348487.1796,417946.3805,64637.78235,50549.23726,52202.12882,7248522.733,570958.0296,1283460.679,190777.9568,137537.3781,78744.32594,3053880.493,147704.7704,25507.15165,1410595.182,49737584.23,3101561.441,3989611.628,4626021.197,415031.8465,3580346.87,309937.5942,248.4152164,873.5207442,868603.6644,621347.75,939.2994974,241466738.4,18637996.91,43053031.97,5959373.069,4427501.035,2001155.152,543003823.4,35351855.84,711494.7636,0,0,4061.057181,1513008260,56140738.18,18748701.73,905251368,72538396.65,4621661.484,7028403.985,7730306.961,821795.3182,58063254.73,2500690.977,940633.3195,49100448.73,10161687.74,414351.5176,3059.661197,85108.36721,1312926.401,75395.97725,180002.9296,6232.328076,0
60,lac3 21% 3 c,4567058.997,320298.9051,385806.0198,58671.56987,39132.42725,53520.91434,6903813.538,545952.9107,1213669.18,178018.5923,124398.2676,78210.04177,2488400.759,150115.4546,19315.05261,1338556.114,47116033.33,2876300.284,3830617.791,4502517.634,395026.8246,3754527.694,331008.0738,610.0252936,560.9858015,684685.0258,0,1776.677849,231006706.6,18140714.31,40343171.95,5857406.675,4083029.71,2039913.345,437506745.2,27735810.74,595431.6471,0,0,0,1085828218,40468411.51,12699689.75,616353932.1,69234686.82,4484642.193,6736370.21,7451874.579,801584.1674,37033299.15,1646586.176,587375.2621,31612570.68,8523117.102,385109.7722,6536.774054,81682.97175,1403947.354,82062.59461,200685.021,12144.31793,284516.0639
61,glc2 0.5% 3 a,3641893.291,253876.3346,226741.2481,8162.701893,18071.17769,4723.21034,4732946.597,335837.5369,637532.0069,30977.64071,67783.58041,8909.194648,2266932.292,132629.2208,739869.2784,20595.32082,46447608,2563857.436,4750172.508,156430.5687,63935.57267,3709398.987,324730.5014,1887817.704,383101.7359,435563.7566,73441.67757,2013.219117,181205898.6,12756574.97,23591210.4,1339778.989,2363462.165,15368.2849,379611773.4,24385545.65,445980.6487,0,0,4732.074987,624247293.5,25690626.61,103158626.8,2717704.463,36890024.39,2059745.22,4303065.738,163873.1493,154019.7088,36968904.14,2000418.131,20417565.18,373932.3977,7048296.341,318429.5318,414836.9294,5087.896664,581777.8593,53831.35112,25319.80649,0,0
62,glc2 0.5% 3 b,3935831.697,276341.1502,220752.5351,8625.746624,20877.3319,845.7733877,4925059.172,343465.7491,656026.4706,34930.46537,69966.70703,15043.41983,2066026.346,122001.8356,625785.5871,17865.55741,41798072.7,2286595.19,4129005.916,141781.5381,52542.92063,1918284.573,164953.7127,549.4335735,245440.3468,352864.6288,85669.43308,228.7241223,168717331.6,11859060.14,22336035.97,1305069.705,2171552.316,18841.31207,283426768.5,18031161.52,353213.916,0,0,1838.184,913914322.7,35968239.62,94469478.34,1723336.148,38135746.51,2109902.384,4238604.534,147262.0994,140414.727,33700640.43,1761519.59,13225643.43,216300.6444,12574525.17,592878.0781,368300.02,1599.80358,907647.8521,59121.18636,45794.29724,0,0
63,glc2 0.5% 3 c,3996904.722,277070.429,200224.7881,6706.958432,27985.07638,2847.002858,4468755.273,308390.9068,608064.1555,33886.24244,62411.47803,7849.171314,1972359.152,119861.0567,655554.7618,10266.19252,44036360.38,2413318.266,4557867.303,145757.3148,63599.34215,4412682.282,371975.2266,1716386.255,207300.7346,323833.4598,41949.14762,147.1349596,169636464.8,11809797.24,22586104.07,1274704.641,2310910.02,16627.46665,342956573.9,21893763.86,382014.1376,0,0,2133.950198,634903333.5,25824842.09,100388717.6,2031729.448,37092555.5,2066087.476,4095667.286,150777.7263,166433.4415,34726245.96,1931793.145,18712294.63,321323.0807,11756078.71,535043.9219,377017.944,1069.572081,522028.7115,44192.57382,34327.34119,0,0
64,glc6 0.5% 3 a,4629993.138,314686.7648,336555.2167,48551.91422,56320.01825,58639.61139,3934090.405,268925.5551,903180.513,119925.1535,166087.9525,122826.4261,1504287.923,4343.588258,47653.46121,1662533.742,42386214.59,2289143.935,2005236.259,8588637.719,393097.5321,3710441.481,307705.2452,2887.493562,1006.655556,279435.8422,1056.458515,144.2474501,159216528.2,11320117.21,35334162.7,4616042.047,5867982.247,4439714.804,348161433,22106368.94,428350.9489,0,0,4972.828716,586212931.1,22277818.32,7054140.196,233849493.3,35540349.86,1932352.793,1841261.163,6998641.478,431999.4047,19408889.57,883967.3599,994630.1821,36845944.04,6022255.313,263862.9335,46797.86246,944865.075,515289.4928,37442.05405,80897.77328,0,0
65,glc6 0.5% 3 b,3350219.502,225022.0035,311819.0775,38131.36614,62635.48103,58239.62292,3960296.519,284135.2173,978321.7664,127122.7587,174593.8821,148479.3383,1094810.773,0,31930.32552,1295798.586,34667837.6,1849948.334,1751062.764,6645075.962,340362.1729,1043285.504,90379.38738,1052.574884,17.86818534,936.440494,484.9329309,426.6002448,136536247.9,9680032.435,32454245.86,4335218.727,5412138.31,3891933.877,250069233.1,16208254.93,309033.6536,0,0,1228.643107,394964931.8,15221872.95,5529198.241,182637444.5,31551104.64,1788263.258,1972583.662,6706324.274,505038.402,12202181.42,593067.4862,649579.6152,25268180.96,4834988.972,264431.0168,36150.14106,786610.1108,536064.8241,0,55057.68607,0,0
66,glc6 0.5% 3 c,3155378.158,224586.787,274113.1695,45462.76182,46584.40657,62580.94352,3725651.089,261175.0542,880058.4194,123810.9989,159063.8822,132886.3891,1618325.241,512.9672424,34934.5783,1346737.04,39483943.9,2180016.558,1846132.047,8022276.94,357520.8584,3499868.072,294559.4818,2337.888244,903.4521853,190227.7462,920.7045892,522.0806005,146318836.4,10499294.53,33498154.49,4629763.014,5429236.785,4158226.833,321417780.3,20410563.66,406304.5831,0,0,8065.775785,700159879.3,26360387.32,6195736.917,206944728,31224705.84,1735529.351,1786280.905,6890204.502,461084.2239,23932852.18,1067685.071,1025856.282,36913422.09,6546300.23,275230.5663,30631.13782,851409.0496,836557.6266,38341.49995,66849.07257,0,0
67,q5 0.5% 3 a,2379297.718,186272.6888,20546.22845,76089.12376,50543.14095,1456357.815,1473469.582,95106.07804,76027.77792,257390.3504,155522.127,5255645.098,2278566.731,107743.5647,0,11046.56813,41760218.99,2134820.531,778835.1144,4784681.803,5404672.71,1810638.673,148752.5807,564195.7009,419.0960057,13078.83957,18908.93529,128.1241401,59085374.1,4056704.135,3195860.99,9886182.624,5897313.21,195475558.1,1237556.5,352.6203674,0,58748.4912,14606220.49,513282774.8,654744369.4,24863856.26,144486.7766,604030.5389,31540605.04,1646689.564,591590.5501,3850933.727,5279627.849,40834481.54,1716817.585,0,19344.45338,6488110.717,432522.4385,0,0,435886.94,19748.41128,10963.65201,2325.382341,0
68,q5 0.5% 3 b,2931701.944,203045.2011,32159.55205,100380.1263,56503.45563,1863608.269,1866287.539,127282.1488,110609.4747,353701.2891,195225.4509,6554509.387,2169647.202,111217.5371,640.9008016,4618.177746,39767312.25,2011519.421,851416.399,4587063.378,5555148.208,2242029.604,196531.4191,341285.6432,196.8854557,354.8044995,1901.096139,649.014244,63960473.73,4590541.217,3840989.455,11753376.53,6220273.979,209374707.7,1275916.242,1353.533844,0,83248.17854,14207516.79,495482026.6,661707579.9,25096684.41,120472.3639,489914.9205,35238837.23,1854339.167,796692.6391,4656909.602,6536885.022,41497477.8,1886402.743,0,25759.421,12788279.41,204188.4027,0,0,533853.6445,38021.65981,15767.14745,1536.249763,0
69,q5 0.5% 3 c,2461152.941,111488.6233,19090.15277,78439.48683,52116.19635,1426975.95,1507740.571,102349.1469,85015.53527,267823.3878,146905.8597,5181878.652,2082078.83,103761.4824,0,6287.191032,38198014.03,2067146.391,755417.9144,4240022.076,5162406.562,1894773.733,167879.8795,213003.6606,247.4087064,850.2156413,722.7552088,151.1240088,59237570.11,4105542.181,3253597.51,9944423.243,5486190.809,187520760,571134.4528,3941.948399,0,46741.38006,12748507.96,432994110.2,596298525.9,22461985.39,94272.47426,144036.1147,30882141.84,1652867.672,645552.9358,3790124.836,5438444.153,34153168.99,1406652.611,0,10977.83387,6232714.563,151187.6059,0,0,556792.6796,15328.50541,11350.07758,4053.924507,0
70,lac3 0.5% 3 a,4262272.157,295610.6443,311126.8416,44308.02212,25182.60998,48227.18086,4507088.467,315032.8631,818139.9253,85136.73581,67493.06878,54203.48466,1825825.827,96144.1164,16182.68782,1429204.646,38700678.44,2071554.777,1116297.288,2967602.506,126494.93,2899272.622,251053.6311,28429.77396,533.15374,180777.2532,360905.5277,361.4477683,183408375.9,12885403.18,31876134.19,3592932.538,2574871.908,1590874.681,344863365.1,22344901.49,487259.8595,0,0,40519.92902,620489043.3,23336563.28,8284714.836,411420445.1,40367093.01,2225744.258,1440870.637,3426371.603,239446.4884,25720177.51,1159669.396,424341.7778,24890036.3,6658823.059,265874.9494,644.9656735,89333.20661,562166.7952,44414.60673,52904.57725,5345.441824,0
71,lac3 0.5% 3 b,3968527.282,264182.8271,266436.0714,32631.17141,25479.80708,81984.67452,4420521.786,318807.2192,853619.5306,97816.7802,78636.56545,70321.7477,1949686.824,96610.5251,20722.82528,1169976.768,36371018.76,1911809.914,1125626.014,2976797.285,130417.9102,2065516.375,177324.4003,2231.56844,727.4468963,135126.1277,453541.6485,48.71676205,163987557,11705772.24,31280415.56,3469403.402,2828895.569,1790686.575,301654291.8,19599050.42,413688.4751,0,0,18103.6707,899099521,33394440.78,7811236.261,386540590.5,37452855.62,1998931.373,1531174.941,3491065.187,259620.6962,31897421.13,1440514.053,432350.9133,25154802.54,7657208.128,360124.689,0,72668.69776,839746.4821,51852.42877,59084.26354,0,0
72,lac3 0.5% 3 c,3585441.162,256003.7939,251498.3399,32882.15065,24760.25307,61749.83368,4305033.247,317553.4193,829277.44,94865.56431,78696.92988,67660.17797,1467447.238,80733.90383,16346.94314,1097456.387,35826201.33,1906524.775,1109198.934,3054963.823,132254.2679,1557056.235,134782.7247,572.4121069,1066.703897,348.0887394,0,41.74197614,163957288.9,11563555.18,31125928.41,3499939.579,2800612.011,1815323.093,271197808.7,17502682.89,374282.4653,0,0,2848.632199,700599609.8,26488189.07,5898783.667,290580784.4,35665389.21,1955967.497,1454654.05,3410903.451,280208.4853,21688986.71,915033.759,251480.7486,17404466.91,12659450.9,500266.4041,0,75369.13999,950625.1594,40958.05027,71019.17258,0,0
73,glc2 21% 4 a,5877753.295,448212.0961,627579.4296,58674.00933,76653.55139,7941.099106,8567417.325,665419.8393,1355023.199,116995.6675,156775.1159,21657.86135,2537487.295,132045.0368,1195282.378,36436.9329,56580492.44,3582093.903,8623469.345,553726.0863,312559.1139,3527777.179,291705.3526,694.330765,240.4143183,383.3420369,160044.9054,531.9006957,270662456.8,20847304.56,41842605.82,3819784.408,4799155.036,228103.779,447837621.2,28732849.96,569627.1556,0,0,0,686756993.1,32485366.47,266672573.1,6200921.821,77083524.28,5184688.865,12962820.8,878953.6545,649033.9701,27716462.01,1689464.882,19651765.7,407158.3807,11910439.68,654646.3114,739624.139,11035.50508,1629076.224,103689.28,196134.5161,4811.9668,0
