filename,id,2HG M0,2HG M1,2HG M2,2HG M3,2HG M4,2HG M5,2OG M0,2OG M1,2OG M2,2OG M3,2OG M4,2OG M5,3PG M0,3PG M1,3PG M2,3PG M3,aconitate M0,aconitate M1,aconitate M2,aconitate M3,aconitate M4,aconitate M5,aconitate M6,alanine M0,alanine M1,alanine M2,alanine M3,aspartate M0,aspartate M1,aspartate M2,aspartate M3,aspartate M4,citrate M0,citrate M1,citrate M2,citrate M3,citrate M4,citrate M5,citrate M6,FBP M0,FBP M1,FBP M2,FBP M3,FBP M4,FBP M5,FBP M6,G3P M0,G3P M1,G3P M2,G3P M3,glutamate M0,glutamate M1,glutamate M2,glutamate M3,glutamate M4,glutamate M5,glutamine M0,glutamine M1,glutamine M2,glutamine M3,glutamine M4,glutamine M5,lactate M0,lactate M1,lactate M2,lactate M3,malate M0,malate M1,malate M2,malate M3,malate M4,palmitate M0,palmitate M1,palmitate M2,palmitate M3,palmitate M4,palmitate M5,palmitate M6,palmitate M7,palmitate M8,PEP M0,PEP M1,PEP M2,PEP M3,pyruvate M0,pyruvate M1,pyruvate M2,pyruvate M3,sedoheptulose M0,sedoheptulose M1,sedoheptulose M2,sedoheptulose M3,sedoheptulose M4,sedoheptulose M5,sedoheptulose M6,sedoheptulose M7,serine M0,serine M1,serine M2,serine M3,succinate M0,succinate M1,succinate M2,succinate M3,succinate M4
11,lac3 0.5% 1 b,2630301.132,191360.3682,165063.2662,26494.20853,30775.33947,33414.3643,183093.6675,0,0,0,0,0,11744333.77,211076.4056,0,1260736.506,3787425.553,232230.1277,1990154.347,767646.5164,257189.6428,368828.6443,0,2997732.756,0,113745.6322,134592.4141,99276858.28,6732363.723,12798854.34,24798455.02,2389585.083,58180333.58,6200481.68,38135375.87,15706100.44,6580302.906,8715284.392,679852.7441,14686031.41,579512.5394,0,604882.1858,0,0,0,2178454.481,248241.7135,0,44891.76383,340534499.7,28726513.06,96369003.25,25999751.2,17518805.54,10793607.23,219775069.4,11812818.93,800876.5233,62442.87459,0,0,208539431.3,6954440.845,2270122.635,184524109.2,29670110,1104642.483,2639994.091,5145769.37,335872.5748,171737771.4,28675482.2,1709165.016,0,0,0,0,0,0,3047988.878,32863.5926,153695.0501,424233.4293,19843736.36,576124.5354,0,7562271.057,0,0,587776.7035,16204.2943,0,0,0,0,8537518.293,204127.3931,0,0,0,960992.5924,476856.6297,12821.66704,0
12,lac3 0.5% 1 c,2734918.691,207454.9711,225770.6773,33099.49373,23829.4634,21279.85375,685191.5433,0,0,0,0,0,12134660.04,137903.1748,0,1287150.964,4023805.667,154422.2868,1726590.838,643762.0016,140654.3828,218345.9239,0,3654811.063,0,112113.7252,104309.957,112963367.3,7458724.929,12535180.96,25061700.36,2501722.872,53278836.07,5500926.051,29072272.89,12040637.41,4895949.796,6478570.446,477427.0907,11878086.13,312889.1535,0,376016.7715,0,0,0,1756154.928,296551.2113,0,33645.12108,282003812.2,23685604.96,78285751.66,20791022.12,14699799.88,8712621.685,247596775.2,14077779.92,745534.1303,0,0,0,251073919.5,8454304.118,3799872.836,293317402.6,25742747.18,1263267.543,2780330.389,4800458.169,125446.9533,155425648.2,24852906.27,3255836.43,0,0,0,0,0,0,3054202.888,39329.86725,246121.6026,465212.4241,40865317.2,1160924.881,0,6459325.816,0,0,1364603.128,40020.79354,0,0,0,0,14074071.01,399569.8991,0,0,9520213.639,595847.8701,374039.3243,16041.44008,0
13,lac3 0.5% 2 a,14911759.89,1085916.255,2291342.15,551788.8078,410345.1361,256944.8068,2659207.532,0,0,0,0,0,27132760.09,744285.7597,0,2933603.315,5189244.542,288440.3375,3179188.872,1006872.696,312414.8147,695295.2959,0,6365725.169,81091.51534,232196.5887,349508.6493,215640892.6,12348380.84,21782159.52,55680705.26,4537621.697,71527921.62,6899931.95,52915886.16,18743282.16,7616776.606,12538902.58,898148.2292,24318287.42,1264230.71,0,1143649.233,0,0,0,9834376.92,626621.8316,0,426347.1653,759825012.3,54093675.04,156716236.5,36371044.83,29270564.05,19462674.82,534736890.8,29378827.89,2005978.828,0,0,0,573001012.4,19324807.77,10214639.29,478812365.5,45113426.42,1975135.511,3383528.293,8088997.851,337452.1274,167099949.5,29027467.58,3090256.939,0,0,0,0,0,0,7553635.14,173310.9425,360639.9773,1011424.877,77315046.45,2425103.578,1035858.668,52149820.16,0,0,0,0,0,0,0,0,20040417.8,510086.0314,0,29302.55026,34385190.42,802487.4877,692149.082,21902.25385,0
14,lac3 0.5% 2 b,9822748.022,593634.7051,1772256.505,429815.5123,295038.0069,283423.0488,1440102.822,0,0,0,0,0,22989014.85,559535.3595,0,3046849.194,4833607.001,306283.8093,3375795.371,1040545.87,437236.4209,767612.2036,0,5104796.211,57260.25929,229258.5468,286358.9433,152985529.3,9575104.574,18313306.46,40384953.47,3891378.41,80389346.57,8091053.632,62384980.64,22328963.52,9893085.245,15510253.12,1403631.967,19687774.27,978883.461,0,915333.6438,0,0,84798.02555,6556812.565,471546.3842,0,333230.1471,507140730.2,38779106.89,122366327.7,29972846.3,24084713.16,15368638.91,350209789.2,19464391.83,1331026.938,0,0,0,239709546.2,8735842.864,2580436.57,182779448,36832082.9,1569889.151,3695244.912,7688487.83,595912.4159,156350713.1,26461429.38,2404171.112,0,0,0,0,0,0,6603067.093,187176.281,270430.1732,1104403.18,20005322.8,564768.3917,0,12857071.35,0,0,181744.2337,15845.81376,0,0,0,0,15188316.87,446550.4486,0,0,9695747.364,992319.9261,660840.3345,43569.12165,0
15,lac3 0.5% 2 c,6670764.409,541999.3588,895140.1809,168029.6112,147218.8124,124291.0343,1023441.034,0,0,0,0,0,16293876.92,303553.7748,0,1909311.102,4281520.104,231684.3098,2642182.192,784536.607,370613.3584,564436.8069,0,4108416.306,55882.02997,174448.1672,200592.3169,132195908.4,8168656.856,16173104.27,35415211.14,3484710.794,70175354.6,6981624.166,50538347.08,18268127.35,8262190.717,12180692.31,1040218.099,14200025.19,630888.6496,0,591120.9373,0,0,0,5037404.64,331451.7875,0,221553.8588,441572321.7,33693931.75,108816402.8,26982103.39,21949296.51,13600599.01,317837699.5,17176742.74,1110011.612,0,0,0,264122350.4,8962848.971,1725562.702,160217598.2,28777946.56,1022048.431,2123363.102,4942304.656,255592.3049,144572761.8,25406060.64,2868030.839,0,0,0,0,0,0,4417892.796,67845.89399,586012.0782,666103.8431,17113128.89,426399.6551,35112.81451,9202641.817,0,0,3034604.572,0,0,0,0,0,13656477.03,397605.6152,0,11123.96968,13777594.99,479814.4095,537007.2108,34154.56429,0
16,lac3 0.5% 3 a,27726400.65,1788713.121,3644574.705,797675.234,632228.8094,458255.2986,2138024.522,0,0,0,0,0,26667847.17,690901.0737,0,2597530.242,5748732.128,244204.9837,2897636.382,934149.7921,111011.9596,718396.9749,0,5610452.334,0,154566.4586,280741.1167,181793553.6,8776452.281,11372999.5,46333425.16,2185252.697,87468582.21,7767731.331,49462715.65,18459218.48,5124352.038,12496691.78,83772.93148,38247402.41,2302954.512,0,2056180.747,0,0,0,12607915.93,637805.7073,0,659637.7069,575190893.2,36299342.37,80285184.11,17053685.99,13601730.45,9432382.4,473847782.6,26125360.93,1512625.006,0,53619.64524,0,421994361.6,14316073.16,3925057.086,266449673.4,51237447.59,1707778.414,2242434.954,9379199.897,0,179557149.3,29358616.94,3251785.607,0,0,0,0,0,0,7058291.748,143693.8032,0,953632.8353,30345380.46,808537.6831,54535.10155,18765921.4,0,0,323143.2646,0,0,0,0,0,23138221.8,645065.1494,0,0,18022422.57,608727.6144,454539.4876,10949.66343,0
17,lac3 0.5% 3 b,20032190.15,1342914.701,3202540.374,721139.116,621197.0652,407779.8526,1383515.013,0,0,0,0,0,27221871.02,703267.0546,0,2759068.375,5892570.035,321814.1019,3248675.341,1061664.733,260938.8922,698011.4383,0,4618296.172,0,97387.36752,175584.3517,166920417.5,8757256.187,12795273.73,39251355.78,2833200.893,91811622.3,8527766.182,65514007.53,23945827.97,8467555.551,16759952.11,1051220.616,26816755.08,1475600.68,0,1504896.432,0,0,0,11496572.88,417255.6949,0,706558.8588,557329888.3,37233523.21,104676192.7,22811963.06,19328448.63,12817751.48,370448372.8,20123660.54,1476216.669,84901.11501,86937.43452,0,467185196,15829772.38,2836073.158,193869930,38169976.31,1304352.912,2723595.083,7703688.683,276442.6479,129023384.4,21524823.91,1891862.239,0,0,0,0,0,0,6849550.69,153211.6949,451113.0849,910865.289,21197816.18,573190.6814,0,10345270.75,0,0,981209.0809,14750.16754,0,0,0,0,21893500.07,594928.5965,0,0,24815905.03,674386.2532,670451.5696,0,0
18,lac3 0.5% 3 c,13165812.85,915490.5506,1987265.717,489168.8632,405941.7746,255603.2815,1136999.248,0,0,0,0,0,21700173.21,557763.1005,0,2299802.001,4997933.329,218642.6434,2797980.963,971578.9878,304668.0968,736747.1442,0,5573546.303,55124.78621,135037.6356,211963.3185,181036779.7,9611925.902,15351598.34,43898834.02,3309368.581,83031864.32,7699195.608,60313135.71,22284294.07,8478245.072,15970805.02,1131399.406,20537598.88,1064627.706,0,1188630.771,0,0,0,10020825.87,362874.972,0,562141.4348,644107475.2,43316460.32,129990468.4,31009391.74,26075701.15,17339420.9,487235836.9,26952118.91,2039332.113,122869.6757,60951.75867,0,855347756.1,29186993.36,5521857.267,258038662.6,32140643.05,1351020.546,1997224.902,5944883.427,265636.417,136502774.7,23889080.7,3496228.552,0,0,0,0,0,0,5738692.286,153630.4562,156632.9165,841228.288,33165785.12,1034594.214,185778.4161,15118732.25,87701.76797,0,8482.000785,0,0,0,0,0,24131639.07,634131.8855,0,35698.66854,21741345.37,588398.1115,605095.8647,20690.28169,0
19,lac3 dmso 1 a,7294944.905,477371.7066,769064.9533,88486.88462,51925.3057,13120.95683,2944520.508,0,0,0,0,0,31811346.09,893990.2671,0,1885999.701,5792893.514,465044.4885,3720312.971,851054.8496,416310.8898,291129.1839,0,7986310.516,454248.1016,480631.1668,268912.2516,421393724.7,34840704.82,64599255.77,51427650.18,7394275.214,96379137.05,11110220.15,67010751.04,16688215.55,10343018.86,7461298.818,741397.1609,23500502.04,1186673.118,0,70308.80338,0,0,0,7610908.86,734539.9168,0,65930.51752,1003772519,84497295.17,184953399.3,38119792.6,24703410.8,10539605.01,389938836,21561058.51,1611429.295,0,0,0,574032545.7,19926557.22,12252409.92,568816430.3,92577608.58,6786270.664,11287463.04,8658512.904,745229.4093,144613375.6,24516447.67,3428422.888,0,0,0,0,0,0,7076698.013,160890.1523,0,748304.7632,61160093.21,1989379.76,439671.3277,25836280.61,0,0,6744.64415,0,0,0,0,0,17408679.64,477219.2555,0,0,31317305.7,765931.6048,904999.0848,65510.71891,0
20,lac3 dmso 1 b,7742508.188,518075.0533,886119.7539,151278.423,61769.60854,48771.8088,2419817.76,0,0,0,0,0,36775963.79,991014.6004,0,2158447.887,5525855.907,413144.5138,3856340.059,838906.9439,346350.8,206328.1795,0,7587891.981,498159.0096,504221.0006,155220.0725,399770676.1,32876760.41,59481286.33,45945710.71,6923316.104,81153771.59,59796.42721,617557.8832,14327851.69,8941326.578,6467864.918,122002.6687,27327520.65,1288888.498,0,153757.0071,0,0,0,6895707.145,548142.4827,0,52092.44631,784966378,66192546.59,150371125.9,30940622.74,19707624,8308167.37,419366734.9,22745751.44,1396712.348,0,0,0,550272429.2,18807462.47,6231612.245,364123691.6,90044411.01,7347036.025,12241117.51,8861173.363,842756.2446,144848783.9,26038343.77,3701158.516,0,0,0,0,0,0,8147655.516,202575.4313,254725.5445,945690.4163,79379079.93,2432886.567,88533.10009,13924502.38,0,0,54633.20095,0,9010.49407,0,0,0,20636045.84,571569.7486,0,0,17871182.5,1139244.52,962628.7317,120509.6239,0
21,lac3 dmso 1 c,4995530.654,363720.0792,546149.8526,85745.39978,0,83339.08848,1481797.491,0,0,0,0,0,31877341.9,896912.5213,0,1895084.915,6806043.342,526874.1068,3894056.323,834585.4664,493037.913,299695.7404,0,6134072.357,445501.8053,365078.4289,228204.9288,334503196.1,27514673.28,50535511.79,40930983.37,5763495.754,100055855.9,11661494.61,68941478.07,17108320.98,10521856.09,7461614.65,847745.4816,24249161.89,1182117.19,0,92724.52551,0,0,0,5970182.497,406612.1197,0,0,796853771.1,66952141.58,147376424.9,30808527.83,19271829.41,8730183.833,279553423.7,15195196.81,1088114.839,0,44019.39909,0,393900700.4,13491604.78,3890572.422,275240536.1,71388722.54,5185554.979,9506326.539,6666283.255,564761.5745,339891561.2,43955559,3851917.667,0,0,0,0,0,0,6952786.749,164267.6492,540784.599,924220.4861,35478563.5,1193421.373,47076.67074,13028120.56,0,0,91999.27864,0,0,0,0,0,15283652.19,408931.3952,0,0,24953878.14,802072.3692,725134.2479,85449.34976,0
22,lac3 dmso 2 a,27661517.03,1967038.34,3743817.907,663042.9785,460666.7621,214112.5053,5739172.006,0,199180.304,0,0,0,67930379.22,1940012.578,0,4589711.783,10492556.61,889784.8998,6749964.13,1419437.684,776375.4374,638419.6218,0,11390977.28,529456.5282,531306.3466,394259.1847,543576557.3,38230723.8,63642540.88,57948176.67,7868573.67,156386578.4,16745250.62,110571379.2,25716615.45,14772094.78,12305355.48,1489634.175,46900957.04,2817641.979,0,342887.5596,0,0,0,22632318.45,1094099.497,0,428835.7909,1220540594,90949805.4,183814547.3,34788914.47,23704814.36,10492442.24,475923727.4,26008795.51,2107693.188,0,0,0,1229822527,41461915.1,6620418.001,349558779.6,149943878.5,10088863.93,16973936.43,14859377.83,1599461.419,161984494.5,24316500.69,4076439.288,0,0,0,0,0,0,18608834.36,549692.8084,872028.2667,2018267.636,44655171.56,1436307.837,47754.85133,16619238.37,77196.53461,0,152084.7708,0,0,0,0,0,56147013.2,1599400.733,0,0,29598629.49,903262.2672,1370526.09,161139.821,0
23,lac3 dmso 2 b,34429967.59,2575767.135,4840948.358,891936.1198,463631.7069,244934.0139,7722504.743,0,366155.3945,0,0,0,75077753.26,2332961.492,0,4577172.077,11464099.22,951276.6503,6975560.918,1708474.238,788171.5588,643619.7105,0,12734723.4,631886.3377,653353.7899,332307.5821,584029428.7,42408704.37,70850327.7,65437625.03,8662943.258,156993156.9,17053221.85,110275443.1,26040653.12,15269026.61,12414024.63,1406649.797,48936990.29,3065902.688,0,377292.6999,0,0,0,24786548.04,1238351.369,0,503291.926,1422469106,106888676.4,217667518.7,42739151.91,27980195.76,13167036.57,607417279.7,33892588.62,2715855.094,0,0,0,718769446.5,24320631.5,3684514.283,218290573.6,182645924.3,11980274.98,20922189.83,19208593.47,1866455.38,230053731,32172685.3,2359034.425,0,0,0,0,0,0,17711407.45,558996.6148,3682059.551,2017184.733,37379446.95,1233357.241,35754.04763,13900539.81,0,0,613862.6733,43568.68157,0,0,0,0,46716506.9,1292956.171,0,0,70732140.13,2541998.379,1613431.096,213914.1053,0
24,lac3 dmso 2 c,30252465.52,2294798.931,4295656.356,772405.1398,520854.3382,78428.13718,5719365.277,0,296868.8987,0,0,0,70251202.82,2164339.534,0,4246420.713,11792761.24,1098821.159,7214921.806,1643826.63,923558.4908,698888.0979,0,10203929.02,578857.9072,459759.1861,413508.6532,527974307.3,39549170.57,68549141.18,62372452.88,7711123.222,157511974.9,16941025.39,112367166.8,25197572.59,14986630.29,12324498.17,1362630.069,48027790.24,2924518.124,0,366408.2228,0,0,0,23993599.22,1032440.158,0,519743.7987,1413619300,105090956.5,213193753.7,41111380.34,27128315.06,12625503.8,543338453.9,29810242.35,2716178.519,0,0,0,899094014.1,30680966.56,6721280.038,391571599.4,157408202.2,10356891.46,18464281.76,15200485.99,1463117.68,249905710.3,41013654.89,3991281.452,0,0,0,0,0,0,15550245.54,488012.7503,475519.4159,1978199.773,41014222.05,1319918.292,28593.36738,19150246.35,0,0,100363.5742,0,0,0,0,0,34386920.33,989284.0372,0,0,38128180.76,1149810.902,1609525.372,159204.9761,0
