filename,id,pyruvate M0,pyruvate M1,pyruvate M2,pyruvate M3,lactate M0,lactate M1,lactate M2,lactate M3,alanine M0,alanine M1,alanine M2,alanine M3,glutamine M0,glutamine M1,glutamine M2,glutamine M3,glutamine M4,glutamine M5,glutamate M0,glutamate M1,glutamate M2,glutamate M3,glutamate M4,glutamate M5,serine M0,serine M1,serine M2,serine M3,aspartate M0,aspartate M1,aspartate M2,aspartate M3,aspartate M4,2HG M0,2HG M1,2HG M2,2HG M3,2HG M4,2HG M5,succinate M0,succinate M1,succinate M2,succinate M3,succinate M4,2OG M0,2OG M1,2OG M2,2OG M3,2OG M4,2OG M5,malate M0,malate M1,malate M2,malate M3,malate M4,citrate M0,citrate M1,citrate M2,citrate M3,citrate M4,citrate M5,citrate M6
11,glc2 21% 4 b,133980302.4,9226680.855,107046661.4,2652185.947,4735958146,279282582.4,2903547428,69253622.89,21111936.08,1071076.997,7787065.651,210892.2457,567281878,37962186.8,9109998.407,1474327.35,1494865.306,134335.3379,1121951967,129440381,326738965.4,57476649.24,65108083.94,8032129.521,55582724.05,3317927.176,3217049.651,64803.60187,364561239.2,42483268.7,124276901.2,15863420.94,9024831.386,3243273.836,385921.9073,1109976.934,245357.1229,297971.4761,38547.78827,5801359.852,637249.2851,1355236.842,262803.5505,199876.7647,25947329.98,2996903.878,7707482.54,1370675.639,1515458.16,210206.3706,160002832,18670143.81,55046561.87,7050166.899,4111328.547,147964529.7,27975715.81,158363970.6,22886871.23,39048097.92,4682230.837,2069830.196
12,glc2 21% 4 c,135538928.9,9552917.508,113564942.6,2737901.027,4481271218,273533489.7,2971102979,71684394.62,22028941.85,1117777.035,8434508.155,211749.874,650563267.3,43150270.9,10263249.26,1486055.649,1756517.269,18029.21336,1213838442,132974492,333166742.1,56895479.37,63297733.08,7559887.08,65708448.47,3749291.893,3674998.673,83618.79209,383229581.9,42059831.14,124444996.1,15217927.66,8579045.844,3887476.779,444567.5623,1149040.034,241115.4632,295188.539,40798.76739,5761332.794,637447.5365,1295746.187,255911.6803,172963.9143,24958105.85,2797070.296,7137650.56,1197188.223,1369455.175,182143.5403,159918520.6,18091131.78,54176348.49,6502530.675,3835229.217,155099021.3,28541902.46,166118092.2,22708328.58,40387517.12,4580299.606,2053816.528
13,glc2 0.5% 1 a,119236519.7,5054814.745,19315401.65,329666.3644,2254949030,84083550.3,53475235.65,156135.333,5264298.812,116313.1484,101503.1934,1344.03163,107431983,6882089.564,502123.0564,6128.969644,8477.31887,44791.76391,151559848.2,13982346.4,33280005.99,2999700.832,3796734.612,161034.1344,21794613.02,784555.0577,381165.47,1892.989337,67601189.73,4703251.38,12990745.48,673951.6565,417226.7265,1249527.38,91837.79435,51364.69253,2813.622133,10420.7058,NA,1969947.526,125374.1287,90218.22247,7810.099892,NA,1696676.451,144261.1537,319164.6927,32031.06255,38712.30179,6058.900972,18193660.22,1214199.819,2176767.956,107559.2934,85855.05329,57691909.53,6340158.853,25376766.93,2099467.138,3622098.548,207176.9855,42750.50592
14,glc2 0.5% 1 b,100697170.7,4480047.429,23470202.79,426146.4641,1135709006,42969099.02,64474758.34,639494.3137,4438024.845,80720.89756,97845.94203,NA,112029278.3,7232656.782,538247.5138,4656.266928,38181.36573,910095.7758,158497645.5,15228150.29,36249095.62,3233042.43,4235293.149,840651.7173,17043270.24,625822.4164,373196.8254,1605.088931,67275659.84,4859385.5,13507701.31,719950.4926,497424.5623,1202013.146,77010.7468,48192.49619,6818.171468,9020.053299,29067.8466,1887798.056,126984.5868,103612.1395,8631.880621,NA,1760006.12,156109.4647,357210.3231,35381.58158,44791.67738,14602.29762,20078513.54,1359750.376,2654702.957,145583.2803,113000.7439,60449884.64,6711040.346,27583424.73,2307168.261,3948138.975,241661.9334,43498.30874
15,glc2 0.5% 1 c,171212698.9,7528105.722,42925923.02,745115.4319,826555319.6,33115087.99,97838442.37,1491134.452,4936996.654,137430.4104,119722.0305,2669.894261,160256567.1,10194799.13,685393.7345,5195.57371,11441.79223,3155.709733,178596857.6,16786496.23,41607477.91,3829522.742,5084684.808,267644.0286,18190328.69,644458.3807,393248.6212,1553.572285,78146302.78,5588074.034,15735703.9,848811.0191,529835.5,1146922.459,79640.67382,48763.61574,6814.430958,NA,NA,1796381.984,96597.87008,114903.0417,8514.718733,NA,2085087.863,184527.6636,460286.0894,42593.90495,56211.67756,7149.434192,18933331.78,1316399.361,2784107.164,159643.4812,105797.7392,64910412.68,7318773.134,31566421.04,2655917.115,4571179.666,245264.3629,51360.05137
16,glc2 0.5% 2 a,95882344.6,4286166.527,21143232.22,354698.1187,3264865760,123841749.2,164706055.3,1548476.227,8317420.773,226211.8223,323836.0876,3870.616323,190717072.9,12148044.33,1320764.574,65381.34154,124295.9293,12459.08487,240356968.4,22471883.01,60973806.1,6696847.003,9992672.047,756708.8687,26342892.04,1026594.357,501552.9309,3578.409775,102898272.9,7607645.589,26277343.89,1576043.725,1257600.607,1660601.095,105953.7294,130279.2972,21510.04691,NA,28277.57405,2528378.925,144613.421,161935.0326,18155.98787,NA,2833509.648,240143.712,653992.2148,73833.72622,114862.1686,11387.50018,22731083.29,1642296.634,4125154.808,255894.4018,207262.6277,65845553.15,7490569.212,41247552.23,3769947.226,7996903.392,484168.9235,230810.4791
17,glc2 0.5% 2 b,60565160.24,2957917.775,21530825.39,360400.4114,1792596907,69529606.53,174924962.9,2599083.201,6117249.359,136592.2339,289277.2852,2701.108763,160309804.9,10276903.19,1238173.988,76154.19327,154642.9361,1296.584148,226417302.4,22171038.88,60807319.48,6950649.444,9989132.6,777969.5849,20233503.55,750419.6073,486494.3061,2412.698017,89254793.93,6943295.144,24308306.16,1551446.234,1194061.207,1486413.595,100613.945,153134.6961,26252.8541,57876.79376,30301.95992,3639468.029,251624.2798,183789.879,21931.64845,5554.802419,2920860.855,261876.8768,727092.184,84779.33988,118683.3393,11505.84731,20458266.38,1572294.093,4263208.805,271063.001,231933.5798,75099572.13,9142253.369,50688339.69,4697861.77,10043072.76,628179.7564,323840.5645
18,glc2 0.5% 2 c,64952315.17,3172980.297,24149690,413719.3088,1703419977,66637209.01,183004847.7,2827965.891,5946595.161,204903.4758,285945.5266,NA,173875665.6,11248634.65,1406114.384,71632.73971,160115.7386,4394.557953,225642983.3,21682214.16,60252017.32,6460967.999,9764156.397,673556.1783,21855894.67,817677.9076,547735.6482,2914.455879,96691103.42,7352987.272,26719278.05,1688646.398,1319889.032,1217841.374,88534.18428,150038.4887,18396.0268,NA,NA,2796468.117,182146.2935,183554.063,19108.65998,4948.684096,2916250.758,275438.2596,736676.0315,83326.82949,126049.6167,12422.60942,17204190.09,1363538.308,4249915.167,269349.5544,232467.6175,76840133.96,9504762.611,55209854.34,5052340.734,10743384.93,655445.515,338543.9765
19,glc2 0.5% 3 a,71539336.35,3713143.847,40084451.56,685879.8859,1724424133,70727828.58,341704415.7,5709853.574,6144499.163,239047.0035,856064.8183,14528.69198,301836497.2,19532272.79,2712660.611,197760.3351,515494.9237,18694.81259,329521933.4,30902308.46,95934928.81,11234185.03,19234788.1,1606735.879,31411726.73,1215212.153,844786.8638,6325.826342,134679289.6,10610269.46,45186205.27,2994133.584,2720622.635,1507504.095,113536.5668,309234.121,43940.47407,84401.10819,31779.26475,1877165.675,122431.7691,220282.3506,24417.69178,26804.54024,4090409.357,382190.6955,1159010.887,141784.7697,245811.9236,23505.74824,23917738.72,1950401.469,7164306.836,490996.8629,466258.0527,288158290.7,25710762.29,42575361.51,4004275.638,10395553.25,651700.2438,346442.4623
20,glc2 0.5% 3 b,67438836.73,3658247.955,42102740.58,729159.6709,1228960039,52025442.95,303947911.1,5131126.456,7466811.647,257584.6382,680252.2804,14971.73922,250518450.1,16594990.9,2471089.665,215430.4511,437686.2907,2095628.306,289971227.8,28805407.48,87093951.39,10853318.97,16926426.42,2871404.326,26014743.71,1026595.778,795325.7083,2921.836932,117498829.3,9359221.573,40069688.19,2816396.509,2566743.092,1516354.608,124951.4712,293852.7639,43819.94457,87195.90177,41028.19718,1880983.585,146504.4901,254019.3106,29924.64751,30456.08875,4219142.418,409814.7221,1246338.614,157298.0613,248214.3034,51709.60702,26571152.84,2169636.137,7532149.933,559313.3562,532177.1486,80464452.44,10575674.63,71404522.26,7065487.434,17012649.26,1210310.455,673465.3991
21,glc2 0.5% 3 c,61018860.8,3145622.42,32828834.6,544889.6069,1614808457,66129138.48,316205651.1,5154417.576,8225746.799,217973.5884,691900.8283,11550.83883,294888276.3,19228451.47,2577817.665,178515.3178,424162.7683,1954.301368,300010869.2,28094130.16,84928033.27,9490468.486,16085811.63,1208345.069,30977139.19,1200348.606,795760.0028,1831.604157,130096670.6,10092684.31,42967786.41,2771478.185,2444549.632,1434705.818,107410.5764,241443.2647,30840.19546,85034.59329,NA,2015679.747,127236.4524,226279.0716,26271.49151,18193.61266,3564489.028,315935.6082,947734.7704,108566.9484,188847.4099,16380.8903,26502028.81,2000526.038,6846697.452,441855.7813,408686.6978,116834720.4,12505162.4,57151364.35,5208018.098,13131584.61,803297.3951,499206.1827
22,glc2 0.5% 4 a,225347392.2,10363318.57,73704909.66,1315244.259,2025957781,91265697.97,783437124.4,13511748.76,9450033.878,397183.156,1629260.574,27662.40362,511749415.3,33167409.89,5645241.828,426324.5387,1146547.687,16604.69294,386318313.5,37778218.62,132291948.7,15913299.84,30388905.7,2362662.588,50100052.41,1968538.723,1282019.568,8302.726656,163730526.5,13134139.31,59766857.48,3723092.315,3601195.332,3355315.347,274326.3214,835644.8529,121665.4662,260658.1213,41106.57374,2679773.573,164852.8285,335624.9824,39841.39484,50915.53957,7469974.739,708256.9293,2528422.582,318427.2579,603070.664,55990.54662,40547333.52,3253564.453,12863735.4,837663.235,870693.8204,81429613.33,10491060.74,71923990.49,7191033.786,19030110.43,1266181.877,748236.6792
23,glc2 0.5% 4 b,117677567.2,6516199.13,80361114.87,1487430.317,2424139022,108914744.7,892498150.4,15647746.51,11858829.44,397578.8683,1760717.441,32388.2273,451856123.4,29270849.22,5916229.147,611624.416,1291803.618,65566.56086,373180526.6,38444308.62,139330081.6,18864556.94,32288087.63,3063087.269,41203891.65,1774235.12,1352620.137,14622.81005,151184912.3,12879113.83,59307305.74,4242908.954,4018623.647,3386666.281,310433.5206,1051190.366,155059.2113,317497.8911,50440.47414,2148705.147,203907.2037,400893.0588,52033.3299,62960.68011,8219371.358,852802.6789,3117643.241,420967.0917,734850.51,72509.69386,40566203.28,3451397.896,14242010.16,1106848.694,1047429.399,96785895.17,13563143.06,94413881.11,10135541.26,25533526.68,1911161.958,1185841.652
24,glc2 0.5% 4 c,96522701.4,5381006.015,69899982.22,1269730.355,1805413530,81944295.56,715260218.5,12393856.81,11360155.26,359017.4435,1553316.6,32959.37953,440407940.7,29151613.73,5462015.785,406738.2036,1108380.133,80371.49121,368034174,36788965.91,127375515.5,15739229.33,29233453.1,2469921.108,44835603.47,1814765.435,1329644.5,8227.163984,161297382.3,13289027.25,61385477.17,3916429.691,3842416.77,2631500.486,224944.0865,649338.7727,86839.72744,206449.9815,38427.35447,2384315.259,181252.9278,342043.8213,46974.87336,50205.60026,6271574.06,611714.9493,2136994.112,269826.438,509445.7618,48387.14893,35563792.86,2911772.778,11671160.11,769578.0021,743855.9214,93190270.74,12415156.37,87420997.22,8778578.164,22834219.82,1572060.308,937608.522
25,q5 21% 1 a,66964628.65,2801909.158,106327.541,228142.1979,1514121582,55878798.19,442352.8496,NA,5208429.275,163877.639,15148.97266,NA,3973664.146,491513.3036,239457.1514,1369896.689,7722991.786,246363384.3,104700687.1,27008064.24,18333508.2,88803742.82,13328220.69,361884311,14928583.44,463316.0493,NA,NA,88209242.7,14025316,25201568.13,6732294.976,91553626.64,951954.5579,85429.2226,29065.70002,155588.1559,28402.99152,597815.4034,1610752.058,184063.4186,243723.9065,38277.79546,943573.2712,1314190.868,300699.3131,192251.6553,1033570.803,154116.0594,4177231.095,18002637.94,2632600.444,4351659.969,1176409.443,16147719.26,64192602.86,12397924.65,17483463.04,7455689.266,64784547.65,6517313.757,420.9039247
