filename,id,3PG M0,3PG M1,3PG M2,3PG M3,aconitate M0,aconitate M1,aconitate M2,aconitate M3,aconitate M4,aconitate M5,aconitate M6,citrate M0,citrate M1,citrate M2,citrate M3,citrate M4,citrate M5,citrate M6,DHAP M0,DHAP M1,DHAP M2,DHAP M3,FBP M0,FBP M1,FBP M2,FBP M3,FBP M4,FBP M5,FBP M6,G1P M0,G1P M1,G1P M2,G1P M3,G1P M4,G1P M5,G1P M6,G3P M0,G3P M1,G3P M2,G3P M3,G6P M0,G6P M1,G6P M2,G6P M3,G6P M4,G6P M5,G6P M6,GAP M0,GAP M1,GAP M2,GAP M3,palmitate M0,palmitate M1,palmitate M2,palmitate M3,palmitate M4,palmitate M5,palmitate M6,palmitate M7,palmitate M8,PEP M0,PEP M1,PEP M2,PEP M3,R5P M0,R5P M1,R5P M2,R5P M3,R5P M4,R5P M5,sedoheptulose M0,sedoheptulose M1,sedoheptulose M2,sedoheptulose M3,sedoheptulose M4,sedoheptulose M5,sedoheptulose M6,sedoheptulose M7
44,q5 0.5% 2 b,1303646.548,0,0,0,5759478.449,306669.7339,142217.2568,268150.2291,462216.4611,827129.0981,0,122414236.3,8268779.616,1595816.344,8131799.876,11156794.84,18677165.15,73407.31541,765023.1959,0,0,0,11719213.97,609968.007,0,0,0,0,0,162794.8786,0,0,0,0,0,0,1248682.918,0,0,0,910221.9382,0,0,0,0,0,0,418381.6839,0,449972.6569,0,67194597.57,12752119.14,1287211.401,0,0,0,0,0,0,243494.1455,0,0,0,788562.9438,0,0,0,0,0,0,0,0,0,0,0,0,0
45,q5 0.5% 2 c,631334.1928,0,0,0,3395940.415,141178.3464,299155.9787,139307.0763,242558.7685,507895.4416,0,75340097.17,4966509.239,827709.0812,4412745.938,6527616.468,10258041.78,52346.92123,458032.9025,0,99614.0154,0,7311039.003,367307.1009,0,0,0,564027.1125,0,0,0,0,0,0,0,0,751028.6548,0,0,0,585886.4447,0,0,0,0,0,0,144785.4084,0,439178.8619,0,51704815.23,8760873.677,803335.7914,0,0,0,0,0,0,81480.12558,0,0,0,397936.8456,0,0,0,0,0,0,0,0,0,0,0,0,0
46,lac3 0.5% 2 a,994974.9633,0,0,12600.82452,4449826.12,246203.051,1751647.998,166240.5416,0,115617.2487,0,87838120.2,6535785.177,31715802.91,5789143.97,948818.3857,3230137.023,25056.98144,832078.7698,0,35817.99766,0,13986954.41,860197.6342,0,526394.7581,0,1150475.744,0,142105.8284,0,0,0,0,0,0,1331580.324,0,0,0,905218.9548,0,0,0,0,0,0,397442.3303,0,274239.2353,673132.8908,52773636.68,9911617.606,1062404.835,0,0,0,0,0,0,133000.1235,0,0,0,831656.5829,0,0,0,0,0,0,0,0,0,0,0,0,0
47,lac3 0.5% 2 b,818849.7094,0,0,0,5686019.857,332900.8753,1868155.457,237559.7551,0,92642.64553,0,133678201.3,9693533.688,40053654.42,7430690.39,1299119.498,3930487.107,12987.64847,766882.5477,0,0,0,12918370.05,766271.3195,0,461784.0572,0,0,0,192189.2704,0,0,0,0,0,0,1277602.454,0,0,0,784038.5161,0,0,0,0,0,0,598983.0174,0,154664.9883,643438.1818,65612560.56,11695731.17,1138303.24,0,0,0,0,0,0,159042.9164,0,0,0,744789.6708,0,0,0,0,0,0,0,0,0,0,0,0,0
48,lac3 0.5% 2 c,755997.9836,0,0,0,3872260.85,250250.1224,1777387.048,286047.3428,0,139854.3652,0,93429158.44,6808756.943,38088948.48,7423333.933,948821.8202,4056433.172,0,1337229.66,24103.35802,0,17945.62643,12939118.3,728302.5735,0,426684.8346,0,0,0,153502.6844,0,0,0,0,0,0,1143537.604,0,0,0,682149.8556,0,0,0,0,0,0,383124.9043,0,514805.7226,552754.407,28204169.07,4403117.518,799021.1076,0,0,0,0,0,0,120381.7945,0,0,0,641535.0273,0,0,0,0,0,0,0,0,0,0,0,0,0
49,glc2 21% 3 a,1587985.149,24937.29919,1448053.904,0,11078701.57,889125.2727,5591177.147,340203.3268,584778.4878,0,0,208818048.2,20596075.08,108219655.2,7594556.17,12790482.59,672197.8899,166194.7694,0,0,0,0,814005.464,0,5872644.753,302878.6475,844026.5523,412649.6009,0,0,0,145330.1346,0,0,0,0,2151617.766,31952.19752,918361.1343,0,99381.82193,0,347974.1626,0,0,0,0,2510801.207,0,1470589.567,0,267687434.8,48536500.53,4233118.397,0,0,0,0,0,0,320533.1561,0,409326.2423,0,0,0,0,18589.46958,0,0,0,0,0,0,0,0,0,0
50,glc2 21% 3 b,2013393.066,24799.53001,1770018.214,0,13085512.83,1204652.931,7758968.503,369425.4175,896493.1312,0,0,219876884,21733405.98,125585688.5,8643378.816,15104921.27,712769.6868,178918.983,699574.9724,0,1266653.432,0,1018512.169,39744.76414,6100104.096,379277.7737,1100480.178,0,0,0,0,228534.3457,0,0,0,0,2341996.952,0,1092950.699,0,125216.1194,0,502549.4071,0,0,0,0,1578498.829,0,1516344.125,0,61326139.78,9542931.936,971453.9132,0,0,0,0,0,0,460588.3342,0,767207.7218,0,0,296646.2733,46689.06143,230274.516,23222.76125,0,0,0,0,0,0,0,0,0
51,glc2 21% 3 c,1105360.204,0,919964.8149,0,7269614.522,637139.5269,4017197.246,210714.7313,455584.4201,0,0,128733988.1,12712210.03,68696535.69,4797050.37,7990723.91,384037.3875,77974.00976,0,0,505421.9568,0,549360.1024,0,3874029.477,246402.0177,578672.422,960680.8052,0,0,0,70053.56881,0,0,0,0,1434580.349,0,651401.703,0,38280.48204,0,223356.7481,0,0,0,0,1108330.472,0,1186125.353,0,21970372.77,4200556.361,1002924.982,0,0,0,0,0,0,213712.5238,0,373499.5247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,glc6 21% 3 a,24272.06332,0,12663.31302,2543397.934,5011170.035,485411.8919,7810388.798,1015278.342,1000233.258,1676052.337,116990.0441,83858201.4,9044429.272,126799574.8,16749767.93,17719258.94,27161907.04,2824722.311,0,0,0,1752845.23,125285.7346,0,0,166673.2717,0,1868171.461,5613007.613,0,0,0,0,0,0,122301.022,993843.0195,0,0,1957465.132,74952.59387,0,0,0,0,0,299691.1514,365213.8364,0,388039.5245,1654181.941,31555232.64,6913704.38,731337.154,0,0,0,0,0,0,0,0,0,636686.7133,0,0,0,0,0,730229.497,0,0,0,0,0,0,0,0
53,glc6 21% 3 b,38528.03036,0,18933.29348,2651729.039,4608187.903,454682.4705,8283325.744,1119641.707,1170001.904,1854751.772,93825.9948,87981765.16,10000049.69,144203072.1,19680004.93,20626240.67,31400247.78,3365705.213,0,0,0,694905.0785,133085.5903,0,0,159558.9033,0,1899646.789,5513079.624,0,0,0,0,0,0,89082.91832,1092528.194,0,0,1818751.422,91716.23099,0,0,0,0,0,287040.5749,394458.9451,0,439451.4973,1550481.433,24725423.37,5926325.549,634554.5608,0,0,0,0,0,0,0,0,17891.43212,621175.2129,0,0,0,0,0,570570.9485,0,0,120172.3338,0,0,0,0,0
54,glc6 21% 3 c,80307.29774,0,36133.13231,3785260.573,6219215.767,641529.6519,10480801.15,1363473.57,1290118.156,2233171.664,92242.91236,116892002,13198980.85,181367085.1,25148919.89,24654871.11,37991140.53,3889893.759,0,0,0,1892725.091,159132.559,0,0,252637.8638,0,2477181.54,8569200.643,0,0,0,0,0,0,184522.3606,1378724.779,0,0,2219050.643,75738.74525,0,0,0,0,0,404574.5878,351568.0315,0,436878.703,1800005.765,104657800.3,17917837.05,1765023.25,15432.52015,0,0,0,0,0,0,0,103856.034,1013051.212,0,0,0,0,0,834169.1228,0,0,60942.15789,0,0,0,0,0
55,q5 21% 3 a,3038321.488,0,0,0,8728424.651,705039.1959,773140.9549,917104.4477,5398168.028,1125490.728,0,150431407.2,13581057.42,17907879.37,15871175.79,88326244.68,18038827.2,355610.0987,675627.9729,0,0,0,6666430.086,376898.7601,0,0,0,1379709.161,0,228417.122,0,0,0,0,0,0,3167103.582,0,0,0,604714.0756,0,0,0,0,0,0,2095780.791,0,254301.6261,0,83797735.4,14416606.21,1446636.749,0,0,0,0,0,0,686550.4432,0,0,0,578669.3613,0,0,0,0,0,0,0,0,0,0,0,0,0
56,q5 21% 3 b,3277021.769,17761.80805,0,0,9808696.849,870904.9129,1108525.79,987337.1088,5883694.313,1225011.718,0,170938211.1,16101291.08,19475440.93,18069967,100642760.3,19777259.39,284960.2411,767610.4091,0,0,0,7080772.667,388142.1717,0,0,0,0,0,224605.6909,0,0,0,0,0,0,3422948.92,47710.81923,0,0,563278.8669,0,0,0,0,0,0,2417627.77,0,349027.8638,0,99469240.82,17207495.85,1688672.461,0,0,0,0,0,0,745324.9284,0,234700.7009,0,794115.616,0,0,0,0,0,0,0,0,0,0,0,0,0
57,q5 21% 3 c,5477459.742,45962.82207,0,0,15129870.43,1290326.051,1556810.646,1541212.206,9309472.568,1942661.378,0,249103464.9,23152843.96,27806495.35,27108274.67,150121539.6,30201585.61,901701.122,1179293.35,0,0,0,12021096.91,635073.7935,0,0,0,0,0,535317.2285,0,0,0,0,0,0,4879130.659,119450.3459,0,0,1424245.112,0,0,0,0,0,0,3024438.589,0,331520.8017,0,63249381.7,11084657.25,917049.9505,0,0,0,0,0,0,1154162.892,0,114056.0424,0,983796.3164,0,0,0,0,0,0,0,0,0,0,0,0,0
58,lac3 21% 3 a,5008862.537,73062.60612,0,175358.5936,17655052.93,1403511.032,9178458.092,1742227.697,660792.3205,657732.8131,0,281638175.3,24304563.72,148654071.3,27016240.01,12459768,11406085.71,577730.165,1769322.487,0,0,0,12767449.94,721091.4293,0,351711.6138,0,0,0,547597.8397,0,0,0,0,0,0,6226689.479,101063.3371,0,0,1691330.537,0,0,0,0,0,0,3737298.204,0,288344.2545,2566110.902,71206587.32,10916288.28,1154158.819,0,0,0,0,0,0,1058724.968,0,0,34243.5712,1347757.691,0,0,0,0,0,0,0,0,0,0,0,0,0
59,lac3 21% 3 b,4855511.309,53762.93618,0,184194.2711,17257363.29,1348493.828,9706900.523,1642204.272,697478.0531,734447.4576,0,270918008.9,23676819.84,150475723.1,27540614.4,12055235.54,11607534.34,622327.9901,1269229.497,0,0,0,11765583.13,614166.5335,0,325787.2023,0,0,0,536700.9404,0,0,0,0,0,0,5674700.35,93950.31192,0,0,928629.1256,0,0,0,0,0,0,3242218.408,0,268615.8586,3071200.501,74132592.3,12588964.79,1225366.838,0,0,0,0,0,0,992947.6339,0,221462.5026,28736.66451,1198312.749,0,0,0,0,0,0,0,0,0,0,0,0,0
60,lac3 21% 3 c,4152008.001,61101.02377,0,164076.3277,14408872.3,1211217.82,7892110.344,1439722.71,597503.6003,661130.8623,0,239096086.9,20663619.39,132322513.6,24294983.95,9748580.684,10388251.92,496652.5959,1308081.747,0,293356.9439,0,10744686.34,602645.025,0,287710.6165,0,0,0,315077.1673,0,0,0,0,0,0,4587697.385,95485.46783,0,0,769813.3523,0,0,0,0,0,0,2934059.529,0,312570.2421,2600037.489,124663966,21645690.47,1902916.972,0,0,0,0,0,0,909285.3398,0,0,41434.96128,1161873.88,0,0,0,0,0,0,0,0,0,0,0,0,0
61,glc2 0.5% 3 a,852976.6873,0,658192.963,0,6099710.34,452900.8286,2002971.8,53238.56484,127500.8651,0,0,145247167.7,11621749.47,48013675.8,2840529.34,4637959.439,330022.9368,0,488849.0025,0,1000798.961,0,1723538.858,157462.845,10566409.82,630155.8429,2039200.543,1599393.737,0,0,0,127180.7818,0,0,0,0,1195592.536,0,380519.7733,0,64725.64268,0,897629.7456,0,0,0,0,320365.6399,0,774512.0248,0,42035107.75,9560432.878,638551.3369,0,0,0,0,0,0,186798.9153,0,167042.9837,0,0,270971.5468,166761.1609,218973.6056,50458.92091,0,0,0,0,0,0,0,0,0
62,glc2 0.5% 3 b,759997.7526,0,597726.4252,0,6083256.945,374326.95,1917162.756,0,69581.07528,0,0,153354495.7,12204041.13,48979946.6,2596807.447,4667864.523,153992.098,0,705211.54,0,1248097.371,0,1834605.384,178085.3715,10904913.14,685591.5587,2382320.782,2081592.249,0,0,0,95071.62988,0,0,0,0,1127308.501,0,367825.8865,0,28576.0463,0,680879.2204,0,0,0,0,294866.5954,0,441990.2693,0,41501290.01,7171839.254,843643.0777,0,0,0,0,0,0,161382.1375,0,167666.0627,0,0,403696.8858,188885.5811,254204.6423,84111.30359,0,0,0,0,0,0,0,0,0
63,glc2 0.5% 3 c,850336.7909,0,646551.464,0,6525415.298,395800.0054,2052855.145,26025.0381,108698.3391,0,0,151937578.9,11873137.26,49604373.54,2547166.581,4646789.444,68507.64553,0,363178.8829,0,998245.7328,0,1894289.918,166103.8504,11553447.85,710664.9894,2404402.462,599275.5761,0,0,0,108967.6385,0,0,0,0,1130587.511,0,333016.9287,0,63114.87241,0,761812.2082,0,0,0,0,298459.2077,0,910553.249,0,111941553.3,19179450.6,1862447.658,0,0,0,0,0,0,168205.3607,0,286639.3407,0,0,232540.1208,111285.2494,153677.1227,0,0,0,0,0,0,0,0,0,0
64,glc6 0.5% 3 a,0,0,0,1823730.968,4567586.707,308444.6971,3129051.947,437871.1013,70836.93389,653332.1367,0,104088917.5,8328835.136,72294728.86,10787528.18,4140043.516,15954319.12,336372.6926,19833.81899,0,0,2131709.086,139879.0702,0,0,640864.7121,0,3087032.456,17402744.17,0,0,0,0,0,0,162318.8226,997255.8495,0,0,1059309.594,30433.09757,0,0,0,0,0,725949.4993,129242.7876,0,331922.7895,528453.8414,165713346.3,27930165.47,2486127.626,0,0,0,0,0,0,0,0,148193.9934,350907.1535,0,0,0,0,0,1554044.098,0,0,0,0,0,0,0,0
65,glc6 0.5% 3 b,0,0,0,1709138.225,4594362.896,305801.2321,3477921.263,480367.4781,113046.801,704628.1757,0,112276683.7,9412056.903,76652875.12,12423128.01,4640608.94,17106261.72,416730.8504,0,0,488280.9864,2089453.137,162784.3416,0,14648.73343,691885.8515,0,2849642.18,16200144.18,0,0,0,0,0,0,196398.4076,906505.3679,0,0,867167.4438,45513.88053,0,0,0,0,0,426556.1497,0,0,197691.8183,700105.0362,166192398,28718661.49,2489713.303,0,0,0,0,0,0,0,0,82597.57101,373522.5007,0,0,0,0,0,1367269.99,0,0,402321.7641,0,0,0,0,0
66,glc6 0.5% 3 c,26968.24767,0,0,1657017.437,5008219.061,313745.0042,3123365.967,420947.5755,128299.237,621168.8954,0,143061177.7,11027469.8,76587327.97,12895488.44,4637313.754,17054208.25,333498.7053,0,0,292708.737,286857.0082,234874.3037,0,28168.4028,635817.6285,14368.80323,2723915.214,16933400.72,0,0,0,0,0,0,112032.919,770229.2985,0,0,841348.9749,22959.9075,0,0,0,0,0,563769.3476,310662.1805,0,338176.0189,409588.8239,56199482.73,10259953.59,954523.2026,0,0,0,0,0,0,0,0,26130.96296,272672.5255,0,0,0,0,0,383432.5025,0,0,0,0,0,0,0,0
67,q5 0.5% 3 a,2224439.897,0,0,0,7354124.177,432190.4818,174058.8946,516030.3054,482840.2467,1574236.844,0,171109446.8,11594486.13,2729011.457,13723649.66,13925737.55,37022580.14,350690.3725,175438.3095,0,0,0,17729248.11,1101388.41,0,0,0,186339.7363,0,204137.3556,0,0,0,0,0,0,2148926.529,0,0,0,1107111.636,0,0,0,0,0,0,728495.7481,0,817449.9137,0,118015352.6,20090172.2,1731232.334,0,0,0,0,0,0,386213.8443,0,332261.5236,0,470158.9658,0,0,0,0,0,0,0,0,0,0,0,0,0
68,q5 0.5% 3 b,2331247.192,0,0,0,8030865.516,398223.4076,200814.6892,566667.5616,670363.9548,1621159.186,0,144915745.7,10080651.06,2702893.545,11328674.7,12189169.04,30092458.39,288630.553,1318308.94,0,0,0,18391743.26,1059101.977,0,27280.89042,0,1602191.911,0,271341.7183,0,0,0,0,0,0,2033871.142,0,0,0,1055266.135,0,0,0,0,0,0,780598.0172,0,298114.056,0,24949919.98,4772238.131,439735.213,0,0,0,0,0,0,484864.8683,0,0,0,1407251.376,23219.09662,0,0,0,0,0,0,0,0,0,0,0,0
69,q5 0.5% 3 c,2108350.138,0,0,0,8360158.014,386993.226,106935.2642,518865.4622,587393.4379,1741551.208,0,150113395.1,10099085.89,2205849.609,11705201.5,12938896.28,30735017.93,182908.9822,1533265.32,0,124753.6852,0,18455122.31,1076863.015,0,0,0,890167.9074,0,288267.5904,0,0,0,0,0,0,1924947.49,0,0,0,1499922.665,21445.30668,0,0,0,0,0,677616.3979,0,411069.9341,0,64975232.24,10134536.44,927215.5979,0,0,0,0,0,0,434121.8936,0,0,0,1546414.2,0,0,0,0,0,0,0,0,0,0,0,0,0
70,lac3 0.5% 3 a,1621454.557,0,0,59646.29922,6461340.976,401677.597,2273226.087,419993.8619,0,144517.4267,0,144074924.3,10688693.67,55149098.2,9089724.724,1353249.51,5162025.305,0,2154823.267,0,51043.66306,0,17127796.16,1082673.736,0,616736.1286,0,0,0,299266.2244,0,0,0,0,0,0,2563878.549,25346.25964,0,0,2279388.162,0,0,0,0,0,0,754370.3496,0,465305.301,1087119.595,98932690.93,16816399.86,1461295.951,0,0,0,0,0,0,288872.3872,0,0,0,1768847.086,0,0,0,0,0,0,0,0,0,0,0,0,0
71,lac3 0.5% 3 b,1767054.196,0,0,29375.40972,7888867.478,528121.8037,2808621.924,403722.0023,0,201569.3667,0,155977491,11888385.62,61983998.77,10195212.84,1502454.834,5465095.749,0,1397283.857,0,73291.40544,0,18375435.47,1011995.833,0,737898.9576,0,373496.8462,0,0,0,0,0,0,0,0,2020649.51,0,0,0,956881.5419,20166.08177,0,0,0,0,0,798802.4507,0,274791.2974,979133.4141,58449889.54,9556333.85,972194.8546,0,0,0,0,0,0,298672.9735,0,0,0,1475840.035,0,0,0,0,0,0,0,0,0,0,0,0,0
72,lac3 0.5% 3 c,936677.9823,0,0,18031.14811,4615805.662,205983.0963,1893988.371,240337.5403,0,88531.49683,0,123167859,8980853.112,45615593.24,7399697.576,1134941.096,4041937.089,32729.3731,788977.8803,0,0,0,11343638.7,664908.3515,0,487112.8432,0,674246.4754,0,148691.9028,0,0,0,0,0,0,1457193.282,0,0,0,726055.9102,15790.04629,0,0,0,0,0,745001.7708,0,148182.4927,786493.7149,81587628.9,13503765.79,1379180.302,0,0,0,0,0,0,144230.967,0,0,0,990766.0046,0,0,0,0,0,0,0,0,0,0,0,0,0
73,glc2 21% 4 a,1944330.524,27842.09126,1786779.289,0,16235591.75,1601088.083,9869215.047,751183.7697,1356500.759,0,0,297977675.2,28677501.11,143256928.5,10210670.92,19426640.07,1271122.445,288095.389,203594.5971,0,730620.1553,0,1473862.692,114523.0331,10373898.52,617472.4235,1773435.935,1361612.659,17989.31272,0,0,275039.5953,0,0,0,0,3189352.699,72510.16053,2070131.503,0,244063.0613,0,566010.958,0,0,0,0,3470912.142,0,2327288.927,0,65317848.78,12873733.32,1109235.131,0,0,0,0,0,0,455592.0291,0,511127.0022,0,0,63485.43877,0,66498.21074,0,0,0,0,0,0,0,0,0,0
74,glc2 21% 4 b,1583059.279,0,1569087.132,0,13673819.59,1331513.197,8658246.063,502299.7323,1121185.948,0,0,222491833.7,23240618.66,137714859.9,10095521.62,19092882.93,1092023.734,357130.8972,94215.1512,0,549881.9136,0,1012876.572,54700.84698,7378233.05,501577.4314,1213524.605,2103206.62,0,0,0,264921.1961,0,0,0,0,2407428.638,0,1575293.879,0,170258.0123,0,439380.0197,0,0,0,0,2760305.586,0,2296872.067,0,57198883.9,10256420.97,975671.4912,0,0,0,0,0,0,392532.5194,0,547107.5487,0,0,42530.37065,0,53497.17794,0,0,0,0,0,0,0,0,0,0
75,glc2 21% 4 c,3109408.048,53939.3426,2974208.999,0,22402726.44,2215013.377,15187157.59,920064.6781,1850903.739,0,0,351158747.3,36760084.83,225666342.3,16200491.11,30455106.05,1823665.422,539416.2241,158119.216,0,0,0,2030751.788,190619.9298,14371087.53,894754.5684,2473373.355,1882610.361,0,0,0,542791.6196,0,0,0,0,4306683.956,171162.3777,2796861.077,0,262758.044,0,798555.555,0,0,0,0,4351848.643,0,3673737.584,66159.70715,63353007.11,11750839.62,1201007.177,0,0,0,0,0,0,695630.6871,0,1161574.084,0,0,0,0,68034.64897,26567.93054,0,0,0,0,0,0,0,0,0
76,glc6 21% 4 a,67943.45114,0,41367.72635,4183420.566,7918491.593,906480.3189,16395321.14,2121666.905,2512080.985,4455572.51,365668.0169,114707383.7,14153211.63,222887932.2,30042644.99,35859489.88,58273696.64,6609458.869,54888.12026,0,0,4495074.457,276263.3667,0,0,307629.8218,0,2543582.442,14738995.61,0,0,0,0,0,0,479831.8226,1647713.664,0,61263.19447,5878168.938,193140.8362,0,0,0,0,0,720842.0904,1019062.138,0,260937.496,5886188.537,44888806.12,7606043.602,834656.7406,0,0,0,0,0,0,0,0,0,1008431.469,0,0,0,0,0,1482819.314,0,0,153805.1806,0,0,0,0,0
77,glc6 21% 4 b,86620.44824,0,61905.51008,5013914.176,8749226.696,1097564.097,18716864.15,2402849.181,2978597.764,4882605.801,506043.802,138192666.2,17128165.49,270678774.1,36965062.24,44295613.98,70293634.88,8258303.947,0,0,185816.0742,0,329329.0274,0,0,315134.0412,0,2934793.231,12629223.6,0,0,0,0,0,0,491775.7771,1707450.649,0,0,4950946.479,195311.306,0,0,0,0,8409.640111,683497.8893,860962.8815,0,343327.7447,7498584.798,35532885.4,5961077.075,815831.8966,0,0,0,0,0,0,0,0,0,1139973.776,0,0,0,0,0,1000923.61,0,0,251147.4729,0,0,0,0,0
78,glc6 21% 4 c,87215.48945,0,80482.6215,5605726.265,8665744.106,1055606.95,19271727.2,2403242.126,2911385.503,4768327.591,516554.6852,131914792.9,16919704.97,278952206.6,36726301.7,43502391.3,67231318.73,7821716.346,0,0,403089.9937,4530213.446,306049.0668,0,0,441327.0949,0,1824029.714,14867404.58,0,0,0,0,0,0,490835.7771,1784193.878,0,0,4945435.067,194086.2653,0,0,0,0,16011.29888,649316.204,982054.6481,0,452059.6434,4892611.642,58428287.93,9116369.634,860403.2979,0,0,0,0,0,0,0,0,0,1393514.58,0,0,0,0,0,1933629.737,0,0,0,0,0,0,0,0
79,q5 21% 4 a,4888347.435,34075.79675,0,0,18616460.96,1658319.198,2340579.378,2097011.564,10751259.94,2930095.467,0,282025957.2,27181562.44,36728199.33,33967559.94,158795765.7,40318265.57,1304982.696,2066987.943,0,41185.89662,0,16127054.02,907227.4303,0,23971.56036,0,0,0,569998.815,0,0,0,0,0,0,6465910.815,146288.7057,0,0,1154749.282,17200.10747,0,0,0,0,0,5872729.255,0,293462.3727,0,34248607.6,6149060.799,614319.5406,0,0,0,0,0,0,1363952.284,0,0,0,1151090.013,0,0,0,0,0,0,0,0,0,0,0,0,0
80,q5 21% 4 b,4693504.158,63765.54671,0,0,17509422.02,1631115.732,2091697.637,2034590.241,10030835.44,2636260.167,0,251642637.9,24635941.59,31066135.86,29580103.74,140073147.2,34114472.7,1104237.831,0,0,43530.68701,0,13733288.86,727303.5028,0,0,0,0,0,661531.3772,0,0,0,0,0,0,5804046.214,51067.32705,0,0,983929.2833,0,0,0,0,0,0,7403854.16,0,0,0,34978733.81,6449834.462,649517.9384,0,0,0,0,0,0,1181366.536,0,0,0,1025722.88,0,0,0,0,0,0,0,0,0,0,0,0,0
81,q5 21% 4 c,3492439.93,37922.08063,0,0,13386700.3,1226255.484,1451242.453,1531651.152,7743964.694,2012189.398,0,224705767.1,21791889.98,27172341.63,25896484.58,126992067.4,30009979.73,929590.351,730552.0103,0,129224.8202,0,10634512.72,620540.5772,0,0,0,0,0,485749.2321,0,0,0,0,0,0,4333630.335,79405.45304,0,0,797717.4394,0,0,0,0,0,0,4377206.493,0,146045.4001,0,59369408.55,10068074.3,987972.4424,0,0,0,0,0,0,939131.612,0,0,0,491340.1335,0,0,0,0,0,0,0,0,0,0,0,0,0
82,lac3 21% 4 a,3091272.849,0,0,73538.50389,16415336.16,1253999.052,7252216.515,1347486.812,460883.9022,460727.1417,0,254072238.4,21412809.39,113852880.6,22975811.54,10057027.29,8191607.3,336412.793,927339.382,0,0,0,12153300.95,684389.0453,0,203893.6674,0,0,0,411831.9694,0,0,0,0,0,0,5726408.98,0,0,0,1019941.847,17159.44257,0,0,0,0,0,4867852.242,56244.48724,272283.5994,2797622.437,53880752.53,9753573.467,1140382.404,0,0,0,0,0,0,685486.0312,0,0,0,556868.1758,0,0,0,0,0,0,0,0,0,0,0,0,0
83,lac3 21% 4 b,3135073.34,29370.24476,0,79167.75094,15165173.96,1238424.555,7134298.559,1402423.944,423729.4127,479409.5344,0,244374455.6,21717077.46,116602325.9,22657750.53,9083855.769,8300453.982,432842.8218,653264.4583,0,0,0,10699531.21,586488.1202,0,333265.746,0,0,0,385454.254,0,0,0,0,0,0,4852718.752,88681.8888,0,0,704265.9702,0,0,0,0,0,0,3791375.932,0,340944.8409,2559347.015,37396002.72,7146638.782,944864.5142,0,0,0,0,0,0,740712.7313,0,0,25234.23347,435724.8633,0,0,0,0,0,0,0,0,0,0,0,0,0
84,lac3 21% 4 c,3090101.154,0,0,82005.0695,15275758.79,1199655.819,7315178.514,1347864.947,452620.1843,451770.8001,0,242643984.6,20804938.22,111546984.8,21771298.45,9168957.713,7726333.46,363293.9421,694971.2942,0,87720.27572,0,11063188.26,598513.1614,0,312805.6612,0,1127410.285,0,407390.8149,0,0,0,0,0,0,5311086.87,95541.73916,0,0,754522.7456,0,0,0,0,0,0,4329549.056,0,383692.367,2682814.249,51383756.41,7864998.634,942760.4665,0,0,0,0,0,0,661689.8654,0,0,0,417806.938,0,0,0,0,0,0,0,0,0,0,0,0,0
85,glc2 0.5% 4 a,1989132.399,0,0,0,6180680.248,322993.0241,94735.71696,512565.6647,355126.2235,1798852.074,0,156760449.8,10723246.59,5641339.14,14497800.96,10692075.98,42387682.26,398686.9208,766311.1593,0,84343.29119,0,16788777.67,950077.2416,0,0,0,873209.4632,0,191035.4094,0,0,0,0,0,0,2141484.02,0,0,0,1584145.838,0,0,0,0,0,0,864797.5843,0,577397.2962,0,55030643.5,10908458.26,1240095.277,0,0,0,0,0,0,352618.7342,0,138204.9003,0,690400.7891,0,0,0,0,0,0,0,0,0,0,0,0,0
86,glc2 0.5% 4 b,2432245.283,0,0,0,7787131.404,429498.2125,50292.32547,598743.3633,473135.7252,2186657.915,0,185360836.2,12939506.06,3730954.129,16705179.52,13379727.09,48272911.99,383799.5931,878435.1068,0,0,0,20670538.96,1239651.006,0,35730.2022,0,0,0,222800.791,0,0,0,0,0,0,2401148.561,0,0,0,873064.27,0,0,0,0,0,0,880855.5056,0,357643.1351,0,31867674.17,6083341.028,698193.8526,0,0,0,0,0,0,556444.148,0,0,0,878737.2627,0,0,0,0,0,0,0,0,0,0,0,0,0
87,glc2 0.5% 4 c,2373032.151,0,0,0,7642115.603,349891.2072,320783.7174,629403.6063,443510.0359,2198926.422,0,189275110.2,13102507.89,2787739.031,17080629.68,13950231.93,50229377.87,443414.2568,973814.9843,0,194794.8977,0,20490226.5,1173148.402,0,0,0,121454.4197,0,305494.6607,0,0,0,0,0,0,2304164.09,0,0,0,822433.2587,0,0,0,0,0,0,1051702.335,0,685690.3746,0,27427469.46,5208234.659,468598.477,0,0,0,0,0,0,468736.199,0,0,0,1088215.168,0,0,0,0,0,0,0,0,0,0,0,0,0
88,glc6 0.5% 4 a,1955186.497,0,0,26649.72019,8652466.195,487719.3067,2231237.746,254065.9348,0,64374.39062,0,204012883.6,15057384.45,57258912.85,8728298.08,1126130.545,4519240.923,0,645772.736,0,0,0,21917318.95,1288067.723,0,868157.794,0,0,0,255251.6897,0,0,0,0,0,0,2975295.211,27414.22328,0,0,1244668.357,17000.8498,0,0,0,0,0,1149508.234,0,828558.7014,1186756.156,36341840.11,6463248.589,609494.0778,0,0,0,0,0,0,366241.8625,0,0,0,730497.6475,0,0,0,0,0,0,0,0,0,0,0,0,0
