filename,id,2HG_M0,2HG_M1,2HG_M2,2HG_M3,2HG_M4,2HG_M5,2OG_M0,2OG_M1,2OG_M2,2OG_M3,2OG_M4,2OG_M5,alanine_M0,alanine_M1,alanine_M2,alanine_M3,aspartate_M0,aspartate_M1,aspartate_M2,aspartate_M3,aspartate_M4,citrate_M0,citrate_M1,citrate_M2,citrate_M3,citrate_M4,citrate_M5,citrate_M6,glutamate_M0,glutamate_M1,glutamate_M2,glutamate_M3,glutamate_M4,glutamate_M5,glutamine_M0,glutamine_M1,glutamine_M2,glutamine_M3,glutamine_M4,glutamine_M5,lactate_M0,lactate_M1,lactate_M2,lactate_M3,malate_M0,malate_M1,malate_M2,malate_M3,malate_M4,pyruvate_M0,pyruvate_M1,pyruvate_M2,pyruvate_M3,serine_M0,serine_M1,serine_M2,serine_M3,succinate_M0,succinate_M1,succinate_M2,succinate_M3,succinate_M4
73,glc2 21% 4 a,8982409.477,703497.6735,1242273.199,100585.3804,145997.9355,20757.40258,6515432.599,513308.7633,1020144.257,90281.91033,127598.4929,7779.885225,2188452.125,102875.8869,960024.8543,35655.75367,68246911.63,4581770.928,12910280.52,894268.7798,517325.795,80792693.54,9095429.845,51071958.73,4151775.659,8351681.882,701151.5619,189573.1281,265981666.6,21006775.03,42103729.88,3651089.898,5018256.127,252526.9958,386756739.4,24927522,630578.475,0,0,10816.56023,685013509.3,31799589.71,241446304,7487476.135,111720961.4,7530226.359,20770706.28,1466740.718,866723.5566,9840529.493,613033.5243,5089486.756,158378.0801,5172566.594,283396.4538,412214.5757,3952.704906,1366194.598,101104.6501,182248.4432,11107.54594,0
74,glc2 21% 4 b,11541041.64,907228.5365,1660255.005,153396.6202,213919.0663,0,7597185.077,564939.8077,1240662.567,108490.9399,150184.759,14917.38325,2661590.541,124130.2669,1102428.198,28175.20053,87259604.46,6068614.378,16611365.21,1094148.336,695264.1995,83585006.89,10473819.1,69909659.48,5743829.434,11472867.24,809891.1191,295830.881,324036604.4,25825454.53,51992994.31,4867004.218,6560616.233,215266.969,469622785.1,30387285.15,666453.4762,0,0,1423.531285,731947195.4,37179343.55,353821655.5,7637048.534,123317893.4,8551741.246,23927952.73,1615323.069,1016417.287,13239326.74,901678.5653,9044951.068,211443.8812,6606540.481,348341.9212,484011.7509,3194.666103,1873150.627,132569.6637,260611.6659,22778.64991,0
75,glc2 21% 4 c,11541943.34,884332.6433,1643331.808,147650.2546,212508.9673,25855.12072,6982701.732,555536.1557,1101617.21,95655.41465,147801.0185,12309.21318,2353066.668,111786.0728,1198828.315,31137.94339,83899645.49,5699453.512,15700752.92,1004467.936,636484.3727,77629767.23,9698471.032,66292360.27,5329365.781,10689878.23,722393.8433,267591.6637,331748711.2,26339304.94,51761688.01,4776869.424,6388314.339,286041.1729,471271471.1,30409166.75,665538.128,0,0,10319.33677,643555455.4,33532518.33,353966137.4,7543799.153,122868770.9,8473369.418,23887338.92,1576065.999,959720.5379,12119255.38,762654.7706,8040140.985,177670.4357,5781248.166,316794.919,486745.5384,1972.269654,1764796.101,124920.1892,267991.4261,19043.26373,0
76,glc6 21% 4 a,12650839.06,953933.7778,3179773.193,516364.5731,800292.3471,512746.4876,7694055.384,571781.4817,2140080.297,343559.6572,570909.2564,375599.676,2108809.425,0,89309.16588,2871408.216,79173871.49,5115357.71,13257516.23,24670893.56,3608515.61,41360510.28,5951698.053,101080728.9,14838878.41,19263781.74,33584957.25,4124776.009,322618361.6,25096836.55,88227589.72,14617779.73,22710629.03,13892749.46,461329376.5,30086348.58,850073.4839,0,9238.356259,3223.47123,584442152,22259255.87,24038850.89,762556999.4,115430029,7449128.886,19805534.7,36725323.23,5469888.17,11728569.1,552727.683,815878.1313,24337558.62,6591141.484,322220.9919,156020.9808,1132951.761,1841125.253,122383.2456,456575.5275,74879.45937,0
77,glc6 21% 4 b,9242950.637,684718.723,2187604.619,354216.5731,540500.9133,344144.1694,6342892.629,475427.397,1758776.615,292075.9597,448470.1575,294448.9453,2209968.15,4789.432332,67911.49078,2128926.277,68001702.17,4460975.582,11448776.5,20237315.05,3113717.162,35421541.66,5022401.253,85972297.39,12811418,16686452.54,28179111.16,3606055.669,260163125.7,19753235.39,71024110.3,11804392.54,18053588.14,10850524.87,418647515.9,27016575.04,698628.7087,0,7303.968122,0,683888041.9,25628926.72,19915246.07,638514360.8,100112517,6575371.388,17536093.64,31342023.14,4905187.2,15282475.36,712071.5691,621694.964,18959960.44,8153766.731,331529.256,112332.3172,941236.0948,1552719.139,95187.24366,370307.998,67023.73904,0
78,glc6 21% 4 c,9686712.745,706656.4625,2193749.782,354883.5503,534081.0627,319321.5444,7423858.324,564045.0487,1942382.678,326282.7485,470333.9712,332123.0877,1692895.462,0,84600.00626,2624382.472,82742107.47,5385904.94,13542067.29,23930167.04,3567874.812,35568443.26,5253826.399,95302837.57,13799616,17580836.78,29298770.59,3651885.082,303861655.3,22569850.22,78637042.16,12417305.79,18897159.72,11245467.37,548187799.1,35778590.34,942139.9162,2642.285298,7827.308182,10541.92214,266443807.9,10411151.47,21316483.14,692654184.7,107068942.9,7076625.386,18297277.68,31608712.48,4883758.88,18407453.07,836620.2945,838738.2397,25694557.81,5764632.501,225697.1049,134054.7918,1103372.273,1559093.932,112285.0448,408200.9457,74361.95986,0
79,q5 21% 4 a,3743850.014,397277.4156,246986.3349,1513569.673,362785.0157,10940364.7,1839525.07,227507.6047,185023.9992,1247073.463,310408.4899,9701979.529,3368656.247,98703.26,2228.386355,42302.02655,49322728.11,3930951.377,6527388.396,5193228.209,42071811.8,66734277.59,7683137.928,13282241.35,11674006.15,58050785.88,16260525.58,700473.9785,73199806.07,9056331.004,7668809.449,48911603.26,12048191.96,369068131.7,1055141.666,5879.576668,0,299391.7757,19877586.51,696385535.2,1047283458,39454465.59,702504.4743,4075871.679,70573750.08,5578900.529,10105868.74,8097508.697,65658605.63,23127292.13,950012.8825,4366.733379,266134.8656,7579079.88,203117.1429,0,0,830492.2145,74210.75975,242002.751,50251.34484,1417086.871
80,q5 21% 4 b,3261201.217,343152.3617,213864.6911,1330564.094,296275.6531,9025445.519,1603404.353,184211.1459,153064.0327,1064611.413,250769.1299,8038557.176,2424547.595,69948.81971,508.9755621,25605.14516,42591509.12,3248638.82,5739517.723,4539338.668,35726344.5,55839122.85,6386497.534,9539516.228,9328486.104,47483022.69,12628908.9,504331.9761,60602874.56,7733271.042,6514208.943,40924928.5,9455924.944,295378996,725215.5258,3018.237698,0,190416.3028,14578486.1,506923185.8,676119957.9,25463278.37,385790.524,2446390.789,67602001.59,5463813.569,9743217.475,7438590.378,62122470.46,13107489.91,575068.6992,0,145785.567,6323150.585,146937.6394,0,0,505168.3027,73175.46314,217427.1748,37237.24154,1151947.794
81,q5 21% 4 c,3347822.041,367215.0839,213549.3136,1445137.411,335885.6066,10154138.89,1756705.958,203714.0983,158808.8967,1189425.815,290625.9809,9194404.263,2522253.079,76809.72673,1503.382794,28096.65837,48867645.37,3791240.676,6910264.228,5248317.914,43741750.73,62724321.71,7210581.411,10468786.8,10773804.81,56690695.61,14597537.11,550574.1088,69106483.01,8806499.927,7184602.95,45819418.01,11267815.54,347003471.9,854141.1199,560.4705604,0,252786.151,18765838.67,653947803.6,657272328.2,25011148.22,516095.9161,3376542.936,69304446.81,5642727.306,10153175.59,7745884.308,66742984.6,12396526.66,572099.58,952.0421219,174996.2686,5336318.141,114476.1091,524.2689092,0,492661.2905,80254.5071,246701.3306,44602.44694,1502155.561
82,lac3 21% 4 a,12024993.47,891575.1727,1654993.535,234976.8117,145440.2654,109640.2955,7709355.903,551882.1876,1132350.875,163287.6622,106437.8819,71397.64216,2540062.593,80794.30871,28245.96127,1357392.452,75868051.43,4856766.839,6207263.445,6984618.646,635968.0501,90229842.82,9409008.737,54201414.8,12169451.98,6686771.381,5284109.756,309010.8546,327823679.3,24738336.16,48586150.07,7232806.781,4250771.726,2727189.525,473212250,30639295.17,749887.8002,0,0,1124110.214,1006870088,37898640.95,10061766.55,472592909.2,118018275.6,7486540.619,10193839.17,11450722.79,1056994.833,15014106.56,676879.1494,158332.943,8164037.898,5939219.27,155971.1242,2626.09503,35106.99669,1886555.188,144458.0166,281333.2065,24183.62144,0
83,lac3 21% 4 b,9954123.474,781792.8689,1388805.047,190484.3285,121577.131,94465.28332,7143242.427,556930.947,1081476.056,157296.7652,98634.58285,70982.5607,2842777.075,89876.97142,21528.89092,1268037.41,76088405.53,4838036.834,6474023.541,7070309.623,671027.1761,80102046.04,8372314.825,51933630.19,11138987.81,5257641.487,4893838.946,301307.5543,319416387.3,24341027.55,48058540.22,6990563.429,4180737.159,2251909.633,491447144.5,32261935.1,706080.339,0,0,133004.7563,1259246939,47602356.73,11523357.65,544602350.7,115521222.3,7383757.327,10346804.58,11245742.37,1007572.245,20232204.17,892916.3168,189839.898,9498140.006,7744293.8,231995.0238,3017.2086,33495.61284,1881118.3,122057.4388,261967.5881,21912.44429,0
84,lac3 21% 4 c,9905635.18,800210.6025,1345398.21,217535.5434,123608.0691,169625.5589,6298129.551,470399.8228,938915.6377,140582.1332,91141.88923,132352.4265,2277912.028,72805.12688,23546.8467,1159030.148,65757137.55,4114466.392,5432164.128,6290120.505,898729.2717,82409331.65,8608984.42,51065717.63,11257447.63,5242712.954,4763612.403,281924.1663,276649618.5,21594453.06,41581705.71,6577854.936,3832062.764,4818890.756,415538270.5,26857380.02,655300.0339,0,34081.62349,4653400.696,832448613.2,31465117.2,8799326.492,412523751.1,105963469.5,6820787.51,9156909.493,10069930.37,1430506.078,12452110.54,534332.26,125483.2212,6650150.577,4805631.841,120429.7665,2032.577171,32202.17234,1627417.372,99336.12769,215326.9877,13931.5058,0
85,glc2 0.5% 4 a,3114222.768,213890.1393,68493.11849,162216.6324,169493.6989,5794385.747,1597637.215,95299.48231,59801.53179,157423.3004,165799.5801,5958940.528,1767000.171,52250.06052,333.675275,4315.300291,29551694.57,1493736.087,359490.7697,4586888.481,2909658.619,33680957.56,2851622.738,2914128.908,4385994.994,3597108.525,14181656.83,214216.7727,44043452.91,2904196.817,1920595.009,4625380.048,4756426.841,158855898.3,606528.1368,1714.040366,0,71718.98939,15418895.09,541789017.3,624248996.6,23621830.65,103736.443,66224.24279,34358779.54,1750077.324,402914.8482,5015647.875,3881106.013,14149031.36,605993.1534,0,22224.34459,6569207.703,156869.0476,0,0,569260.1501,33656.729,5740.927151,2335.192727,54735.04066
86,glc2 0.5% 4 b,3378627.793,235034.0555,71522.86438,170356.8173,173373.0894,5589490.389,1737843.53,116207.3164,66237.0961,192140.2234,175466.1538,6342757.287,2269319.489,73731.51354,0,0,36000254.61,1853828.539,440464.8873,5100705.073,3600636.247,38106560.29,3185576.262,1727265.133,4842328.632,4303041.846,16049780.25,230658.6006,52974900.75,3439823.658,2408584.637,5599909.896,5313912.517,181270859.4,681045.5932,523.9137037,0,139318.7957,17503942.65,610384185.1,748932116,28102426.47,165486.6424,747832.9716,36894456.7,1936561.733,454561.7537,5108362.913,4252717.111,16942267.27,726102.3524,0,14320.26106,8601977.35,236101.5303,0,0,566729.8855,31287.67447,10791.20154,4431.08587,0
87,glc2 0.5% 4 c,3052106.274,199297.2187,64375.884,155392.5525,150821.151,4849951.49,1617377.118,104714.9848,68050.36185,178600.1927,164808.3264,5617815.814,1744843.952,61174.56046,0,4795.679514,28872073.5,1453549.013,362057.5988,4088009.913,3001135.612,33014900.58,2743851.778,1307239.584,4084360.42,3667531.084,13688953.63,193708.3207,45096794.56,2944951.425,2037172.969,4902801.627,4490054.568,150519390.6,1047964.85,1433.239898,388.3844817,56513.07558,13429917.97,456197626.4,624728593.9,23478538.27,130510.8177,284188.4817,33890698.62,1768711.551,446526.6957,4684456.831,3976012.138,11490967.61,460458.1202,0,13773.44537,6371960.42,160136.4519,0,0,435683.0141,26735.99278,10158.67229,3431.976244,41206.72711
88,glc6 0.5% 4 a,5350538.079,367619.4764,401526.9509,34305.7926,24338.81909,36343.23853,3331960.51,213636.1892,324393.4139,32812.62411,20746.83237,31280.94662,1268994.402,27599.38893,8368.20157,556771.5327,18771359.18,968234.334,257701.3382,1297638.673,16826.2165,27515595.25,2388459.659,8649990.408,1584626.47,430593.1511,1269843.158,9024.985057,92534942.98,6348063.612,9262369.971,910357.9353,575269.077,387376.1822,246877155.1,15871324.15,298691.8949,0,0,87947.84516,476618193.1,17543709.72,4429986.262,217824882.8,38407163.7,2003536.996,548945.9552,2510629.274,49420.35723,8578244.831,378633.1685,72812.50404,4376261.004,4989762.188,123775.2031,1751.706116,44187.28991,431886.9415,28985.90885,14095.86943,0,0
89,glc6 0.5% 4 b,831953.431,67539.19287,0,0,958.0171426,1917.752149,0,861.7628417,0,0,0,10153.61597,22483.67425,511.8561757,0,929.2604421,1063856.347,66901.77762,0,0,0,5955331.246,504674.8389,281356.1569,75242.59353,63635.4029,145586.7844,36.12445808,259691.7603,5800.684929,0,522.8330459,0,12431.60148,72211.48996,374.8877596,182.4729779,0,0,29187.75085,14436816.51,622481.1722,0,72368.36103,2918716.455,0,0,0,0,367763.1667,39793.45089,0,1796.907217,2977.062559,0,0,0,167034.5166,13268.41241,0,0,0
90,glc6 0.5% 4 c,4247524.042,291037.0628,333824.931,36140.70306,23185.055,32330.64692,3369900.235,215962.0762,368980.1274,33303.41054,24326.67563,32874.38271,981125.844,30756.55439,5136.956796,526794.2321,18898969.39,963999.7171,291770.3739,1440496.082,25009.17977,27264042.62,2393708.432,10681319.42,1848864.595,401545.5066,1142393.405,9522.079201,95394435.22,6441986.467,10448209.31,1050880.644,719139.9963,475171.234,233826870.1,15241615.55,289740.228,946.2131015,0,8975.737883,371206568.4,14002685.88,4136974.874,210440335.1,32627865.06,1687016.078,572720.1349,2455083.477,55250.00096,5742627.499,250218.2309,65678.13924,4133032.491,4236816.316,112225.6556,0,42936.77649,405977.5153,26797.39111,18208.79616,0,0
91,q5 0.5% 4 a,7498601.149,524545.6623,547873.151,23202.77498,59182.22739,4128.495347,5244831.162,364120.8125,457603.0651,20446.83396,45160.17511,0,1205531.096,45410.05242,571392.5431,10331.92948,29532577.56,1605082.656,3244479.469,106158.3295,15580.86347,36255516.7,3438042.698,14501867.19,929490.8515,1607148.232,188431.352,525.1003039,146093116.2,10100896.17,13125832.36,663855.4416,1326256.046,0,298586064.2,19567608.55,355762.2412,0,0,11369.32707,330089528.9,14535674.4,106608173.2,2039235.411,38654006.97,2060357.604,4068685.446,116965.3184,23503.49518,5808029.374,375411.7149,4119734.511,76097.20293,4432933.21,145921.3125,432009.2239,4849.466727,628913.9195,35401.67696,22118.66175,0,0
92,q5 0.5% 4 b,6363384.861,430712.3754,472910.1228,22581.35198,56186.36139,4677.090478,4926770.024,322478.783,439316.2801,14470.56776,43655.98499,0,1276035.695,43494.87788,542349.0413,13330.09665,32438263.48,1745082.608,3506376.761,106350.8186,19756.70486,36528705.36,3453673.989,15013948.81,919539.3135,1714506.301,132152.6163,215.4180175,148441124.7,10318406.46,14164637.59,682629.3015,1410407.083,0,328074170.1,21017045.12,391192.0091,0,0,1199.888923,385353348.5,17099971.42,114417203.7,2111255.145,35575083.92,1906772.194,3774151.457,118242.1755,20595.48382,8682796.918,566446.8032,5519359.608,109413.7504,5702562.818,209881.9141,478477.195,1619.476968,532242.0952,41136.34244,21977.53386,0,0
93,q5 0.5% 4 c,4926129.046,338527.3049,315879.0073,14060.23397,31760.46346,6971.046372,3625379.191,234425.3408,340343.0582,10614.92427,34238.11466,13440.92152,1321968.283,57593.39721,454637.7263,9714.905448,27280978.69,1511381.902,3006702.659,87832.52308,17174.33686,35743560.28,3348549.857,13765735.21,840844.0716,1572026.997,104410.8755,160.396493,110337090.4,7621356.574,10227166.18,470700.7573,1096436.132,6769.964622,330871052.7,20987269.67,400047.0825,0,0,0,326921729.3,14620676.48,103820704.9,1969066.605,31723377.9,1716121.454,3219956.407,101862.1454,22517.45784,7726553.899,470126.9395,5343379.944,94096.2171,5288168.47,174499.0527,398369.8988,2109.971717,390705.7927,28379.53856,17279.36975,0,0
94,lac3 0.5% 4 a,5250045.515,344761.9559,656615.513,64957.13786,119210.0923,91882.67541,3665573.929,249318.1165,559617.408,53176.29625,102604.3917,94937.39964,1048308.486,0,24944.0188,856273.6788,19257993.58,968658.9112,600021.4564,4146048.029,122373.2618,20262738.71,1943643.372,14688629.98,2049436.324,1002183.684,3898512.36,104573.7435,89208541.57,6197898.51,13833870.56,1468548.693,2282394.05,1801930.565,200581994.7,13173660.08,217526.128,0,0,7452.694574,342479672.8,12931098.16,4473817.399,148190695,29886745.24,1552110.06,1036726.646,6712714.694,212690.9269,3623560.317,174712.4657,180668.2243,6787478.687,4789020.791,131150.82,31651.01027,614954.7609,705693.9665,59744.56682,20628.06714,403.6218656,0
95,lac3 0.5% 4 b,0,462768.1252,0,0,0,1279.140911,4643157.509,303107.4176,772170.3698,76255.80135,140130.1224,119742.6293,933473.6973,0,32976.78323,1180481.398,27494618.11,1438106.07,985411.8472,6187022.304,193213.4775,26168440.58,2579290.655,22297235.68,3096086.315,1583453.395,5863807.672,166943.5771,131687632.4,8956378.859,22468383.71,2315479.61,3807566.741,2715844.622,300361473.8,19080096.93,325928.7115,0,0,2213.746524,265159625.2,9927800.855,8403977.469,285029555.6,36926365.12,1933283.792,1262619.413,7431927.688,246386.2608,4358918.472,201232.7685,346093.9679,11887290.85,4545022.838,143648.6818,46100.26704,1008994.819,680023.8562,32721.45272,41669.12059,1939.585568,0
96,lac3 0.5% 4 c,4984565.404,345613.2515,579928.69,58574.83667,103672.1698,107716.7336,3813131.979,244044.7304,617544.4419,63198.82794,114524.5695,105599.9449,833038.4642,0,27678.39881,1031189.296,26680572.31,1412521.523,935784.7644,6396795.893,167523.998,25553045.77,2492896.053,21163321.27,3151300.493,1463998.07,5925422.045,162534.9009,114160290.4,7829033.563,18718647.14,2071680.218,3217109.644,2519833.365,311443787.1,20093090.39,344488.2377,0,0,0,200897256.8,7640488.95,6696195.315,225052854.7,32091176.55,1654811.914,1083303.039,6840855.015,219422.7315,3637677.387,221124.1164,328264.9989,11328058.74,4375458.159,110238.4759,34687.55337,941879.2206,669262.9943,37248.34935,37494.99825,1202.356829,0
