filename,id,2HG_M0,2HG_M1,2HG_M2,2HG_M3,2HG_M4,2HG_M5,2OG_M0,2OG_M1,2OG_M2,2OG_M3,2OG_M4,2OG_M5,alanine_M0,alanine_M1,alanine_M2,alanine_M3,aspartate_M0,aspartate_M1,aspartate_M2,aspartate_M3,aspartate_M4,citrate_M0,citrate_M1,citrate_M2,citrate_M3,citrate_M4,citrate_M5,citrate_M6,glutamate_M0,glutamate_M1,glutamate_M2,glutamate_M3,glutamate_M4,glutamate_M5,glutamine_M0,glutamine_M1,glutamine_M2,glutamine_M3,glutamine_M4,glutamine_M5,lactate_M0,lactate_M1,lactate_M2,lactate_M3,malate_M0,malate_M1,malate_M2,malate_M3,malate_M4,pyruvate_M0,pyruvate_M1,pyruvate_M2,pyruvate_M3,serine_M0,serine_M1,serine_M2,serine_M3,succinate_M0,succinate_M1,succinate_M2,succinate_M3,succinate_M4
58,lac3 21% 3 a,4472379.45,348822.1016,470954.4076,73192.67228,50064.06046,47521.10872,8832150.218,673786.8451,1612132.742,225782.9872,173660.3846,116762.6554,3029765.13,144917.637,26896.89992,1603227.677,56507186.45,3505498.684,4708912.402,5075393.184,491941.8592,54174193.06,5431624.062,31492677.84,5988988.883,3915987.599,3451320.44,230539.3803,289589254,22175527.75,51167300.36,7609223.196,5274782.042,2913172.801,627281588.3,40339117.39,856533.6966,0,418.9804884,1614787.222,1330033348,49221035.95,16772918.25,817762095,78502251.87,4973565.482,6862871.573,7222653.341,694422.5714,34156559.95,1410226.313,451267.2926,26269748.36,24220428.71,740347.6361,18798.26785,220484.4175,1560064.962,84157.85244,188825.7951,19072.73971,0
59,lac3 21% 3 b,4317833.864,298119.5941,411925.3189,59334.40045,43492.1342,45118.14664,7684842.409,598764.8518,1475308.619,203893.8061,160028.22,101617.7372,2867111.027,165524.5331,22799.74489,1425381.085,56814130.27,3617757.158,4845659.265,5355450.65,546564.0332,49091331.05,4947732.094,29362990.09,5605575.725,3295658.952,3246621.4,224167.5528,263928554.2,21098571.18,49036831.83,6986035.743,4918344.126,2810610.741,719149800.2,46603929.43,915324.329,0,4784.847679,2382548.474,1359406657,50902248.43,21569940.72,1057395874,72219817.74,4607334.84,6739011.423,7193458.794,726114.9959,37621000.59,1614896.558,593119.2383,34350888.41,28147124.87,891718.2725,17791.01611,242707.1498,1357686.156,97652.89991,180801.821,4764.487483,0
60,lac3 21% 3 c,4095369.15,293788.5655,370607.1329,63474.36719,49100.21175,40430.18081,7944126.522,601176.2979,1468722.485,211505.653,164813.8128,105112.6578,3103753.125,141810.7014,24860.10967,1460040.309,59840765.91,3717976.197,4944705.45,5618998.262,556399.1748,50743743.67,5073679.094,31035679.65,5987294.324,3299155.544,3408456.794,218065.0984,271311781.5,20617031.98,49868296.1,7111189.875,4928688.346,2840599.327,921953315.6,60346078.62,1284499.733,0,326.8313535,5323611.077,1067003448,40199258.2,32676503.63,1645649838,66813386.34,4299727.685,6274618.042,6996366.369,688972.9749,86004018.27,3566513.096,612861.3705,37214822.83,29379543.78,939913.0454,18269.58481,222214.8237,1191991.832,71301.65429,158417.4404,8990.604405,0
61,glc2 0.5% 3 a,3863515.559,258434.241,227065.8741,4104.685633,28391.16349,4987.093499,5642457.649,393270.6951,679705.6464,28327.86615,71396.536,0,1724052.702,119402.9802,690884.1604,27330.24512,52563015.41,2805567.325,5768272.596,185921.4613,38779.15324,26423716.23,2404574.627,6692452.058,532066.0588,795469.1942,156358.28,268.2769942,198355490.8,13764737.04,23594029.52,1233710.364,2235453.917,24334.52737,412367898.4,26814346.91,466559.2463,0,0,24944.26139,693649304.6,28088226.02,101336157.7,2237220.348,43411424.86,2400266.612,4525884.423,149639.5924,34368.34404,20875484.46,1174944.448,10087910.27,163999.9606,23234025.5,823505.4518,1388478.884,15749.02249,663334.2685,18625.90203,22815.64926,0,0
62,glc2 0.5% 3 b,3324026.918,225813.3584,187953.91,4332.241011,25875.42089,10402.06423,5492807.602,382241.559,703967.3338,34433.84078,72323.6395,2334.213225,2008733.269,132440.8509,542168.8237,20843.00328,51758586.45,2833015.925,5483401.676,159528.9252,45607.89901,28760194.02,2579663.555,7471317.648,499553.9946,837801.6203,107075.6195,106.1200554,187986188.6,13123760.62,23133232.41,1194214.168,2293422.965,9423.141924,361066408.7,22864342.16,403893.6867,0,0,9187.320625,1089452086,42759751.22,88314089.4,1718785.36,42770882.19,2354879.342,4457370.619,139529.3516,40031.59968,25770123.65,1380790.734,10479688.86,152380.3603,25641503.58,1010875.857,1219884.655,15977.63169,992374.3023,55571.46177,19006.5677,0,0
63,glc2 0.5% 3 c,3034567.275,194711.8675,161828.0458,4143.005601,16932.41774,11133.98126,4998617.183,353858.7408,625356.1679,34280.66583,70025.9027,19117.08432,1567899.303,90858.31746,540009.9087,16116.1577,51386513.25,2831565.79,5685159.281,178975.1275,52818.06058,26641280.11,2384662.296,6395984.375,412337.2369,711529.9642,78608.71802,115.9456375,184537871.2,13211148.85,23090529.22,1194799.974,2222794.683,0,338730726.3,21875867.65,477659.2051,0,0,24971.67612,739909809,29382045.72,76480729.75,1514296.982,41700998.87,2277903.96,4324314.397,143292.2552,44452.88706,15114535.71,879725.7469,6676970.983,71194.11478,20777285.18,873621.8705,1185773.291,17373.60904,658479.7916,32751.82343,29015.12294,0,0
64,glc6 0.5% 3 a,3547691.9,243453.0651,347122.8859,43239.56819,63120.05115,66330.56643,5309608.251,364260.5361,1117476.157,133504.4619,193365.425,161702.5035,1731433.819,1814.513565,47152.06623,1692775.154,50646314.56,2749403.773,1954660.649,11099019.73,362326.5902,22588004.72,2067688.903,10574334.23,1813375.986,857465.3856,2553858.209,71197.53663,184913110,12906365.96,38088066.61,4554192.612,6251971.429,4553018.955,419439555.9,26999030.17,539044.4029,0,0,17413.16694,761807422.9,28706749.9,7214999.052,230138059.8,41135862.34,2226624.445,1702688.056,8747695.42,294562.9284,24180092.54,1046963.037,937827.2056,37307876.93,22853636.8,636109.7415,148884.5736,2995677.529,1209772.046,43163.41725,62583.86891,0,0
65,glc6 0.5% 3 b,3371983.383,226203.2814,330203.5395,40304.50294,59274.43975,68575.80703,5250674.548,364930.411,1183801.347,142570.3439,200474.9175,172854.27,1875985.734,2475.099717,39279.80479,1449107.591,48228188.94,2627956.345,2143036.199,10343793.02,372858.9971,24508374.25,2230240.647,10167303.57,1786484.46,884465.0981,2438227.45,81774.67538,176616141.4,12372759.69,38848770.79,4750345.109,6424407.062,4655444.101,335696543.3,21458931.82,462967.5255,0,0,22054.95685,1658234168,61688629.15,6576452.103,204832260.6,39829500.96,2169215.893,1934562.403,8366840.185,360147.074,26358063.8,1157203.733,361250.4574,17104379.17,25563059.74,751807.5565,136853.633,2745028.741,875544.2411,62388.06841,58319.26691,0,0
66,glc6 0.5% 3 c,2930146.318,198098.4654,250835.55,31355.03998,47138.09264,48897.13348,4835128.562,338128.3072,1066427.75,130611.0594,174130.9592,160813.8356,1559830.285,621.0323616,31632.06221,1323464.224,50009589.56,2637504.335,2114831.158,10733742.17,388287.0242,0,1894533.302,8492736.885,1615323.742,739848.2818,2101550.915,62052.98928,171679999.3,12424616.63,37130511.59,4791394.24,6277169.076,4338494.427,316146411.8,20096835.75,417749.9683,289.8997436,0,23869.95858,414377019.3,16436483.05,4682078.457,152211708.9,36653979.18,1988034.556,1732531.625,7817444.932,320870.5547,9262288.338,426689.9814,351232.0443,15574259.73,21459982.27,766743.561,124996.309,2656567.825,762416.0261,29653.51332,55075.77162,0,0
67,q5 0.5% 3 a,2541017.291,165682.7198,34852.34476,85160.77928,63508.03819,1990635.538,2006501.058,128295.5302,127683.3934,293864.3619,211707.4027,7008620.438,2426062.427,132386.1301,680.8424988,9691.670135,51595209.2,2706594.624,958642.1005,7003110.112,5227448.075,26388494.9,2248118.884,991232.8481,2328449.84,1929442.924,8208729.267,106186.9318,70291941.86,4909359.531,4266323.961,9860658.376,6858605.647,232826845.5,976104.277,1236.200208,302.8940777,96685.2357,18604352.32,650284646.5,841378583.8,31709982.58,96640.27799,554576.6901,42318924.91,2223484.929,683312.6229,5610286.071,4895926.697,25513005.77,1109384.249,0,21433.3925,25648164.57,827618.2047,1230.235348,0,750839.2659,29884.2695,16209.42403,0,0
68,q5 0.5% 3 b,2428946.122,170691.4896,32687.03746,84956.11897,58481.17458,1817527.799,2220262.404,156911.5935,131316.9724,342867.8807,216399.9902,7451338.501,2409953.759,118989.4037,0,3935.922663,49431293.39,2586877.962,947715.3265,6267575.43,5518273.596,27460440.32,2329529.653,756188.6266,2385760.343,2260591.29,8644815.883,111416.6352,69738624.42,4604020.46,4009713.877,10582688.19,6807719.334,221414382.3,2020832.681,17165.96396,264.6662382,98106.08158,16734645.74,584504102.2,1292672767,48562790.3,217305.3324,488833.7638,41267753.17,2183166.387,700311.0765,5096407.756,5421803.565,38946610.22,1574039.122,0,20119.89226,27190640.48,872072.6446,614.7660704,0,782211.4393,26390.67566,8113.798985,0,0
69,q5 0.5% 3 c,2085241.446,148970.4933,21807.28894,70489.85526,50016.73013,1427877.315,1982501.966,123102.625,122459.7985,284785.1929,175101.0993,6155321.106,1940791.843,102967.4412,0,5244.240759,48627780.62,2554444.972,909043.4532,5739010.113,5499573.988,25303068.99,2105038.354,587921.4161,2126783.652,2113631.549,7618030.143,91192.39917,70030155.72,4821352.638,3789703.719,10380164.14,6563663.331,215748456.5,1159690.371,489.8523794,0,91774.68709,15181242.76,529699418.8,996846502.5,37988890.62,201867.2934,48506.46283,37974307.49,1971585.811,605001.1137,4334068.229,5044534.35,25595736.1,1142627.05,0,3139.730742,26109059.19,760538.6336,0,0,659855.4143,21149.37825,14589.54866,0,0
70,lac3 0.5% 3 a,3735381.809,262120.5783,326893.8314,30056.72284,29629.68685,37224.09071,6456781.728,435662.7513,1048875.504,111928.4612,87484.61164,77123.16499,7019985.473,346339.223,22859.19275,1397790.18,56848246.75,2938230.462,1146821.801,3932983.552,111538.4177,25407501.23,2267103.973,7688708.118,1270033.478,391165.1399,1077191.105,9632.711548,224486644.9,15734188.51,36414538.83,3479589.403,2612817.766,2164366.561,438898291.7,28091544.43,500298.4215,0,0,1008992.427,3570098313,133928692.7,9323318.34,423992147.9,49147061.67,2634995.458,1301816.156,4103084.694,126012.2846,63503464.32,2712935.545,403371.1006,27048798.66,62972148.31,2296569.306,33341.06108,246076.2484,835035.5516,73617.05205,51560.47315,0,0
71,lac3 0.5% 3 b,3655507.001,259265.6917,311068.0747,35545.53148,31749.26873,38196.45054,6733482.036,471500.3778,1230502.055,140497.5227,99512.70975,107036.6966,2818112.989,156799.2197,19490.39548,1167859.783,47144039.02,2509115.597,1363330.283,3872940.222,164323.7662,29478227.82,2660965.327,11055981.74,1764918.214,565567.6244,1290233.402,21905.56807,206509814.2,14335686.79,37641726.41,3993334.428,2946360.03,2471961.664,461488639.9,29802510.33,558352.3896,0,323.4319307,1354350.758,2233405345,83152166.49,11250225.34,538262031.9,50244730.77,2713544.115,1557807.396,4138504.332,162542.1192,64014140.08,2765856.87,636809.8288,38520142.37,33897687.09,1158930.579,16120.25362,263402.2514,1101472.84,48978.54376,51025.51095,0,0
72,lac3 0.5% 3 c,3360108.309,221723.7052,235457.5152,32024.40666,23606.37888,37423.99365,5242354.375,352820.3617,1018896.142,119209.6194,90438.17269,89488.92402,1928291.161,105442.3638,15675.10867,1082700.236,42838349.54,2293302.455,1381722.01,4020298.382,163582.9336,25866105.92,2319679.41,10050167.76,1691987.499,553668.2023,1184687.092,25865.03822,185845064.7,12875487.21,35721035.69,4173041.107,3035596.95,2418650.52,428319932.6,27803193.71,544891.689,0,0,919348.7041,1000705017,37366142.72,10013624.12,497082596.8,44866187.86,2431734.549,1499494.159,3994017.602,170133.0775,19834899.65,902058.4591,229317.1461,18634031.97,29237902.4,1028980.94,15327.01044,286130.4377,845421.3106,38168.91671,69956.82975,0,0
73,glc2 21% 4 a,7497026.577,558672.862,896763.6108,73835.59198,101758.2666,8856.511674,12381085.61,985849.8777,2022516.34,176080.2856,243620.0605,24197.88996,2681037.908,171062.1614,1379017.006,34665.2573,61245238.21,3867875.861,9415383.26,513302.9345,333243.017,39833964.56,4353747.222,22670783.28,1788550.368,3280016.575,296659.169,54285.06905,327117838.3,25942804.21,53048951.81,4356210.979,6040350.333,182848.1818,566646404.5,36704525.51,697635.7011,0,310.0870998,14862.39314,749164125.8,35570325.81,286190912.7,5417909.098,78263512.45,5128583.228,12615959.16,747049.4048,458347.3572,29375467.71,1729172.474,20465779.49,356273.7033,17667722.01,1096754.243,1964109.225,27983.58882,1206719.079,109221.5009,166706.2618,6852.386348,0
74,glc2 21% 4 b,7487049.524,567859.0989,927392.1324,82672.8557,110462.9858,11678.29996,12320109.15,1010437.443,2084677.848,181257.314,241782.7818,24682.26056,3159105.862,174682.5053,1248039.295,33506.16701,60894116.13,4020047.314,9357909.621,594598.0202,364865.9344,48350329.16,5311074.966,28125784.68,2225248.212,4087213.799,326022.7756,73213.83315,313572949.8,24752822.77,52230440.44,4690615.323,6047494.884,252307.0462,564087447.1,35920171.79,748265.041,0,0,15346.90148,1295632543,56757886.78,312294108,5988042.086,80585318.3,5306191.141,13365743.1,870266.2994,523094.6387,41054102.58,2329436.691,23237906.42,397783.3939,22449697.99,1256592.392,1875713.073,28290.10889,1367555.921,110462.525,193583.9002,5491.151769,0
75,glc2 21% 4 c,7684672.129,614883.4586,976860.2981,80708.73741,109679.6194,11374.10456,11885134.36,938353.1036,1963786.356,172290.67,235670.3995,33702.14047,4074512.228,230476.4092,1283869.149,34860.15225,60971575.54,3917571.984,8848301.257,542989.6093,323680.5873,39089772.1,4305883.71,21818378.92,1701723.488,3134760.579,235490.8142,52888.79936,316000184.6,25046949.88,52407637.02,4598244.537,5859960.18,246915.2308,503155562.2,32499248.32,660056.4705,0,0,10436.5699,1731683402,71405910.66,251526047.8,4785914.474,78572558.33,5197620.241,12910867.3,802904.7726,478535.9555,38279720.67,1974844.525,13383594.81,201232.602,28643201.98,1597600.893,1729078.586,29570.06147,1314227.306,88322.21614,157537.438,3736.328184,0
76,glc6 21% 4 a,8302924.832,648380.495,1882874.001,290765.8122,397547.564,262284.637,11167229.15,864641.991,3393084.598,535068.7722,745205.5428,497656.0899,2400024.983,11944.13792,94426.45661,3373878.948,54293809.72,3442162.153,7574188.459,12409646.2,1722864.58,31106706.33,3571801.055,43265253.33,5812428.225,7509341.352,11310576.65,1343144.983,301926226.4,23707664.93,90512966.18,13538585.95,18777472.91,11046839.68,597971574.9,38567118.96,860121.1729,0,0,2906.081505,750570030.8,28971591.58,20528219.55,637914721.7,77489766.61,4941320.758,11241999.58,18346447.18,2613927.538,19653426.25,801868.5287,773624.8456,28931258.25,23641336.86,989885.4062,522442.0629,4370205.039,1612878.312,102052.3677,355127.7708,46659.55431,0
77,glc6 21% 4 b,6006078.657,441599.049,1173134.064,193002.5838,266002.2294,166687.3925,9283261.318,727190.6506,2769843.106,451850.6416,640220.4143,427453.1152,3178623.247,31211.63833,66914.48125,2306657.518,49523821.84,3020006.976,6418438.573,10700513.64,1521940.306,27045362.16,2972591.138,32145360.57,4626533.237,5668209.759,8741185.115,1063849.245,232727854.9,18363945.73,67391276.78,10521404.66,14715602.23,8777791.56,456473717.4,29200504.87,695873.5272,0,0,12983.45465,1417508236,53016205.29,16211113.43,528006180.2,64897115.4,4139148.562,9875679.341,16255098.64,2313553.714,25723316.62,1168408.285,1048429.289,39324171.67,27450620.08,1230847.382,397196.3548,3559685.268,1280958.976,100363.5821,254932.807,27428.53678,0
78,glc6 21% 4 c,6832355.129,496432.6968,1470260.535,218852.3441,305648.5563,205820.4394,10098297.01,774466.4285,2983912.128,462935.5049,659358.7336,427255.528,1769855.85,15533.43089,91526.90855,2716092.941,51787852.22,3210259.373,7157870.386,12453044.99,1710966.321,26278407.49,2925493.007,32409199.43,4512939.327,5522322.768,8810051.396,1024867.225,279679480.7,21206582.89,80769137.21,12878414.36,17617184.46,10504689.57,484480140.5,31120105.59,822196.1959,0,0,23823.109,590952208.6,22857249.94,17943106.35,511632524.4,68890143.72,4414911.559,10093827.76,17161385.51,2371337.842,12659484.38,634896.5029,768775.1872,25845692.05,20270048.59,942383.5537,497709.72,4257354.633,1323058.605,104424.0023,297788.5554,33097.46166,0
79,q5 21% 4 a,3647911.054,337751.199,143141.9922,837157.0005,201383.3466,6232280.405,3981043.815,389547.096,343937.5125,1998341.595,514726.3258,16135030.06,3251848.149,192608.7202,1821.647578,43118.12402,46991539.69,3276319.181,4629866.292,4640830.706,27357024.31,44162525.19,4417378.712,4972573.575,5680074.007,21147831.78,10258646.47,217799.8814,106531852,11700256.59,9313446.569,51965135.37,12787366.84,403418378.1,1792689.64,7643.068011,0,287767.2553,22429979.88,780407275,970523643.2,36795644.31,375119.9969,2056014.52,61015158.6,4373692.029,6116951.303,6322654.122,39588558.69,35945273.39,1459737.961,0,166507.6824,22892225.84,560413.9691,3860.354599,907.5955613,959246.3562,78128.17846,213916.3092,24818.50641,0
80,q5 21% 4 b,3834187.166,350008.359,159304.308,881769.5857,203517.4778,6296710.115,3744068.787,393341.5907,330961.5236,1905443.3,474530.9339,14880197.72,3210301.732,154717.9067,0,28573.17286,43840288.26,3083577.389,4511338.014,4177465.885,24827519.29,45333955.19,4637427.198,4431186.738,5694652.006,21230359.27,10268455.83,214578.9846,95698012.81,10795360.05,8642634.526,47532672.71,11830594.54,355626334.3,2747744.975,22511.43088,0,211740.9678,20726071.22,716353465.5,1194078294,45706685.39,463768.0757,2054519.225,59202081.9,4251311.561,5992062.676,5925287.278,37175653.47,40470013.15,1625858.604,0,113433.7712,26722022.21,694754.0182,5661.729192,1530.226448,992544.2215,70753.05678,183474.8968,23111.92167,0
81,q5 21% 4 c,3710094.305,313545.3238,143975.2738,791633.0859,184295.9338,5973006.994,3745960.444,403433.49,318562.9191,1845342.767,448957.4817,14671671.63,5129975.587,294787.7345,1214.24165,28729.94369,50654423.18,3460280.611,4764465.599,4419823.218,26895526.68,49657825.25,4975228.097,4544714.611,6135325.245,23535837.22,10834334.94,207080.9202,100554083.4,11018952.63,8619893.239,48788681.97,11596772.38,374097677.9,1513584.291,4367.640406,0,268211.5855,22098847.14,787139121.5,3006782760,111938805.5,716157.4319,1409864.203,59054114.36,4177889.751,5885305.913,5881331.789,37227638.48,84534942.67,3269943.884,0,150737.1477,35580437.74,1032239.706,5740.06793,658.0652002,896219.275,70782.62137,189231.9552,21621.51836,0
82,lac3 21% 4 a,7275704.699,525085.419,925911.0276,122805.5548,92266.29022,71406.24116,10368850.62,821324.3182,1885955.857,258281.0963,168211.8476,107633.3804,2687036.934,122915.3437,26311.73917,1617575.887,47459952.25,2968509.94,3728253.978,4166695.97,354180.7151,46160288.75,4598908.303,22933408.03,4521857.68,2710917.562,2296492.126,132853.1723,297631875.7,23204688.45,51888104.24,7302620.983,4476899.754,2452245.785,514034704.9,33324454.08,769561.1369,0,836.6735186,1309971.558,1085190809,40648481.41,10663330,501365631.1,75321364.93,4801376.329,6404244.7,6838526.964,646483.1534,28935669.98,1305352.82,253466.2139,18631456.49,22687136.14,688708.5994,30407.72707,206693.351,1264397.768,110820.051,175995.3428,7195.587823,0
83,lac3 21% 4 b,7885597.33,603165.2351,1052346.131,148479.894,99271.83914,66023.9382,10927826.38,853399.3643,2017535.919,285634.966,194121.0615,122170.6188,3587567.82,170640.989,28824.76839,1645683.872,52661747.08,3344121.223,4081677.143,4422499.043,402646.1985,57252787.05,5782232.135,31077257.6,6086704.342,3135199.954,2902428.747,187828.4632,308751680.6,24256468.83,56040919.12,8045020.813,5483026.642,2656889.351,564375148.7,36031328.11,873288.003,0,1640.25824,1028175.94,1828358347,68370407.96,13707864.31,645535711.2,81920344.18,5176331.79,7132118.17,7386771.735,696181.8426,50073481.65,2021111.572,439648.5441,26605631.54,27917297.72,913672.0486,24313.1113,202783.7172,2511029.519,184345.5101,214996.1556,8237.951714,0
84,lac3 21% 4 c,7251589.743,521307.5595,986992.9993,130025.4836,86758.27925,69439.22051,10608082.21,833238.6287,1960047.918,269169.5368,181774.4093,128945.8296,2579425.615,149786.4303,27444.69852,1609785.824,52370723.8,3262533.769,4194544.714,4684774.516,399145.1905,49684813.8,5023459.083,26414675.25,5242947.806,2530875.269,2479724.711,156556.0479,312411592.8,24255240.5,57205315.18,8302795.107,5131163.451,3003879.921,516511388.4,32893273.94,741630.8355,7075.617919,0,1026352.43,1156048269,43148510.01,9776761.33,466482330.6,74749743.44,4786137.589,6566374.596,7266443.935,638593.3719,29059107.55,1269950.413,211507.9309,16282172.48,23402369.48,716324.6499,29035.87532,213027.6747,1394392.563,118510.0851,204890.4591,9068.681382,0
