filename,id,2HG M0,2HG M1,2HG M2,2HG M3,2HG M4,2HG M5,2OG M0,2OG M1,2OG M2,2OG M3,2OG M4,2OG M5,3PG M0,3PG M1,3PG M2,3PG M3,aconitate M0,aconitate M1,aconitate M2,aconitate M3,aconitate M4,aconitate M5,aconitate M6,alanine M0,alanine M1,alanine M2,alanine M3,aspartate M0,aspartate M1,aspartate M2,aspartate M3,aspartate M4,citrate M0,citrate M1,citrate M2,citrate M3,citrate M4,citrate M5,citrate M6,FBP M0,FBP M1,FBP M2,FBP M3,FBP M4,FBP M5,FBP M6,G3P M0,G3P M1,G3P M2,G3P M3,glutamate M0,glutamate M1,glutamate M2,glutamate M3,glutamate M4,glutamate M5,glutamine M0,glutamine M1,glutamine M2,glutamine M3,glutamine M4,glutamine M5,lactate M0,lactate M1,lactate M2,lactate M3,malate M0,malate M1,malate M2,malate M3,malate M4,palmitate M0,palmitate M1,palmitate M2,palmitate M3,palmitate M4,palmitate M5,palmitate M6,palmitate M7,palmitate M8,PEP M0,PEP M1,PEP M2,PEP M3,pyruvate M0,pyruvate M1,pyruvate M2,pyruvate M3,sedoheptulose M0,sedoheptulose M1,sedoheptulose M2,sedoheptulose M3,sedoheptulose M4,sedoheptulose M5,sedoheptulose M6,sedoheptulose M7,serine M0,serine M1,serine M2,serine M3,succinate M0,succinate M1,succinate M2,succinate M3,succinate M4
11,lac3 0.5% 1 b,7778250.539,317683.6278,633045.2411,166406.7938,106124.5067,80328.92087,1251383.285,0,0,0,0,0,22803187.08,519504.4748,0,2422789.437,6644062.013,325483.7159,2690931.544,1089933.579,275314.122,553982.5597,0,4287895.441,124201.071,366304.1392,344143.4092,145457379.4,8887276.533,15895152.35,35903184.31,3263529.353,98166054.24,9627534.153,61649355.24,24825649.54,9471650.043,14799433.87,1216768.063,30090289.26,1609850.76,0,1197961.107,0,0,0,3740276.447,504813.9734,0,90563.89101,496071778.2,36634525.24,114725343.4,29908098.23,21984878.19,13713586.63,337039415.8,18251582.41,880265.9011,27081.14419,0,49269.60973,856101307.2,28797176.08,5843941.169,276930237.7,39367289.95,1626965.456,2554089.294,5668725.166,0,206906374.7,36608192.83,2939228.264,0,0,0,0,0,0,5519999.634,111860.1979,0,656286.585,54743137.17,1661952.865,244803.374,19783028.96,0,0,0,0,0,0,0,0,24094186.32,726966.5888,0,0,11275397.66,433213.932,320021.656,9522.519639,0
12,lac3 0.5% 1 c,9212566.529,363734.8436,744179.1324,117642.0975,93200.70471,291385.2767,1019997.217,0,0,0,0,0,23272343.98,635722.5452,0,2458565.629,8860987.514,236476.3341,2905636.39,955166.4823,205887.8377,404126.5606,0,4396805.664,102525.4711,356231.8065,241948.5572,153017228.4,8993397.446,14882192.37,33940898.29,2951913.257,219266341.1,17161671.39,54596524.6,22500537.81,8599699,13161491.29,1027240.289,32772382.12,1817140.051,0,1282796.009,0,0,0,3733287.467,605283.5535,0,88899.18524,431801558.6,32499119.41,100045498,25898733.12,19789946.43,11936840.35,337771330.1,18130730.24,678529.1291,0,0,0,938646149.8,32709431.62,8550042.228,397172816.4,65495709.31,2607582.151,2318428.457,6095489.945,147238.3381,252296125.5,51655875.75,6439850.659,0,0,0,0,0,0,6320963.185,110707.0508,0,711546.759,108352144.6,3590451.338,651981.3005,37805080.7,1856469.562,0,0,0,0,0,0,0,27119116.58,747383.2669,0,0,10369288.83,517690.3771,323580.4258,14731.0298,0
13,lac3 0.5% 2 a,39371477.34,2902757.245,5408737.235,1176098.177,899891.6517,721952.1433,4585352.338,0,0,0,0,0,52315550.31,1355406.479,0,5457341.825,10014706.02,650132.8224,5477820.474,1900648.437,509366.1008,1091018.56,0,8178574.041,224039.1952,614139.975,604375.5874,258650860.5,14113006.92,21334665.46,65333057.46,4761882.554,160241185.8,14394461.99,110960627.8,40197712.04,13326475.69,25462380.66,1636967.282,49123138.19,3079516.763,0,2772215.393,0,0,16007.8521,13804911.69,814691.9312,0,621353.9503,943977903.4,61846896.25,147883291.7,34244940.94,26856010.7,17561678.03,651765221.1,35951519.78,1435625.746,0,0,0,1233420288,42361087.58,12476577.95,584636441.3,64921479.55,2750907.389,4490159.278,13048390.78,545854.1741,282066889.4,52808216.15,3922751.255,0,0,0,0,0,0,12377994.83,346871.9126,798128.649,1418411.306,77661021.89,2334478.632,807487.9298,46565980.07,0,0,0,0,0,0,0,0,42528282.76,1307850.552,0,28935.30243,18302241.21,460130.9912,737320.6752,0,0
14,lac3 0.5% 2 b,30950558.48,1773353.191,3545700.932,760013.7769,628650.9583,555024.6299,2976923.26,0,0,0,0,0,47140714.59,1303402.767,0,5343385.579,9153863.135,604640.8552,5524352.795,1856189.674,595316.9518,1221315.542,0,6435733.267,137280.5921,553522.2301,418767.461,218439218.8,12345930.7,19886593.46,51874640.6,4517271.692,162843540.5,15446202.87,115800601.9,42354245.35,16599361.82,27995926.19,2263028.84,37668890.24,2213416.316,0,2368143.28,0,0,0,9736330.881,715906.4305,0,390558.6173,762573905.3,52413819.67,150947869.3,36197971.59,29134678.28,19316647.15,529841912.7,28760736.72,1451692.179,0,0,0,1614103277,54087733.64,8357571.875,403949431.3,56919563.44,2228296.022,3724611.381,10132123.55,428041.3736,341051863.9,59507015.96,5524435.936,11864.48333,0,0,0,0,0,11772560.68,293744.2501,1160634.281,1512155.079,79306926.07,2415275.238,515579.9306,31385836.63,296727.8162,0,5215.340236,0,0,0,0,0,38880636.24,1143255.669,0,0,16210104.1,486288.1854,738665.9062,32448.72746,0
15,lac3 0.5% 2 c,16153081.91,1197084.083,2457570.454,619041.0871,421746.0961,300303.9374,2032720.45,0,0,0,0,0,42101770.61,1125755.075,0,5023863.275,8857683.125,602202.6295,5656834.752,1953456.384,695664.3287,1310674.776,0,5225808.913,158332.5077,558962.3962,453044.7238,189228799.6,11171167.06,20376983.45,49084499.73,4441770.324,157877425.5,15463280.39,122987448.2,44220139.75,18184707.69,30634255.88,2667786.511,31843171.48,1839508.213,0,2220147.294,0,0,15829.94678,8429242.207,542344.4885,0,363673.0466,698549812.1,49658115.11,147721925.7,36965918.06,30784202.12,19615346.12,532834013.3,29745185.19,1440835.088,0,0,0,1353790784,46368793.89,8206650.762,368493854.4,45282512.26,1902970.52,4187712.717,9014316.897,265145.784,291808162.1,49301761.5,5081755.615,0,0,0,0,0,0,10797688.52,280217.1832,0,1515907.362,63559972.89,2003601.126,435702.1118,28442933.58,82101.97932,0,8985.609412,0,0,0,0,0,32605252.9,940165.4823,0,0,15695484.03,364741.6353,541071.7261,28632.74142,66806.93925
16,lac3 0.5% 3 a,102289686,5656602.762,7586319.491,1639049.742,1100633.436,844834.4277,7101584.95,0,132769.0182,0,0,0,51601913.61,1446955.212,0,4870717.641,10507317.76,494260.3851,3215134.426,1119032.908,60857.80071,612137.5537,0,11622344.35,155594.1789,638187.9549,557355.1851,328837386.7,15864999.88,12321814.71,73033662.23,2091074.529,146546905,11479844.45,62619579.14,25527946.82,4648598.73,13181900.06,161218.0303,81206856.06,4974769.811,0,4710712.642,0,0,0,29586433.16,1304773.672,0,1643228.722,1042416724,60646736.17,88268774.37,18745609.51,12848751.03,8972850.746,878416420.9,48114706.8,1444606.591,0,0,0,1680829476,57029567.83,17918386.75,806547328.3,99548675.99,4488286.539,3017480.144,18058003.39,0,446516757.4,75982206.42,3090924.957,0,0,0,0,0,0,11982072.7,297385.0691,807797.0408,1434040.8,92402522.49,2930305.966,695921.9278,45898241.16,21442.33364,0,0,0,0,0,0,0,55520734.13,1612544.243,0,24205.29374,14959582.54,436285.8808,320871.0288,0,0
17,lac3 0.5% 3 b,105112172.5,6042686.331,10645805.87,2184121.962,1643217.463,1176033.759,7812889.468,0,164182.1976,0,0,0,62889794.65,1932777.161,0,6235161.529,12376551.15,610752.4111,5226417.591,1930898.042,230879.9967,965776.0403,0,11655613.91,106049.5619,568816.0337,547821.4759,334987933.6,16416854.2,13759575.9,67733589.77,2375414.925,190063606.1,15027901.07,93229893.12,38774435.66,8055514.139,21335004.77,542355.6947,78236243.08,4687581.792,0,4536405.36,29511.92449,0,0,28806518.44,1324584.742,0,1662875.774,1015384504,60293314.51,104976362.9,23774145.21,16935578.98,11461394.08,769132469.6,42053635.59,1643614.995,0,0,0,1576707362,53277567.79,14749863.15,663214273.9,110246642.5,3721004.159,3235040.428,19795285.46,266320.3729,912339750,157351977.8,13105365.39,0,0,0,0,0,0,15376146.33,405743.0945,0,1598230.802,124807140.2,4413330.817,1120535.006,63715094.58,29554.42036,0,15967.62018,0,0,0,0,0,61787121.53,1838125.915,0,22286.96003,16822298.52,604848.1815,522687.2907,0,0
18,lac3 0.5% 3 c,59612703.83,3413412.338,5554222.603,1181738.744,883879.8241,697095.4116,2738264.572,0,0,0,0,0,41891217.74,1195477.513,0,4575375.237,9740267.552,494751.1324,4201122.309,1577373.121,198821.5497,1003035.876,0,7518655.744,93105.96343,493767.915,419625.2569,237372879.1,11696488.65,12481826.72,56471169.68,2485003.047,154666285.5,12975674.2,84407811.5,34144568.82,8899306.582,22326676.83,835995.887,44264750.48,2727043.902,0,2900065.761,0,0,0,17035204.45,776021.4504,0,909746.2697,817416227.4,49826466.25,103056700.3,23372885.62,18574117.17,13075900.2,694793227.8,37938065.47,1429647.762,0,0,0,1966188296,66059457.96,9472235.724,429858507.9,65916027.88,2608216.113,2268203.889,11093826.74,0,370914212,58938279.15,7616254.518,13941.8999,0,0,0,0,0,10171403.34,252940.1358,0,1190446.265,95348550.64,2938046.733,418377.3326,30457784.07,362609.0272,0,0,0,0,0,0,0,49186449.23,1494047.302,0,26279.22877,22758230.81,583441.4797,452704.0725,0,0
19,lac3 dmso 1 a,14609271.53,782488.9449,876878.5805,103630.1518,51586.67996,0,2662458.082,0,0,0,0,0,45311530.27,1228413.776,0,2448939.055,9675780.467,409776.7014,3517161.215,732790.17,192073.5486,188666.4341,0,10219285.78,586776.842,638228.4797,358877.1907,399129326.2,28565193.76,46802878,46330638.93,5423142.647,118118628.5,11545183.04,67284303.64,16807669.84,8631091.954,7666831.626,517567.6582,33820957.79,1915858.951,0,122509.948,0,0,0,7692281.751,785957.3983,0,0,1063257764,78197984.51,163322283.2,32741630.22,20157368.31,9450323.007,481713634.6,26058500.09,1168658.76,0,0,0,1557133214,53634752.27,22369079.55,1035518910,108782546.1,6399217.797,8576157.394,8389096.695,228938.3482,338181251.8,59852840.41,5279722.205,0,0,0,0,0,0,8574839.488,159831.0787,698717.8284,928016.0398,129114061.8,4140868.859,694669.2416,38577387.55,126205.265,0,30917.22554,0,0,0,0,0,35125151.95,1014602.592,0,0,18661340.62,490858.7959,481230.4201,0,0
20,lac3 dmso 1 b,13105461.24,1042660.789,1428067.211,271551.695,148823.2041,46480.51336,3056141.934,0,0,0,0,0,63577944.08,1849246.076,0,3869434.022,9609547.019,748579.1335,5511479.688,1289273.783,505321.9416,371688.8043,0,11491469.06,830938.457,966347.2377,454358.8838,466100776.7,35291521.22,62720481.98,59004098.1,7389161.112,154730475.9,17497903.24,105682812.8,26202333.25,14786314.12,11653827.58,1171206.232,41593414.99,2560649.964,0,159838.1189,0,0,0,11952753.64,949611.2396,0,151285.8852,1234697681,92647407.64,203254080.2,41155515.68,26443991.6,12058068.38,503233240.1,27187809.64,1517959.757,0,0,0,1502864774,50709423.69,16311617.03,756321171.4,114730891.6,6686611.24,13364386.81,11374322.18,694224.5908,198970720,34315723.98,3259479.889,0,0,0,0,0,0,12426566.02,309693.5017,1252947.469,1306719.501,95521764.78,3084877.447,636564.735,37113527.66,29977.30207,0,0,0,0,0,0,0,35345678.99,1101391.571,0,0,21797036.58,637526.5726,741216.8342,61953.18243,0
21,lac3 dmso 1 c,9829479.362,583416.0329,931331.4856,111927.9015,94070.26196,164445.2788,2001864.52,0,0,0,0,0,50075743.37,1407142.198,0,2892241.691,8171794.072,522451.0812,3947306.61,946565.6096,236263.3634,254982.802,0,9269807.176,579831.0909,709959.5082,406235.4642,381501840,28041000.26,47280410.03,46845778.95,5523644.69,131365488.2,14087302.54,82383627.22,21238759.93,10630152.98,9159249.741,798780.2246,35308087.92,1945646.776,0,99164.45645,0,0,0,8191105.199,721638.7114,0,113690.0457,1032624834,77432450.2,163107119.4,33474881.95,20942105.46,9789107.214,434480509.4,23662266.03,1366535.366,0,0,0,1391819804,46412842.38,19644899.25,894642143.8,80830164.45,4210661.694,8585158.503,7161979.505,393826.838,387792224.8,65710183.29,6658676.43,0,0,0,0,0,0,9568716.312,267611.2631,806721.5342,1090814.81,90616722.8,3130136.503,471698.7382,29544505.86,0,0,7414.772145,0,0,9713.995279,0,0,29582410.76,787321.0393,0,0,19682126.83,582442.9955,553000.2931,0,0
22,lac3 dmso 2 a,55809672.85,3213932.78,5501775.993,959232.6232,581808.2522,385030.9991,8379698.842,103514.9849,292427.3495,0,0,0,96879040.17,2946862.992,0,6356898.049,14846089.73,1030984.366,7420850.149,1780277.195,722014.4513,750631.8155,0,18186204.01,915712.2718,1303589.396,738224.429,658199497.5,44501831.55,74975676.61,84803581.74,9528712.425,214616635.1,22291946.88,134793641.2,34903461.93,16625200.2,15910113.97,1213030.674,64599401.45,4045509.254,0,373337.5047,0,0,0,36185996.28,1883869.064,0,684930.5533,1920016850,136177895,261150158.9,51266565.49,33198857.79,16244625.05,796271741.9,43506994.98,2859937.468,0,0,0,2282444158,77548931.04,25638053.15,1124251204,196589939.8,11504811.08,17816479.76,19573880.24,1529375.118,520423537.8,89429423.71,8091349.436,0,0,0,0,0,0,20393394.18,616127.5664,428996.0561,2303326.039,165221549.2,5468171.517,1598260.59,83920842.29,211722.0412,0,0,0,0,0,0,0,54656844.99,1717504.695,0,0,26369814.91,874380.0824,1286410.174,110677.5267,0
23,lac3 dmso 2 b,47808340.73,2812773.992,5171860.306,933090.7832,587442.3739,277547.8027,6253051.857,0,263848.4459,0,0,0,93413774.52,2778361.755,0,5982953.697,13337812.77,954387.9314,7315670.721,1621797.054,774484.0688,739988.682,0,16149705.76,1084177.079,1131449.381,684038.9781,609799638.1,42956964.86,72726033.91,79040147.83,9257245.051,205298939.9,21162005.51,136182860.6,33763722.29,17532094.27,16260721.59,1696807.149,54212919.08,3370532.037,0,336865.144,0,0,0,35012032.69,1847169.669,0,829271.4879,1730737865,125286508.4,252626746.9,51147709.09,32223512.73,16114451.83,697797567.9,37949536.53,2678040.505,0,97689.42273,0,1799266667,61680432.23,19163772.95,865774567.6,173817612.9,11339418.87,16932003.02,18411597.83,1717101.191,285766504.7,43053876.9,4109212.524,0,0,0,0,0,0,17863970.02,573359.2457,306240.374,2170037.561,82242864.59,2732740.954,697156.2643,39923005.69,146828.1854,0,0,0,0,0,0,0,49127121.48,1436236.892,0,0,26355791.01,822996.9196,1154217.495,55310.20071,0
24,lac3 dmso 2 c,32976703.04,2285248.612,3880134.33,670694.8353,422782.2109,195047.613,5052875.583,0,0,0,0,0,81999133.58,2473465.768,0,5355625.311,12049288.25,886753.383,6719022.273,1552652.386,659415.536,689209.4193,0,14395088.85,934776.1494,1121992.337,585095.8238,553785965.8,38911896.69,65906578.68,75476322.32,8843409.189,189708180.8,18750581.07,122393125.2,31556307.54,15926540.3,15178845.97,1488641.428,47042793.12,2855039.573,0,330621.3287,0,0,0,26506393.31,1451870.008,0,643564.2292,1569562029,111428727,226758305,46480249.27,29790188.6,15188566.11,665685038.8,36790364.03,2607290.043,0,0,0,2299594101,77996914.69,21615912.28,976429088,145666815.4,7744026.91,13557032.83,13911200.03,914371.6085,260540042.9,44489734.81,5771321.754,0,0,0,0,0,0,15093636.53,416239.2313,0,1954135.337,88520501.68,2955775.547,594667.7799,35992714.28,330742.677,0,0,0,0,0,0,0,51050915.97,1412300.321,0,0,24967987.49,833791.9215,1056774.968,88103.24934,0
