method,tracer,oxygen,treatment,metabolite,time,isotope,mean,se
sim,glc6,0.5%,None,CIT,24,M3,0.049396925140189465,0.006861927997951437
sim,glc6,0.5%,None,CIT,24,M4,0.017786330115214456,0.0017163174927241206
sim,glc6,0.5%,None,CIT,24,M5,0.05600910459589369,0.0208333323322038
sim,glc6,0.5%,None,CIT,24,M6,5.056890123073921e-4,1.494071527070387e-4
sim,glc6,0.5%,None,CIT,36,M0,0.640484815838395,0.125157776859592
sim,glc6,0.5%,None,CIT,36,M1,0.006178094759475671,0.0011339330599735573
sim,glc6,0.5%,None,CIT,36,M2,0.30161081804230105,0.05211203954545115
sim,glc6,0.5%,None,CIT,36,M3,0.03931768979977081,0.00696274285383074
sim,glc6,0.5%,None,CIT,36,M4,0.020286150924882326,0.0033168608654335218
sim,glc6,0.5%,None,CIT,36,M5,0.06427713282628346,0.024206820820563323
sim,glc6,0.5%,None,CIT,36,M6,5.673843187805276e-4,6.601097012406342e-5
sim,glc6,0.5%,None,CIT,48,M0,0.7975763069264478,0.06757883348397448
sim,glc6,0.5%,None,CIT,48,M1,0.005769548276625798,5.391495174277414e-4
sim,glc6,0.5%,None,CIT,48,M2,0.13181826605109803,0.05368544967320907
sim,glc6,0.5%,None,CIT,48,M3,0.015116251427043455,0.006125242416992249
sim,glc6,0.5%,None,CIT,48,M4,0.010250652384601338,0.0032959475393235546
sim,glc6,0.5%,None,CIT,48,M5,0.03107131258376701,0.01348191625302917
sim,glc6,0.5%,None,CIT,48,M6,9.270834052653478e-8,9.270834052653479e-8
sim,lac3,21%,None,CIT,12,M0,0.7200307197628382,0.06872563968660675
sim,lac3,21%,None,CIT,12,M1,0.00790514155835342,8.765269401343253e-4
sim,lac3,21%,None,CIT,12,M2,0.23598681327784984,0.03074026552947117
sim,lac3,21%,None,CIT,12,M3,0.04472593317681266,0.0062183726389507
sim,lac3,21%,None,CIT,12,M4,0.020641774527097687,0.002847293212777279
sim,lac3,21%,None,CIT,12,M5,0.030696412624261905,0.0030616846023895613
sim,lac3,21%,None,CIT,12,M6,3.007186363895597e-4,1.1681223407259302e-4
sim,lac3,21%,None,CIT,24,M0,0.6318505678364035,0.05803131273549301
sim,lac3,21%,None,CIT,24,M1,0.01030810347959465,4.0896142491430156e-4
sim,lac3,21%,None,CIT,24,M2,0.2953705595614546,0.02689459673469019
sim,lac3,21%,None,CIT,24,M3,0.04676252600397803,0.004660883646747828
sim,lac3,21%,None,CIT,24,M4,0.029017422135705184,0.0017650630434215867
sim,lac3,21%,None,CIT,24,M5,0.03735495427810977,0.003164890039467462
sim,lac3,21%,None,CIT,24,M6,0.0012426488525473876,6.965783267011882e-5
sim,lac3,21%,None,CIT,36,M0,0.6147593491600972,0.04865989253329891
sim,lac3,21%,None,CIT,36,M1,0.01129526982222926,5.183163610128383e-4
sim,lac3,21%,None,CIT,36,M2,0.30414053431013954,0.026537492657597538
sim,lac3,21%,None,CIT,36,M3,0.04640343640898616,0.004076009407046649
sim,lac3,21%,None,CIT,36,M4,0.029834585496663582,0.0019372855666738723
sim,lac3,21%,None,CIT,36,M5,0.034276309800732666,0.002114962113217504
sim,lac3,21%,None,CIT,36,M6,0.0012624824710819947,3.979370610111522e-5
sim,lac3,21%,None,CIT,48,M0,0.6177184585129278,0.029649620797527015
sim,lac3,21%,None,CIT,48,M1,0.012386084354264538,5.314520475871326e-4
sim,lac3,21%,None,CIT,48,M2,0.29077282873662635,0.01542758857666623
sim,lac3,21%,None,CIT,48,M3,0.04707697423415013,0.004107175073875636
sim,lac3,21%,None,CIT,48,M4,0.02727910791981111,0.001442008905841561
sim,lac3,21%,None,CIT,48,M5,0.028795326141642305,0.001433608248982781
sim,lac3,21%,None,CIT,48,M6,9.246424274315644e-4,1.8950369835136935e-5
sim,lac3,0.5%,None,CIT,12,M0,0.6845286576367351,0.028579625373492786
sim,lac3,0.5%,None,CIT,12,M1,0.0054975300516126304,6.315370538212183e-4
sim,lac3,0.5%,None,CIT,12,M2,0.20842871386978934,0.020328629942650184
sim,lac3,0.5%,None,CIT,12,M3,0.04859345226157988,0.005861628268149012
sim,lac3,0.5%,None,CIT,12,M4,0.012303094563280622,0.0022604730470919417
sim,lac3,0.5%,None,CIT,12,M5,0.04333612348449183,0.0012258730628436558
sim,lac3,0.5%,None,CIT,12,M6,1.9440320688228987e-5,1.944032068822899e-5
sim,lac3,0.5%,None,CIT,24,M0,0.7143413660521356,0.04000433705430217
sim,lac3,0.5%,None,CIT,24,M1,0.005472958953566944,1.6178875931125073e-4
sim,lac3,0.5%,None,CIT,24,M2,0.20439001889144226,0.027806774071400985
sim,lac3,0.5%,None,CIT,24,M3,0.03244309243325955,0.005442685246150593
sim,lac3,0.5%,None,CIT,24,M4,0.009198770413881457,0.0013840617759468834
sim,lac3,0.5%,None,CIT,24,M5,0.03373421451215602,0.005372089924192832
sim,lac3,0.5%,None,CIT,24,M6,7.744044686660618e-5,4.8683551865956065e-5
sim,lac3,0.5%,None,CIT,36,M0,0.7573042176304936,0.0549911454504978
sim,lac3,0.5%,None,CIT,36,M1,0.005782121726455904,5.460806308609077e-4
sim,lac3,0.5%,None,CIT,36,M2,0.1604758374262198,0.06048606483633517
sim,lac3,0.5%,None,CIT,36,M3,0.02099433181957889,0.00843927460566547
sim,lac3,0.5%,None,CIT,36,M4,0.006353732152772101,0.001116898136301706
sim,lac3,0.5%,None,CIT,36,M5,0.028834697711519815,0.005988119288011621
sim,lac3,0.5%,None,CIT,36,M6,0,0
sim,lac3,0.5%,None,CIT,48,M0,0.8279333290533554,0.021979420181680153
sim,lac3,0.5%,None,CIT,48,M1,0.005071701777770806,0.001328714514533633
sim,lac3,0.5%,None,CIT,48,M2,0.15970346909169492,0.07439852520897441
sim,lac3,0.5%,None,CIT,48,M3,0.022943873902369384,0.004100314199767366
sim,lac3,0.5%,None,CIT,48,M4,0.01565041338870112,0.007893676693706057
sim,lac3,0.5%,None,CIT,48,M5,0.06004348383631126,0.024607590399806922
sim,lac3,0.5%,None,CIT,48,M6,-9.015731675846077e-21,9.015731675846079e-21
sim,q5,21%,None,CIT,12,M0,0.5787117679245364,0.05660852169059246
sim,q5,21%,None,CIT,12,M1,0.007476087673535817,8.238072184740432e-4
sim,q5,21%,None,CIT,12,M2,0.03048298858872452,0.0059110333255643355
sim,q5,21%,None,CIT,12,M3,0.048440118429875056,0.002977093002714391
sim,q5,21%,None,CIT,12,M4,0.20074137894304572,0.07411127584699714
sim,q5,21%,None,CIT,12,M5,0.06033156098628542,0.02071371956575035
sim,q5,21%,None,CIT,12,M6,0,0
sim,q5,21%,None,CIT,24,M0,0.5148104659090479,0.03751933937133545
sim,q5,21%,None,CIT,24,M1,0.010455923215257195,5.237526004881832e-4
sim,q5,21%,None,CIT,24,M2,0.04124261211628846,0.005848704231550175
sim,q5,21%,None,CIT,24,M3,0.05329963374612353,0.001706951728437271
sim,q5,21%,None,CIT,24,M4,0.309326389652152,0.03490903667419163
sim,q5,21%,None,CIT,24,M5,0.07467061858768201,0.008207460497154203
sim,q5,21%,None,CIT,24,M6,0,0
sim,q5,21%,None,CIT,36,M0,0.5560625732148231,0.0618145151169711
sim,q5,21%,None,CIT,36,M1,0.011526310207341978,4.5910659888567904e-4
sim,q5,21%,None,CIT,36,M2,0.04547032324576892,0.006853559193263223
sim,q5,21%,None,CIT,36,M3,0.055907473376280485,0.0028216383630774145
sim,q5,21%,None,CIT,36,M4,0.3085218546484085,0.03792255004743658
sim,q5,21%,None,CIT,36,M5,0.07912245777055756,0.00888669184736781
sim,q5,21%,None,CIT,36,M6,0,0
sim,q5,21%,None,CIT,48,M0,0.5629528986586387,0.05968346259479726
sim,q5,21%,None,CIT,48,M1,0.010483432548772877,0.0016036808475520844
sim,q5,21%,None,CIT,48,M2,0.04504816691737796,0.009589182843786974
sim,q5,21%,None,CIT,48,M3,0.057539686883257175,0.005999561530428938
sim,q5,21%,None,CIT,48,M4,0.2809826956953381,0.03924525949573058
sim,q5,21%,None,CIT,48,M5,0.08779858892294082,0.013980592232939909
sim,q5,21%,None,CIT,48,M6,0,0
sim,q5,0.5%,None,CIT,12,M0,0.7830926134834623,0.050063303054070606
sim,q5,0.5%,None,CIT,12,M1,0.0032935232861294864,7.853150489255741e-4
sim,q5,0.5%,None,CIT,12,M2,0.005747028024918639,0.0029849892718988684
sim,q5,0.5%,None,CIT,12,M3,0.03958543768338218,0.005647007314386713
sim,q5,0.5%,None,CIT,12,M4,0.07067238606541841,0.026305054833610494
sim,q5,0.5%,None,CIT,12,M5,0.11818573393379954,0.010499033973423983
sim,q5,0.5%,None,CIT,12,M6,0,0
sim,q5,0.5%,None,CIT,24,M0,0.7590166063511116,0.036516301083299764
sim,q5,0.5%,None,CIT,24,M1,0.002450878324225191,1.1727133673706551e-4
sim,q5,0.5%,None,CIT,24,M2,0.006167170801960017,0.0040941458551544616
sim,q5,0.5%,None,CIT,24,M3,0.04867920948917769,0.005506261063868043
sim,q5,0.5%,None,CIT,24,M4,0.04859387796797281,0.016550197940527346
sim,q5,0.5%,None,CIT,24,M5,0.1530212068609263,0.014931504902246501
sim,q5,0.5%,None,CIT,24,M6,0,0
sim,q5,0.5%,None,CIT,36,M0,0.7431365380941881,0.05171080304459682
sim,q5,0.5%,None,CIT,36,M1,0.002616363777060177,3.9838758864250176e-4
sim,q5,0.5%,None,CIT,36,M2,0.006126780773630969,0.0032001695848164237
sim,q5,0.5%,None,CIT,36,M3,0.05337505272782423,0.008138219155422238
sim,q5,0.5%,None,CIT,36,M4,0.041459150981505426,0.015551439854410005
sim,q5,0.5%,None,CIT,36,M5,0.18244111479749353,0.026731857787260394
sim,q5,0.5%,None,CIT,36,M6,0,0
sim,q5,0.5%,None,CIT,48,M0,0.7185391756611459,0.09186336777918892
sim,q5,0.5%,None,CIT,48,M1,0.002512571628463246,9.22834090250737e-4
sim,q5,0.5%,None,CIT,48,M2,0.03473181524639901,0.023271675814233117
sim,q5,0.5%,None,CIT,48,M3,0.03343124996641569,0.020708189897594778
sim,q5,0.5%,None,CIT,48,M4,0.030629098393499435,0.012592701820171866
sim,q5,0.5%,None,CIT,48,M5,0.052943851596629087,0.05200641980633112
sim,q5,0.5%,None,CIT,48,M6,0,0
fs,glc2,21%,None,FBP,12,M0,0.10299110937113796,0.019905348349572166
fs,glc2,21%,None,FBP,12,M1,-8.065434154873373e-23,1.0761563675185768e-23
fs,glc2,21%,None,FBP,12,M2,0.8535217414914782,0.02836757425094268
fs,glc2,21%,None,FBP,12,M3,-8.087881346868135e-19,7.475301075783833e-19
fs,glc2,21%,None,FBP,12,M4,0.08358756299767985,0.010162215234560243
fs,glc2,21%,None,FBP,12,M5,0.03200267601377689,0.030380488127067142
fs,glc2,21%,None,FBP,12,M6,2.2295646105155702e-23,2.2295646105155705e-23
fs,glc2,21%,None,FBP,24,M0,0.15483076288098926,0.014328601309571795
fs,glc2,21%,None,FBP,24,M1,-3.854887731618768e-19,1.9286201733908825e-19
fs,glc2,21%,None,FBP,24,M2,0.812081469929896,0.018112294348120513
fs,glc2,21%,None,FBP,24,M3,7.722040228992343e-19,7.5434593450808855e-19
fs,glc2,21%,None,FBP,24,M4,0.09881005906914045,0.002354660413109332
fs,glc2,21%,None,FBP,24,M5,0.009488932601436422,0.009488932601436422
fs,glc2,21%,None,FBP,24,M6,0,0
fs,glc2,21%,None,FBP,36,M0,0.11080747489974573,0.016611041450811697
fs,glc2,21%,None,FBP,36,M1,1.2758854468218031e-21,1.3877943499405935e-21
fs,glc2,21%,None,FBP,36,M2,0.8160913321491255,0.0358750679747966
fs,glc2,21%,None,FBP,36,M3,1.2151153016034367e-20,6.164980104517806e-21
fs,glc2,21%,None,FBP,36,M4,0.09848201832804916,0.008134075611624674
fs,glc2,21%,None,FBP,36,M5,0.037451908939985304,0.021848760220493132
fs,glc2,21%,None,FBP,36,M6,6.937669682386782e-24,6.937669682386783e-24
fs,glc2,21%,None,FBP,48,M0,0.16158605068931076,0.0067711436330880614
fs,glc2,21%,None,FBP,48,M1,5.781609728406808e-19,5.7826731369943085e-19
fs,glc2,21%,None,FBP,48,M2,0.7251188355919531,0.014708506475113074
fs,glc2,21%,None,FBP,48,M3,8.66324520243509e-5,8.663245202435147e-5
fs,glc2,21%,None,FBP,48,M4,0.10785168588833176,0.018342589215801196
fs,glc2,21%,None,FBP,48,M5,0.03770631498614653,0.03770631498614653
fs,glc2,21%,None,FBP,48,M6,0,0
fs,glc2,0.5%,None,FBP,12,M0,0.11112642546027211,0.0017745361373412312
fs,glc2,0.5%,None,FBP,12,M1,-1.9281515362926915e-19,1.9276929155636314e-19
fs,glc2,0.5%,None,FBP,12,M2,0.8150804371375739,0.04204138113974085
fs,glc2,0.5%,None,FBP,12,M3,7.131940352239681e-21,5.675064659384979e-21
fs,glc2,0.5%,None,FBP,12,M4,0.10124108412580171,8.548608455179093e-4
fs,glc2,0.5%,None,FBP,12,M5,0.010691001682997907,0.010691001682997907
fs,glc2,0.5%,None,FBP,12,M6,0,0
fs,glc2,0.5%,None,FBP,24,M0,0.1071538139309923,0.007208194314965447
fs,glc2,0.5%,None,FBP,24,M1,1.9269678769054751e-19,1.9271171603736311e-19
fs,glc2,0.5%,None,FBP,24,M2,0.8103049818532855,0.05256703645176653
fs,glc2,0.5%,None,FBP,24,M3,8.64882704650004e-19,5.649996017686534e-19
fs,glc2,0.5%,None,FBP,24,M4,0.10481629246987467,0.004150465417699791
fs,glc2,0.5%,None,FBP,24,M5,0.007984128017024845,0.007984128017024845
fs,glc2,0.5%,None,FBP,24,M6,0,0
fs,glc2,0.5%,None,FBP,36,M0,0.12549036626678967,0.0043645889006433194
fs,glc2,0.5%,None,FBP,36,M1,1.9271289730685171e-19,1.9272962056202065e-19
fs,glc2,0.5%,None,FBP,36,M2,0.79126505755921,0.012032413570270703
fs,glc2,0.5%,None,FBP,36,M3,-5.669534861730661e-19,7.482661359071197e-19
fs,glc2,0.5%,None,FBP,36,M4,0.12121713487562347,8.586798004284528e-4
fs,glc2,0.5%,None,FBP,36,M5,5.585239535911377e-4,5.585239535911377e-4
fs,glc2,0.5%,None,FBP,36,M6,0,0
fs,glc2,0.5%,None,FBP,48,M0,0.14161657259390992,0.005447968029554825
fs,glc2,0.5%,None,FBP,48,M1,1.927002125340887e-19,1.927331781844849e-19
fs,glc2,0.5%,None,FBP,48,M2,0.7827514220207256,0.010482026112937618
fs,glc2,0.5%,None,FBP,48,M3,1.5440965973498162e-20,5.156038362438091e-21
fs,glc2,0.5%,None,FBP,48,M4,0.11558701738038998,0.01328655756453202
fs,glc2,0.5%,None,FBP,48,M5,4.4303932311631826e-4,3.6815976179554983e-4
fs,glc2,0.5%,None,FBP,48,M6,-3.5545186867423877e-20,2.3584136820661925e-20
fs,glc6,21%,None,FBP,12,M0,0.012209864841163718,0.0031410504835112088
fs,glc6,21%,None,FBP,12,M1,-6.254740111091969e-21,4.014805230654375e-21
fs,glc6,21%,None,FBP,12,M2,0,0
fs,glc6,21%,None,FBP,12,M3,0.04070705371119194,0.0034976017397284407
fs,glc6,21%,None,FBP,12,M4,-6.294457136690206e-25,2.513840509259167e-25
fs,glc6,21%,None,FBP,12,M5,0.11842078040658613,0.04694138423717643
fs,glc6,21%,None,FBP,12,M6,0.8401068074833569,0.04387910429923981
fs,glc6,21%,None,FBP,24,M0,0.009324197940772834,0.0019333866897281397
fs,glc6,21%,None,FBP,24,M1,-1.75718330381024e-21,2.749708553383936e-21
fs,glc6,21%,None,FBP,24,M2,-1.2046637890942452e-20,1.2046717262628e-20
fs,glc6,21%,None,FBP,24,M3,0.029613453437370565,0.003489740952093259
fs,glc6,21%,None,FBP,24,M4,-2.4093485109172282e-20,4.8186851060097776e-20
fs,glc6,21%,None,FBP,24,M5,0.11212127949832855,0.046420579186692616
fs,glc6,21%,None,FBP,24,M6,0.8547585279248477,0.044835710678307356
fs,glc6,21%,None,FBP,36,M0,0.01265456215205312,0.0032543483006849164
fs,glc6,21%,None,FBP,36,M1,9.868274575826478e-21,7.486149707116246e-21
fs,glc6,21%,None,FBP,36,M2,-5.329827428736484e-21,4.7037718488069406e-21
fs,glc6,21%,None,FBP,36,M3,0.012189394104084475,0.00532002189876557
fs,glc6,21%,None,FBP,36,M4,-1.20465056710017e-20,3.187244483201931e-20
fs,glc6,21%,None,FBP,36,M5,0.07122255862182236,0.03200327428124314
fs,glc6,21%,None,FBP,36,M6,0.9105937969592078,0.02478178367133121
fs,glc6,21%,None,FBP,48,M0,0.019509501814825126,0.0011271426354404679
fs,glc6,21%,None,FBP,48,M1,4.4971767370118334e-21,1.967692168786763e-21
fs,glc6,21%,None,FBP,48,M2,-1.0378777499027577e-22,2.4595767944187444e-22
fs,glc6,21%,None,FBP,48,M3,0.012403376626313542,0.004626242426418301
fs,glc6,21%,None,FBP,48,M4,1.936063888008222e-25,1.2923942288871249e-25
fs,glc6,21%,None,FBP,48,M5,0.05045569890945731,0.007187659908344342
fs,glc6,21%,None,FBP,48,M6,0.9232379380102467,0.0034176833856656634
fs,glc6,0.5%,None,FBP,12,M0,0.00237407931390105,6.217163982457737e-4
fs,glc6,0.5%,None,FBP,12,M1,-2.4305947719782343e-21,9.983339462268272e-22
fs,glc6,0.5%,None,FBP,12,M2,1.054536528805627e-4,1.0545365288056272e-4
fs,glc6,0.5%,None,FBP,12,M3,0.03627123433447636,0.003998120566301869
fs,glc6,0.5%,None,FBP,12,M4,-1.5994446524875436e-25,5.33159598303707e-26
fs,glc6,0.5%,None,FBP,12,M5,0.08716251821248933,0.022050406351621494
fs,glc6,0.5%,None,FBP,12,M6,0.903925102029095,0.013603999620862306
fs,glc6,0.5%,None,FBP,24,M0,0.003968284805586925,0.0010603617382654745
fs,glc6,0.5%,None,FBP,24,M1,-1.8739652313758043e-21,1.6581991813948992e-21
fs,glc6,0.5%,None,FBP,24,M2,-3.388083973392541e-21,2.842222783892153e-21
fs,glc6,0.5%,None,FBP,24,M3,0.028251027959901122,0.004553002046995445
fs,glc6,0.5%,None,FBP,24,M4,-2.3353433094807666e-25,9.968563763477325e-26
fs,glc6,0.5%,None,FBP,24,M5,0.06111118855427377,0.011857734978948093
fs,glc6,0.5%,None,FBP,24,M6,0.9202006325718862,0.0056588230999931105
fs,glc6,0.5%,None,FBP,36,M0,0.0029750036048199393,6.672123691448321e-4
fs,glc6,0.5%,None,FBP,36,M1,-2.6799821070536804e-21,5.657412397056673e-22
fs,glc6,0.5%,None,FBP,36,M2,1.815603164365528e-4,1.815603164365528e-4
fs,glc6,0.5%,None,FBP,36,M3,0.020009479806487467,0.006887908150287217
fs,glc6,0.5%,None,FBP,36,M4,-2.4204265408271842e-25,5.15741636504535e-26
fs,glc6,0.5%,None,FBP,36,M5,0.0863989110788122,0.023130948250757625
fs,glc6,0.5%,None,FBP,36,M6,0.9146394152608576,0.012490102787783914
fs,glc6,0.5%,None,FBP,48,M0,0.002074717305149423,0.0010373760315069587
fs,glc6,0.5%,None,FBP,48,M1,-8.270352276311154e-21,6.928307931021087e-21
fs,glc6,0.5%,None,FBP,48,M2,6.140331115934899e-21,4.094678257062017e-21
fs,glc6,0.5%,None,FBP,48,M3,0.02110098599346316,0.00714994531908783
fs,glc6,0.5%,None,FBP,48,M4,1.1119406730066663e-20,1.2536060830987135e-20
fs,glc6,0.5%,None,FBP,48,M5,0.04296224596052642,0.006691466057965232
fs,glc6,0.5%,None,FBP,48,M6,0.8572689216707058,0.07128349349906349
fs,lac3,21%,None,FBP,12,M0,0.9971670203311498,0.002832979668850211
fs,lac3,21%,None,FBP,12,M1,3.5881363146213385e-19,4.843100517970465e-19
fs,lac3,21%,None,FBP,12,M2,-7.219060440225935e-21,6.6176603858834355e-21
fs,lac3,21%,None,FBP,12,M3,0.012013239128295125,0.005324515924266591
fs,lac3,21%,None,FBP,12,M4,-3.6921366017388694e-22,1.6313415228693567e-22
fs,lac3,21%,None,FBP,12,M5,0.0289470216527598,0.016031461662673722
fs,lac3,21%,None,FBP,12,M6,-1.5348370846014906e-21,1.5348370846014906e-21
fs,lac3,21%,None,FBP,24,M0,1,0
fs,lac3,21%,None,FBP,24,M1,-1.797535807169301e-18,7.261695688317072e-19
fs,lac3,21%,None,FBP,24,M2,-5.934905741135812e-19,3.423122088006394e-19
fs,lac3,21%,None,FBP,24,M3,0.018336378017263084,0.007176532912649982
fs,lac3,21%,None,FBP,24,M4,-5.995543255596043e-22,4.1748657738253594e-22
fs,lac3,21%,None,FBP,24,M5,0.006040258400645433,0.00491500357337857
fs,lac3,21%,None,FBP,24,M6,-9.75352589791603e-22,9.75352589791603e-22
fs,lac3,21%,None,FBP,36,M0,1,0
fs,lac3,21%,None,FBP,36,M1,7.896116300694957e-19,3.193746982806908e-19
fs,lac3,21%,None,FBP,36,M2,-8.88229377976015e-19,5.622150710289552e-19
fs,lac3,21%,None,FBP,36,M3,0.01457245693522386,0.006353022130258345
fs,lac3,21%,None,FBP,36,M4,5.3744440905194534e-21,6.175823598371116e-21
fs,lac3,21%,None,FBP,36,M5,-7.684608571306261e-22,3.849865614621869e-22
fs,lac3,21%,None,FBP,36,M6,0,0
fs,lac3,21%,None,FBP,48,M0,1,0
fs,lac3,21%,None,FBP,48,M1,8.469418886721854e-19,1.1071970121039477e-18
fs,lac3,21%,None,FBP,48,M2,-1.1681713059062286e-18,4.7642728224070765e-19
fs,lac3,21%,None,FBP,48,M3,0.023326571975398135,0.003002633750528809
fs,lac3,21%,None,FBP,48,M4,-1.0286944557141351e-21,5.400111503352343e-22
fs,lac3,21%,None,FBP,48,M5,0.0037168097773035923,0.003716809777303592
fs,lac3,21%,None,FBP,48,M6,0,0
fs,lac3,0.5%,None,FBP,12,M0,1,0
fs,lac3,0.5%,None,FBP,12,M1,1.3798946204038477e-18,1.3631525662674728e-20
fs,lac3,0.5%,None,FBP,12,M2,-5.920005842961516e-19,3.2816857070610934e-19
fs,lac3,0.5%,None,FBP,12,M3,0.020629634510746744,0.003108570178503386
fs,lac3,0.5%,None,FBP,12,M4,-5.155467166332186e-22,2.3427855444406204e-22
fs,lac3,0.5%,None,FBP,12,M5,0.004538897417181161,0.0041339529938891565
fs,lac3,0.5%,None,FBP,12,M6,-1.5735440141331586e-21,1.5735440141331588e-21
fs,lac3,0.5%,None,FBP,24,M0,1,0
fs,lac3,0.5%,None,FBP,24,M1,2.706811077834996e-19,3.4286698501386536e-20
fs,lac3,0.5%,None,FBP,24,M2,-1.2801020223778725e-21,4.722534981628034e-19
fs,lac3,0.5%,None,FBP,24,M3,0.027691258555166246,0.002158132143470707
fs,lac3,0.5%,None,FBP,24,M4,-1.3431290205362395e-21,1.804583282556379e-22
fs,lac3,0.5%,None,FBP,24,M5,0.01007231780494408,0.005757595557846375
fs,lac3,0.5%,None,FBP,24,M6,-9.776659555878598e-22,9.776659555878598e-22
fs,lac3,0.5%,None,FBP,36,M0,1,0
fs,lac3,0.5%,None,FBP,36,M1,2.334117038948487e-19,3.5460717125371474e-20
fs,lac3,0.5%,None,FBP,36,M2,2.476851853233482e-21,4.739699006689216e-19
fs,lac3,0.5%,None,FBP,36,M3,0.03218552888745257,0.002672334244604454
fs,lac3,0.5%,None,FBP,36,M4,-1.3402899616772128e-21,3.6034914829446545e-22
fs,lac3,0.5%,None,FBP,36,M5,0.001209134574819517,0.0012091345748195172
fs,lac3,0.5%,None,FBP,36,M6,0,0
fs,lac3,0.5%,None,FBP,48,M0,1,0
fs,lac3,0.5%,None,FBP,48,M1,2.0794833724475735e-19,4.646810957037216e-19
fs,lac3,0.5%,None,FBP,48,M2,-7.212699732932592e-22,1.1703760459726198e-21
fs,lac3,0.5%,None,FBP,48,M3,0.03581075368565816,0.0025718585325890148
fs,lac3,0.5%,None,FBP,48,M4,-1.4981089565593063e-21,7.541767432340438e-22
fs,lac3,0.5%,None,FBP,48,M5,7.841497251711701e-4,7.841497251711701e-4
fs,lac3,0.5%,None,FBP,48,M6,0,0
fs,q5,21%,None,FBP,12,M0,0.9790732207692966,0.0120895639118604
fs,q5,21%,None,FBP,12,M1,1.027128044989065e-18,2.1044763389604472e-19
fs,q5,21%,None,FBP,12,M2,-1.2294401851714876e-18,4.666254211278246e-19
fs,q5,21%,None,FBP,12,M3,6.668072137362342e-21,2.318774975478712e-21
fs,q5,21%,None,FBP,12,M4,-5.306050889128381e-40,3.187814018243012e-40
fs,q5,21%,None,FBP,12,M5,0.03747527786156426,0.02256809869763854
fs,q5,21%,None,FBP,12,M6,4.1925204458111144e-20,4.1925204458111144e-20
fs,q5,21%,None,FBP,24,M0,1,0
fs,q5,21%,None,FBP,24,M1,9.062970093721558e-19,2.446930298425994e-19
fs,q5,21%,None,FBP,24,M2,-1.2184500064202135e-18,4.66362328336193e-19
fs,q5,21%,None,FBP,24,M3,4.9226438773495255e-21,4.064203235491527e-21
fs,q5,21%,None,FBP,24,M4,2.040788803510916e-40,2.2725262344501194e-40
fs,q5,21%,None,FBP,24,M5,0.009587482598114849,0.009587482598114849
fs,q5,21%,None,FBP,24,M6,-1.7352965245195275e-20,1.7352965245195278e-20
fs,q5,21%,None,FBP,36,M0,1,0
fs,q5,21%,None,FBP,36,M1,3.237146190685671e-18,9.418985015489335e-19
fs,q5,21%,None,FBP,36,M2,-5.48714716591885e-20,1.983332299961516e-24
fs,q5,21%,None,FBP,36,M3,8.607855158351288e-21,3.789919544897675e-22
fs,q5,21%,None,FBP,36,M4,4.081577607021831e-41,3.2652620856174655e-40
fs,q5,21%,None,FBP,36,M5,0.004498892875838048,0.004498892875838048
fs,q5,21%,None,FBP,36,M6,4.206387565145808e-20,4.206387565145808e-20
fs,q5,21%,None,FBP,48,M0,1,0
fs,q5,21%,None,FBP,48,M1,1.1623564501620935e-18,1.3429294043069295e-19
fs,q5,21%,None,FBP,48,M2,-6.204313900472588e-19,3.318937182069994e-19
fs,q5,21%,None,FBP,48,M3,-4.0583822606468895e-21,1.3045229373487944e-20
fs,q5,21%,None,FBP,48,M4,0,1.0432740269008051e-20
fs,q5,21%,None,FBP,48,M5,4.117627089997501e-22,3.7645908766857795e-22
fs,q5,21%,None,FBP,48,M6,0,0
fs,q5,0.5%,None,FBP,12,M0,1,0
fs,q5,0.5%,None,FBP,12,M1,-7.260004230425665e-19,1.261484062377302e-18
fs,q5,0.5%,None,FBP,12,M2,-6.555115947408121e-19,3.2143637051756907e-19
fs,q5,0.5%,None,FBP,12,M3,6.368469214407025e-21,1.5413313264321879e-21
fs,q5,0.5%,None,FBP,12,M4,3.6548658584746053e-25,2.110137787242283e-25
fs,q5,0.5%,None,FBP,12,M5,0.0127166107613953,0.0077909255158558855
fs,q5,0.5%,None,FBP,12,M6,2.0742783307277335e-4,2.0742783307277335e-4
fs,q5,0.5%,None,FBP,24,M0,1,0
fs,q5,0.5%,None,FBP,24,M1,1.0353965533121507e-18,2.0764434141136282e-19
fs,q5,0.5%,None,FBP,24,M2,-1.2456924136081515e-18,3.433642110329095e-20
fs,q5,0.5%,None,FBP,24,M3,8.135909304331797e-21,8.51078047112444e-22
fs,q5,0.5%,None,FBP,24,M4,2.4365772389830664e-25,2.436577238983072e-25
fs,q5,0.5%,None,FBP,24,M5,0.005588297061990449,0.005588297061990449
fs,q5,0.5%,None,FBP,24,M6,3.1422831538152726e-4,3.1422831538152716e-4
fs,q5,0.5%,None,FBP,36,M0,1,0
fs,q5,0.5%,None,FBP,36,M1,8.42149402366667e-19,3.4730402840402875e-19
fs,q5,0.5%,None,FBP,36,M2,-6.380263583255229e-19,3.3122874078798664e-19
fs,q5,0.5%,None,FBP,36,M3,5.673009719287794e-21,1.258510141785875e-21
fs,q5,0.5%,None,FBP,36,M4,-3.668420054449354e-23,2.2327632397933684e-23
